IMEI,installation_date,uninstallation_date,VIN,license_plate,source,device_model,gps_odometer,latitude,longitude,gps_speed,gps_timestamp,last_header_gps,can_odometer,can_horometer,can_odoliter,can_speed,can_timestamp,last_header_can,has_gps_data,has_can_data,last_update_utc
867162029804960,,,WDDBF4DB1GJ460515,JFGP20,WICAR,GV300W,126970,-33.507711,-70.593687,0,2026-04-21T04:58:09Z,HBD,,,,,,,true,false,2026-04-21T10:05:44Z
867698041054480,2022-03-08T00:00:00Z,,LSH14C4C3NA043408,RYPG17,COPILOTO,GV300W,,-33.517060,-70.787500,22,2026-04-21T02:37:45Z,DAT,34932,,,22,,DE,true,true,2026-04-21T02:37:45Z
869671070581838,2024-12-13T13:19:31Z,,9BM958154SB366882,B366882,COPILOTO,GV300W,0,-33.544338,-70.742584,0,2026-04-21T10:05:39Z,FRI,2392,48.980000,5.220000,0,2025-12-01T15:41:14Z,G9,true,true,2026-04-21T10:05:39Z
863457050974003,,,LSFAM11A3NA070303,070303,WICAR,GV300W,33922,-34.169086,-70.643252,0,2026-04-21T09:56:08Z,HBD,,,,,,,true,false,2026-04-21T10:04:00Z
864002070888533,2026-03-31T00:00:00Z,,W1N4N8HB9TJ861580,861580,WICAR,GV58LAU,373,-33.416861,-70.547666,0,2026-04-21T09:22:56Z,HBD,,,,,,,true,false,2026-04-21T10:05:18Z
867162029785946,2022-03-04T00:00:00Z,,3AKJHPDV1NSNG4444,NG4444,COPILOTO,GV300W,655861,-41.490553,-73.028246,0,2026-04-21T09:19:06Z,INF,678369,12254.150000,242999.500000,0,2026-04-21T05:19:03Z,KA,true,true,2026-04-21T10:03:55Z
863457050237005,,,LSKG4GC19NA101405,SPLD20,COPILOTO,GV300W,81779,-34.158108,-70.726891,0,2026-04-21T04:58:16Z,HBD,,,,,,,true,false,2026-04-21T10:05:38Z
G94VBZU4EWMA,,,3AKJHPDVXTSWN2734,TFL-850,DIVEMOTOR,INTEGRATION,,-11.977319,-77.131958,0,2026-04-21T01:28:30Z,DAT,53429,1621.400000,27809.000000,0,2026-04-21T01:28:30Z,DB,true,true,2026-04-21T01:28:30Z
863457050620424,,,W1V447703N4138619,138619,WICAR,GV300W,78519,-41.448836,-72.954875,14,2026-04-21T10:08:07Z,FRI,,,,,,,true,false,2026-04-21T10:08:07Z
863457050230711,2023-02-28T13:05:50Z,,W1T963424P0601631,601631,COPILOTO,GV300W,392538,-36.632767,-72.191870,0,2026-04-21T09:37:08Z,HBD,356698,9736.150000,156332.000000,0,,KA,true,true,2026-04-21T10:06:47Z
863457051061701,,,LSFAM11A2PA058842,STHD49,WICAR,GV300W,35515,-33.394559,-71.165906,0,2026-04-21T10:00:52Z,HBD,,,,,,,true,false,2026-04-21T10:05:59Z
868589060173401,2024-06-24T16:24:47Z,,9BM958264SB365502,365502,COPILOTO,GV300W,23309,-32.966519,-70.264744,0,2026-04-16T19:26:24Z,INF,27884,982.500000,12501.510000,0,2026-04-16T18:53:07Z,DB,true,true,2026-04-16T20:59:18Z
G9KN4USDZ2NJ,,,W1FKHLAD9T0831039,W1FKHLAD9T0831039,DIVEMOTOR,INTEGRATION,,-17.653057,-71.292923,0,2026-03-30T14:02:21Z,DAT,5892,346.600000,0.000000,0,2026-03-30T14:02:21Z,DA,true,true,2026-03-30T14:02:21Z
G92TJJ41F8MJ,,,W1F9HPAD6T0832025,VEX917,DIVEMOTOR,INTEGRATION,,-22.878534,-69.319221,68,2026-04-20T20:33:42Z,DAT,14972,0.000000,4598.000000,68,2026-04-20T20:33:42Z,DB,true,true,2026-04-20T20:33:42Z
863457051078853,,,W1N0J1KB5PG128567,128567,WICAR,GV300W,45297,-33.316929,-70.544296,0,2026-04-20T23:23:03Z,HBD,,,,,,,true,false,2026-04-21T10:08:02Z
863457050154291,,,W1NFB2DB0MA528710,RHSS74,WICAR,GV300W,23894,-36.851691,-73.043065,0,2026-04-21T09:35:21Z,HBD,,,,,,,true,false,2026-04-21T10:07:52Z
868589060177212,2024-08-09T15:28:49Z,,9BM958156PB292499,292499,COPILOTO,GV300W,136855,-33.966371,-70.704707,0,2026-04-21T09:46:58Z,INF,137362,2234.210000,16439.660000,0,2026-04-21T08:46:57Z,KA,true,true,2026-04-21T10:05:06Z
863457050226461,,,WDDWF4ABXJF675973,KHRT62,WICAR,GV300W,49953,-33.430814,-70.615941,6,2026-04-20T01:44:15Z,HBD,,,,,,,true,false,2026-04-21T10:05:18Z
863457050624350,2022-10-28T19:34:39Z,,W1T964231P0597625,SHVT51,COPILOTO,GV300W,202455,-22.441253,-68.899618,0,2026-03-16T13:04:42Z,PFA,209804,9192.150000,103347.400000,15,2026-03-13T15:29:13Z,DA,true,true,2026-04-17T13:59:57Z
867162029360195,,,WDDHF6FB6EA890153,FZRG40,WICAR,GV300W,185819,-33.353942,-70.509313,0,2026-04-21T09:51:18Z,HBD,,,,,,,true,false,2026-04-21T10:05:47Z
866314061271837,2025-05-06T16:50:58Z,,W1KEF5BB1SJ501604,501604,WICAR,GV58LAU,7145,-33.358928,-70.514620,5,2026-04-20T15:37:13Z,FRI,,,,,,,true,false,2026-04-20T15:37:13Z
G9FBMM58C2A7,,,W1V907657SP673667,T7R-453,DIVEMOTOR,INTEGRATION,,-7.223240,-79.440918,0,2026-04-21T04:03:23Z,DAT,86618,1887.600000,0.000000,0,2026-04-21T04:03:23Z,DB,true,true,2026-04-21T04:03:23Z
863457051081303,2023-05-15T17:09:01Z,,W1T963424PB295043,SWJP70,COPILOTO,GV300W,110144,-36.845972,-73.132848,0,2026-04-21T00:22:45Z,PFA,,,,,,,true,false,2026-04-21T00:36:21Z
