IMEI,installation_date,uninstallation_date,VIN,license_plate,source,device_model,gps_odometer,latitude,longitude,gps_speed,gps_timestamp,last_header_gps,can_odometer,can_horometer,can_odoliter,can_speed,can_timestamp,last_header_can,has_gps_data,has_can_data,last_update_utc
863457051073722,2023-06-09T05:48:32Z,,LVCB4L4D6PM002297,SPCG65,COPILOTO,GV300W,147596,-33.388385,-70.622293,0,2025-09-30T17:19:05Z,FRI,151425,,,0,2025-09-24T14:28:22Z,B-ELECTRONICS,true,true,2025-09-30T17:19:05Z
863238075096265,,,MPATFS41JTT000811,VVZH48,DIMO,SMART 5,,-39.812982,-73.228623,,,,1581,,,0,,,true,true,2026-07-25T19:16:30Z
869671070591746,2024-11-22T15:59:21Z,,JL6CJH6A2RK007565,K007565,COPILOTO,GV300W,198,-33.400798,-70.766670,17990,2026-07-26T07:06:35Z,FRI,14084,1381.100000,3601.500000,0,2025-11-28T20:55:02Z,G9,true,true,2026-07-26T07:06:35Z
G9WRNHYCU21F,,,3AKJG3DV8PDNU5025,BWG-929,DIVEMOTOR,INTEGRATION,,-11.846191,-77.001007,31,2026-07-26T05:37:09Z,DAT,43539,3505.000000,27333.000000,31,2026-07-26T05:37:09Z,DB,true,true,2026-07-26T05:37:09Z
GAUMFNJ9RXA3,,,3AKJHPDV6TSWP3712,CHP-919,DIVEMOTOR,INTEGRATION,,-14.868632,-74.975700,0,2026-07-25T13:15:17Z,DAT,55471,1504.500000,24630.000000,0,2026-07-25T13:15:17Z,DB,true,true,2026-07-25T13:15:17Z
863457052210497,2024-02-09T12:57:49Z,,9BM958174RB351215,351215,COPILOTO,GV300W,67570,-23.007227,-69.094301,15,2026-07-26T10:25:26Z,FRI,29733,1824.980000,9100.230000,0,2026-07-22T18:27:38Z,KA,true,true,2026-07-26T10:25:26Z
863238071558656,,,9BM951102VB454444,ABAG 980,COPILOTO,GV300W,3917,-25.258174,-57.593006,0,2026-07-26T10:23:16Z,FRI,3917,385.400000,0.100000,0,2026-07-25T16:49:46Z,G9,true,true,2026-07-26T10:23:16Z
863457050148145,,,WDDWF4CB1FF200362,HYZS97,WICAR,GV300W,81470,-33.453714,-70.598230,0,2026-07-25T13:01:48Z,HBD,,,,,,,true,false,2026-07-26T10:24:12Z
866314061239917,2024-08-30T15:27:32Z,,LSFAM11A7RA051405,TRLV76,,GV58LAU,32970,-33.470738,-70.705479,0,2026-07-26T02:32:55Z,HBD,,,,,,,true,false,2026-07-26T03:24:54Z
863238071556403,,,9BM951501TB442568,VSDP74,COPILOTO,GV300W,0,-23.543504,-70.390487,0,2026-07-25T23:58:58Z,FRI,4611,415.650000,3028.150000,0,2026-06-23T14:17:06Z,G9,true,true,2026-07-25T23:58:58Z
G99M2VYWZDH5,,,9BM958156SB378926,CCJ-779,DIVEMOTOR,INTEGRATION,,-10.275054,-78.039192,0,2026-05-05T20:27:12Z,DAT,68533,2210.100000,27711.000000,0,2026-05-05T20:27:12Z,DA,true,true,2026-05-05T20:27:12Z
867162027616093,2020-02-25T03:00:00Z,,WDB964016L0391398,LXVR68,COPILOTO,GV300W,144423,-25.549651,-70.324752,89,2026-03-28T01:18:54Z,DAT,152250,15241.300000,132239.750000,89,2026-03-28T01:18:15Z,DB,true,true,2026-03-28T01:18:54Z
867162029798113,,,W1K6G7GB4NA088158,SBVR49,WICAR,GV300W,13279,-38.736985,-72.611469,0,2026-07-25T21:18:29Z,HBD,,,,,,,true,false,2026-07-26T10:21:30Z
863238075108821,,,LSFAM11A0TA043394,VVRX22,DIMO,SMART 5,,-38.235072,-72.332530,,,,4402,,,0,,,true,true,2026-07-26T07:40:42Z
G9KDDNMB93YJ,,,3AKJHPDV9NSNN9285,BNZ-765,DIVEMOTOR,INTEGRATION,,-12.184290,-76.909927,0,2026-07-25T13:44:16Z,DAT,325674,8218.200000,210437.000000,0,2026-07-25T13:44:16Z,DB,true,true,2026-07-25T13:44:16Z
863238070326766,2025-06-11T19:17:32Z,,JL6BHG6A2TK000124,K000124,COPILOTO,GV300W,2331,-33.020557,-71.261047,0,2026-07-26T10:22:45Z,FRI,2331,93.750000,398.500000,0,2026-07-23T22:55:50Z,G9,true,true,2026-07-26T10:22:45Z
863457050217833,,,WDCDA5GB7JB023522,KWFC41,WICAR,GV300W,102978,-33.398229,-70.591208,8,2026-07-23T17:19:00Z,HBD,,,,,,,true,false,2026-07-26T10:22:04Z
DIMO996453309,,,W1NFB0KB2SB365329,365329,,,,-33.670008,-70.568818,,,,8610,,,72,,,true,true,2026-04-16T23:06:43Z
863238070324233,,,W1T964231T0848689,VSJG45,COPILOTO,GV300W,7207,-22.771497,-69.315635,15,2026-07-25T19:59:21Z,DAT,7180,441.400000,4052.070000,0,2026-07-24T19:32:14Z,G7,true,true,2026-07-25T19:59:21Z
866314060324751,2024-11-14T18:22:29Z,,W1KMJ4HBXRF039626,TTXW36,WICAR,GV58LAU,12455,-33.450244,-70.586663,7,2026-07-25T21:32:15Z,FRI,,,,,,,true,false,2026-07-25T21:32:15Z
867162027904200,2022-01-06T03:00:00Z,,W1T963424N0506502,PSKP48,COPILOTO,GV300W,265009,-41.460856,-72.951617,0,2026-07-04T20:50:41Z,INF,226872,,89456.510000,104,2025-03-09T16:55:52Z,DA,true,true,2026-07-25T18:20:31Z
