IMEI,VIN,license_plate,source,device_model,gps_odometer,latitude,longitude,gps_speed,gps_timestamp,last_header_gps,can_odometer,can_horometer,can_odoliter,can_speed,can_timestamp,last_header_can,has_gps_data,has_can_data,last_update_utc
867162029061231,WDDYK8AAXKA023503,KZZG71,WICAR,GV300W,20905,-33.418128,-70.588138,0,2026-01-31T20:43:08Z,GSS,,,,,0001-01-01T00:00:00Z,,true,true,2026-01-31T20:43:08Z
866314060289640,LSFAM11A8SA041830,TWRJ-60,COPILOTO,GV58LAU,0,-34.084848,-71.740164,11,2026-02-07T03:39:07Z,FRI,,,,,0001-01-01T00:00:00Z,,true,true,2026-02-07T03:39:07Z
869671070579949,W1T964231S0787208,0787208,COPILOTO,GV300W,0,-34.165538,-70.728981,0,2026-02-07T09:16:33Z,FRI,9087,267.750000,4038.170000,0,2026-01-07T21:16:39Z,G9,true,true,2026-02-07T09:16:33Z
866314060278338,LSFAM11AXPA087313,087313,WICAR,GV58LAU,53922,-33.451874,-70.701110,0,2026-02-06T23:24:20Z,FRI,,,,,0001-01-01T00:00:00Z,,true,true,2026-02-06T23:24:20Z
869671070584881,W1T964231S0766983,0766983,COPILOTO,GV300W,1454,-33.297859,-70.751327,0,2026-02-05T17:26:45Z,DAT,1454,66.500000,600.800000,0,2026-02-05T17:26:43Z,DA,true,true,2026-02-05T17:26:45Z
866314061981393,LSFAM11A2TA043347,043347,COPILOTO,GV58LAU,5321,-36.433404,-71.960530,0,2026-02-07T08:49:47Z,FRI,,,,,0001-01-01T00:00:00Z,,true,true,2026-02-07T08:49:47Z
G9889U6RXSZN,3AKJHPDV5PSNM5046,BRU-780,DIVEMOTOR,INTEGRATION,,-15.149994,-75.076950,0,2026-02-06T13:34:33Z,DAT,458909,11186.500000,182042.000000,0,2026-02-06T13:34:33Z,DA,true,true,2026-02-06T13:34:33Z
863457050656667,W1V447603P3928106,928106,WICAR,GV300W,51008,-33.484611,-70.632430,0,2026-02-07T08:52:38Z,FRI,,,,,0001-01-01T00:00:00Z,,true,true,2026-02-07T08:52:38Z
866314061267918,WDC0G0KB6KF504105,KVBB99,WICAR,GV58LAU,40525,-33.021877,-71.566723,0,2026-02-07T08:42:11Z,FRI,,,,,0001-01-01T00:00:00Z,,true,true,2026-02-07T08:42:11Z
867162027190909,WDB964016K0298314,LLKF28,COPILOTO,GV300W,64085,-33.258783,-70.752465,0,2025-11-13T19:57:52Z,TOW,95324,7297.400000,49343.620000,0,2025-11-06T19:07:47Z,DA,true,true,2025-11-13T19:57:52Z
867698041089643,W1T983003P0653523,TBJH64,COPILOTO,GV300W,,-33.295350,-70.752680,0,2025-12-15T15:25:11Z,DAT,10155,,,0,0001-01-01T00:00:00Z,DE,true,true,2025-12-15T15:25:11Z
866314061245286,W1NKJ0FB2SF326437,326437,WICAR,GV58LAU,18904,-33.385124,-70.574720,0,2026-02-07T09:07:36Z,FRI,,,,,0001-01-01T00:00:00Z,,true,true,2026-02-07T09:07:36Z
G9VTX4REBHZ7,3AKJHPDV5RSUT8033,3AKJHPDV5RSUT8033,DIVEMOTOR,INTEGRATION,,-8.408106,-74.644318,8,2026-02-06T07:22:33Z,DAT,88780,3064.300000,39455.000000,8,2026-02-06T07:22:33Z,DA,true,true,2026-02-06T07:22:33Z
863238070319241,W1T964414P0603034,0603034,COPILOTO,GV300W,4096,-53.066852,-70.873741,0,2026-02-07T09:15:41Z,FRI,4096,316.100000,1667.320000,0,2026-02-06T20:18:02Z,G9,true,true,2026-02-07T09:15:41Z
G9RD3TVAY0WM,W1FKHLADXP0575192,BSA-851,DIVEMOTOR,INTEGRATION,,-11.005087,-76.412247,0,2026-02-06T13:31:01Z,DAT,58963,0.000000,79878.000000,0,2026-02-06T13:30:59Z,FI,true,true,2026-02-06T13:31:01Z
866314060310040,JL5ASJ6A6SRK30866,RK30866,COPILOTO,GV58LAU,52252,-36.421490,-71.955676,0,2026-02-07T09:13:10Z,FRI,,,,,0001-01-01T00:00:00Z,,true,true,2026-02-07T09:13:10Z
863457051690913,W1T963425NB251716,RVFP42,COPILOTO,GV300W,344367,-36.651899,-72.146848,73,2026-02-07T03:34:33Z,DAT,349453,7401.500000,134189.310000,72,2026-02-07T03:34:10Z,DB,true,true,2026-02-07T03:34:33Z
G9YR3UT8P1A3,W1FKHLADXR0715616,EAK-115,DIVEMOTOR,INTEGRATION,,-10.530073,-75.400467,8,2026-02-06T13:36:28Z,DAT,5637,544.500000,3760.000000,8,2026-02-06T13:36:28Z,DA,true,true,2026-02-06T13:36:28Z
867162027944057,9BM958441PB264493,SPFK21,COPILOTO,GV300W,15791,-20.423291,-69.591061,0,2025-12-07T02:36:25Z,FRI,,,,,0001-01-01T00:00:00Z,B-ELECTRONICS,true,true,2025-12-07T02:36:25Z
863238070319746,W1T964016T0824686,0824686,COPILOTO,GV300W,1599,-33.296169,-70.753227,0,2026-02-07T09:14:48Z,FRI,1599,36.600000,383.610000,0,2026-02-04T15:51:33Z,G9,true,true,2026-02-07T09:14:48Z
869671070598667,,,,,2212,-23.758432,-70.303558,0,2026-02-07T09:14:45Z,FRI,,,,,,,true,true,2026-02-07T09:14:45Z
867162026525683,3AKJHPDV2KSKR7993,LTJH38,COPILOTO,GV300W,812666,-28.574013,-70.793833,0,2026-02-07T08:37:10Z,DAT,903857,14869.500000,315856.000000,0,2026-02-07T07:37:10Z,KA,true,true,2026-02-07T08:37:10Z
863457051078002,MEC0444P8NP053457,053457,WICAR,GV300W,52784,-37.985082,-72.815907,0,2026-02-06T21:41:34Z,FRI,,,,,0001-01-01T00:00:00Z,,true,true,2026-02-06T21:41:34Z
863457051737722,9BM951104PB278290,SRJK54,COPILOTO,GV300W,51401,-41.369401,-72.967431,0,2026-02-07T08:56:24Z,FRI,,,,,0001-01-01T00:00:00Z,,true,true,2026-02-07T08:56:24Z
863457050658861,LSH14J7C4NA079687,LSH14J7C4NA079687,WICAR,GV300W,111374,-33.293459,-70.733978,0,2026-02-07T08:43:40Z,FRI,,,,,0001-01-01T00:00:00Z,,true,true,2026-02-07T08:43:40Z
869671070598709,,,,GV300W,4091,-22.303604,-68.917839,0,2026-02-07T09:15:29Z,FRI,,,,,,,true,true,2026-02-07T09:15:29Z
866314061960702,,,,GV58LAU,4076,-33.296320,-70.750057,0,2026-02-07T00:25:54Z,FRI,,,,,,,true,true,2026-02-07T00:25:54Z
868589060650036,W1T964231S0791192,TYGP-50,COPILOTO,GV300W,788,-22.343231,-68.827191,60,2026-02-06T18:19:57Z,DAT,117948,4485.600000,57202.410000,45,2026-02-06T17:19:57Z,KA,true,true,2026-02-06T18:19:57Z
G90JP752NN6D,W1FKHLAD9R0718474,W1FKHLAD9R0718474,DIVEMOTOR,INTEGRATION,,-6.922804,-79.864952,1,2026-02-04T17:36:42Z,DAT,8805,529.800000,4487.000000,1,2026-02-04T17:36:42Z,DA,true,true,2026-02-04T17:36:42Z
863457050139904,WDC0G0FB9KF514511,LLWH34,WICAR,GV300W,53381,-33.376739,-70.544060,9,2026-01-29T20:56:52Z,IGF,,,,,0001-01-01T00:00:00Z,,true,true,2026-01-29T20:56:52Z
863457050218195,W1K1J8DB0NF176522,RTFX18,WICAR,GV300W,13140,-32.620896,-71.427997,0,2026-02-07T09:09:35Z,GSS,,,,,0001-01-01T00:00:00Z,,true,true,2026-02-07T09:09:35Z
866314060276613,LSKG5GC13RA043374,TFHF28,WICAR,GV58LAU,27263,-33.365423,-70.696199,0,2026-01-23T16:19:09Z,FRI,,,,,0001-01-01T00:00:00Z,,true,true,2026-01-23T16:19:09Z
867162029793874,W1NTG4DB5LJ699810,PSDD99,WICAR,GV300W,111183,-33.611427,-70.715120,0,2026-02-07T09:18:21Z,FRI,,,,,0001-01-01T00:00:00Z,,true,true,2026-02-07T09:18:21Z
869671070588858,JL6AFC6AXSK000302,K000302,COPILOTO,GV300W,5990,-24.281650,-69.106262,20,2026-02-05T15:23:13Z,FRI,5990,333.300000,964.500000,46,2026-02-05T15:22:12Z,DB,true,true,2026-02-05T15:23:13Z
863457051714937,,,,GV300W,36755,-32.985561,-71.533600,10,2026-02-07T01:00:24Z,FRI,,,,,,,true,true,2026-02-07T01:00:24Z
863457051078754,,,,GV300W,43591,-33.634581,-70.749752,0,2026-02-07T09:00:19Z,FRI,,,,,,,true,true,2026-02-07T09:00:19Z
866314061230379,9BM958154SB390309,B390309,COPILOTO,GV58LAU,16032,-37.205423,-72.361878,0,2026-02-06T22:42:47Z,FRI,,,,,0001-01-01T00:00:00Z,,true,true,2026-02-06T22:42:47Z
867162029196888,,,,GV300W,33410,-33.665698,-71.630616,0,2026-02-07T09:02:50Z,FRI,,,,,,,true,true,2026-02-07T09:02:50Z
