IMEI,VIN,license_plate,source,device_model,gps_odometer,latitude,longitude,gps_speed,gps_timestamp,last_header_gps,can_odometer,can_horometer,can_odoliter,can_speed,can_timestamp,last_header_can,has_gps_data,has_can_data,last_update_utc
863457050152436,,,,GV300W,54272,-23.582055,-70.379055,0,2026-02-20T08:29:51Z,FRI,,,,,,,true,true,2026-02-20T08:29:51Z
867162026460535,WDCDF7DE4GA756153,HYZP49,WICAR,GV300W,131016,-41.868731,-73.824377,0,2026-02-19T00:53:58Z,IGL,,,,,0001-01-01T00:00:00Z,,true,true,2026-02-19T00:53:58Z
868589060411504,9BM958174SB370987,370987,COPILOTO,GV300W,51639,-27.418602,-70.357224,0,2026-02-02T15:13:36Z,BPL,41034,1639.460000,9054.650000,0,2026-02-02T08:02:40Z,KA,true,true,2026-02-02T15:13:36Z
866314060311436,9BGJC7560JB220798,KJFX54,COPILOTO,GV58LAU,80732,-33.520589,-70.530337,0,2025-12-26T08:02:29Z,FRI,,,,,0001-01-01T00:00:00Z,,true,true,2025-12-26T08:02:29Z
868589060182121,W1T964231S0750294,TLPD-51,COPILOTO,GV300W,30717,-22.219469,-68.858100,0,2026-02-19T22:49:54Z,BPL,32463,2677.100000,27533.410000,0,2026-02-19T17:09:11Z,DB,true,true,2026-02-19T22:49:54Z
867162027213362,3AKJGHDV4KSKK6755,LGZT38,COPILOTO,GV300W,485605,-30.485547,-71.477109,78,2026-02-19T20:39:50Z,FRI,,,,,0001-01-01T00:00:00Z,,true,true,2026-02-19T20:39:50Z
863457051072955,W1T964026R0660120,SXBF-66,COPILOTO,GV300W,344279,-37.527721,-72.321188,0,2026-02-20T09:22:46Z,FRI,360470,9494.800000,128999.140000,0,2026-02-20T08:22:46Z,G5,true,true,2026-02-20T09:22:46Z
863238070323383,JL6BHG6A6SK007110,K007110,COPILOTO,GV300W,17397,-22.189538,-68.837425,0,2026-02-19T21:32:54Z,FRI,17397,829.000000,2856.500000,0,2026-02-19T21:22:49Z,G9,true,true,2026-02-19T21:32:54Z
866314061236053,9BM958154SB400694,B400694,COPILOTO,GV58LAU,3513,-33.299641,-70.718731,0,2026-02-16T18:30:30Z,FRI,,,,,0001-01-01T00:00:00Z,,true,true,2026-02-16T18:30:30Z
868589060186874,W1T963403RB341878,341878,COPILOTO,GV300W,110615,-38.956029,-72.622740,86,2026-02-20T09:29:37Z,DAT,115541,2372.300000,36804.300000,89,2026-02-20T09:28:59Z,DB,true,true,2026-02-20T09:29:37Z
868589060363473,9BM634074RB339769,339769,COPILOTO,GV300W,512,-33.449127,-70.779595,0,2026-02-17T19:25:44Z,BPL,1051,189.270000,914.860000,0,2025-12-24T13:02:42Z,B-ELECTRONICS,true,true,2026-02-17T19:25:44Z
869671070588288,W1T964216R0739724,0739724,COPILOTO,GV300W,10587,-23.429111,-70.097717,0,2026-02-20T09:25:57Z,FRI,10587,723.350000,6142.500000,0,2026-02-19T21:53:26Z,G9,true,true,2026-02-20T09:25:57Z
863457051719985,WDCFB2DB5LA086443,LSDP39,WICAR,GV300W,45607,-35.549908,-71.464768,0,2026-02-20T08:52:16Z,FRI,,,,,0001-01-01T00:00:00Z,,true,true,2026-02-20T08:52:16Z
866314061209639,,,,GV58LAU,12488,-33.364994,-70.695688,0,2026-02-20T08:33:15Z,FRI,,,,,,,true,true,2026-02-20T08:33:15Z
867162029134806,W1T963424P0583520,583520,COPILOTO,GV300W,217230,-20.266331,-70.077356,0,2026-02-19T14:58:51Z,BPL,212672,,91371.310000,0,2026-02-18T07:49:32Z,KA,true,true,2026-02-19T14:58:51Z
866314062188857,W1K3F8HB9TJ542816,VLZB67,WICAR,GV58LAU,6054,-33.449605,-70.593545,16,2026-02-19T20:57:57Z,FRI,,,,,0001-01-01T00:00:00Z,,true,true,2026-02-19T20:57:57Z
863238070326626,,,,,812,-33.296894,-70.752693,0,2026-02-20T09:27:27Z,FRI,812,19.350000,262.760000,0,2026-02-19T18:19:28Z,G9,true,true,2026-02-20T09:27:27Z
863457050613700,,,,GV300W,86895,-32.507238,-71.450631,0,2026-02-20T09:11:59Z,GSS,,,,,,,true,true,2026-02-20T09:11:59Z
869671070596646,9BM634074RB337154,CMS-327,COPILOTO,GV300W,274115,-11.878668,-77.068984,50,2026-02-20T09:29:16Z,FRI,274115,3100.150000,24116.030000,49,2026-02-20T09:28:57Z,DB,true,true,2026-02-20T09:29:16Z
G9MMPCJFKWM7,W1FKHLAD3R0730877,X5Q-867,DIVEMOTOR,INTEGRATION,,-14.123798,-72.273949,37,2026-01-18T12:31:27Z,DAT,35957,3731.700000,30362.000000,37,2026-01-18T12:31:27Z,DA,true,true,2026-01-18T12:31:27Z
863238070322161,,,,,9643,-22.435596,-68.892631,0,2026-02-20T09:26:18Z,FRI,9643,333.300000,2250.260000,0,2026-02-20T09:01:12Z,G9,true,true,2026-02-20T09:26:18Z
