IMEI,installation_date,uninstallation_date,VIN,license_plate,source,device_model,gps_odometer,latitude,longitude,gps_speed,gps_timestamp,last_header_gps,can_odometer,can_horometer,can_odoliter,can_speed,can_timestamp,last_header_can,has_gps_data,has_can_data,last_update_utc
863238070324480,,,W1T963424TB441625,VRBH46,COPILOTO,GV300W,7973,-33.497699,-70.790519,0,2026-05-25T12:15:39Z,FRI,7973,677.000000,3410.880000,0,2026-05-25T12:15:17Z,DB,true,true,2026-05-25T12:15:39Z
863457051075677,,,LSFAM11A1LA041377,PBRW34,COPILOTO,GV300W,161603,-33.120432,-71.562054,0,2026-05-25T11:47:47Z,HBD,,,,,,,true,false,2026-05-25T12:14:27Z
G95P5FMBUTNF,,,9BM958264SB368550,9BM958264SB368550,DIVEMOTOR,INTEGRATION,,-6.758578,-79.949692,0,2026-05-19T17:43:12Z,DAT,12905,0.000000,4548.000000,0,2026-05-19T17:43:12Z,DA,true,true,2026-05-19T17:43:12Z
863457052175245,2024-05-04T15:40:42Z,,LSH14C4C0PA045281,045281,COPILOTO,GV300W,26001,-33.426668,-70.788570,0,2026-05-25T12:15:34Z,DAT,27355,,,0,2026-05-25T12:15:01Z,DE,true,true,2026-05-25T12:15:34Z
869671070594567,2025-02-11T01:32:56Z,,3ALKCYCYXSDVX5950,DVX5950,COPILOTO,GV300W,2513,-38.870815,-72.619453,0,2026-05-19T13:15:30Z,FRI,2513,169.450000,1074.000000,0,2026-05-18T12:30:34Z,G9,true,true,2026-05-19T13:15:30Z
864002070836151,2026-03-09T00:00:00Z,,W1NKM5BB1TU124857,124857,WICAR,GV58LAU,5589,-33.460256,-70.643993,0,2026-05-25T11:51:58Z,HBD,,,,,,,true,false,2026-05-25T12:11:19Z
869671070584857,2025-03-25T14:50:46Z,,MEC2047R8SP162790,P162790,COPILOTO,GV300W,24318,-36.779338,-73.023307,0,2026-05-25T12:14:16Z,FRI,24318,1262.220000,0.110000,0,2026-05-24T08:23:28Z,G9,true,true,2026-05-25T12:14:16Z
863457050638343,2023-03-07T15:48:36Z,,9BM958154PB310849,310849,COPILOTO,GV300W,57079,-33.347682,-70.704705,0,2026-05-21T20:03:27Z,PFA,,,,,,,true,false,2026-05-21T20:08:04Z
869671070578578,2025-02-11T01:54:43Z,,JL6CLH6A8SK005724,K005724,COPILOTO,GV300W,198,-35.971889,-72.332687,17990,2026-05-25T11:18:12Z,FRI,1775,98.150000,317.500000,10,2025-10-08T19:13:03Z,DB,true,true,2026-05-25T11:18:12Z
869671070578487,2025-03-24T17:44:37Z,,W1T963403SB397040,B397040,COPILOTO,GV300W,36027,-40.251621,-72.955963,0,2026-05-25T12:14:34Z,FRI,36027,722.650000,11369.700000,0,2026-05-25T02:27:22Z,G9,true,true,2026-05-25T12:14:34Z
