IMEI,installation_date,uninstallation_date,VIN,license_plate,source,device_model,gps_odometer,latitude,longitude,gps_speed,gps_timestamp,last_header_gps,can_odometer,can_horometer,can_odoliter,can_speed,can_timestamp,last_header_can,has_gps_data,has_can_data,last_update_utc
863457051731592,2023-08-22T21:31:22Z,,WDCDA7DB4EA418480,GSGL79,WICAR,GV300W,46287,-29.963581,-71.290922,0,2026-05-09T09:38:50Z,HBD,,,,,,,true,false,2026-05-09T09:54:35Z
863457051679809,2023-10-06T12:34:52Z,,9BM958154RB325529,SWKB-23,COPILOTO,GV300W,25666,-33.258822,-70.752084,0,2026-05-09T09:58:43Z,FRI,,,,,,,true,false,2026-05-09T09:58:43Z
866314061226146,2025-07-17T13:40:34Z,,W1NKM0FB2SF370753,VFYT49,WICAR,GV58LAU,14145,-33.279990,-70.622403,0,2026-05-09T09:41:48Z,HBD,,,,,,,true,false,2026-05-09T09:58:36Z
866314061280085,2024-09-09T11:57:31Z,,JL5ASJ6A3SRK30758,K30758,COPILOTO,GV58LAU,132286,-42.400842,-73.784546,0,2026-05-09T09:46:05Z,HBD,,,,,,,true,false,2026-05-09T09:54:20Z
869671070583883,2025-05-27T19:19:45Z,,JL6AFE6A8TK000120,K000120,COPILOTO,GV300W,155,-36.632575,-72.192451,0,2026-05-09T09:56:44Z,FRI,155,37.750000,43.500000,0,2026-05-08T15:02:51Z,G9,true,true,2026-05-09T09:56:44Z
866314060265095,2024-03-08T13:15:55Z,,LSKG4BC17RD041146,SKVG14,COPILOTO,GV58LAU,29032,-36.882554,-73.144708,0,2026-05-06T16:39:40Z,HBD,,,,,,,true,false,2026-05-09T09:57:47Z
863457051064929,2023-04-26T16:52:26Z,,W1T964026P0648242,648242,COPILOTO,GV300W,337245,-37.822943,-72.667530,0,2026-05-01T21:13:04Z,PFA,351710,10283.550000,143995.530000,0,2026-05-01T18:29:49Z,KA,true,true,2026-05-01T21:13:07Z
863457051693156,2023-12-15T14:37:38Z,,W1T963425R0695572,695572,COPILOTO,GV300W,338477,-33.414773,-70.812301,0,2026-05-09T09:54:32Z,INF,,,,,2026-05-09T07:54:26Z,KA,true,true,2026-05-09T09:57:44Z
866314061311369,2025-03-13T14:24:06Z,,W1NKJ0FB2SF303076,TYLW77,WICAR,GV58LAU,7756,-33.428185,-70.563517,0,2026-05-08T18:05:16Z,HBD,,,,,,,true,false,2026-05-09T09:57:45Z
863457050146842,,,W1K3F4GB2NN286086,286086,WICAR,GV300W,40979,-33.373811,-70.523856,9,2026-05-09T00:15:08Z,FRI,,,,,,,true,false,2026-05-09T00:15:08Z
866314060266796,2024-10-11T16:13:07Z,,W1NKM0FBXRF131591,TTJV79,COPILOTO,GV58LAU,12709,-33.372694,-70.520710,0,2026-05-08T11:56:32Z,HBD,,,,,,,true,false,2026-05-09T09:54:11Z
