IMEI,installation_date,uninstallation_date,VIN,license_plate,source,device_model,gps_odometer,latitude,longitude,gps_speed,gps_timestamp,last_header_gps,can_odometer,can_horometer,can_odoliter,can_speed,can_timestamp,last_header_can,has_gps_data,has_can_data,last_update_utc
863238071561577,,,9BM958154SB400367,VRYL13,COPILOTO,GV300W,0,-39.798542,-73.204475,0,2026-08-06T11:00:49Z,FRI,4247,248.660000,7.430000,0,2026-08-05T17:55:10Z,G9,true,true,2026-08-06T11:00:49Z
863457051753752,2023-06-30T22:43:46Z,,W1T963025R0667593,667593,COPILOTO,GV300W,270729,-22.581233,-69.606105,91,2026-08-08T09:22:38Z,DAT,281131,4389.250000,137601.010000,71,2026-08-08T09:22:08Z,E2,true,true,2026-08-08T09:22:38Z
863457050207222,2025-04-09T17:40:48Z,,W1T963425PB285396,285396,COPILOTO,GV300W,242751,-38.754345,-72.593983,0,2026-08-07T19:41:19Z,PFA,,,,,,,true,false,2026-08-07T21:12:28Z
863457050266905,,,WDCFB2DBXKA040041,PFCX47,WICAR,GV300W,51062,-32.921672,-71.512211,0,2026-08-08T08:46:38Z,HBD,,,,,,,true,false,2026-08-08T09:21:17Z
863457051710885,2024-02-19T20:21:53Z,,W1NFB0KB1RB093639,SYWK23,WICAR,GV300W,36937,-34.988721,-71.226927,0,2026-08-08T08:36:11Z,HBD,,,,,,,true,false,2026-08-08T09:22:46Z
869671070591415,2025-02-19T02:19:57Z,,W1T963424SB382641,B382641,COPILOTO,GV300W,0,-37.454494,-72.325851,0,2026-08-07T20:41:45Z,FRI,,,,,,,true,false,2026-08-07T20:41:45Z
863457050602703,2023-02-06T02:23:27Z,,9BM951104PB261716,261716,COPILOTO,GV300W,168599,-37.082543,-72.439935,0,2026-06-09T03:14:58Z,INF,,,,,,,true,false,2026-08-07T16:02:10Z
863457050970845,2023-02-06T02:20:01Z,,W1T963424P0594084,SWGV32,COPILOTO,GV300W,80134,-39.557881,-72.907852,0,2026-08-06T07:13:58Z,INF,83757,3073.550000,42568.200000,29,2026-08-06T06:13:58Z,KA,true,true,2026-08-07T20:58:53Z
GA0CX5WJ6UE5,,,3AKJHPDV3PSNT9651,BUI-896,DIVEMOTOR,INTEGRATION,,-11.945948,-77.102272,0,2026-07-09T19:06:18Z,DAT,335632,8420.700000,148527.000000,0,2026-07-09T19:06:18Z,DB,true,true,2026-07-09T19:06:18Z
863238070318987,,,W1T964231T0819002,0819002,COPILOTO,GV300W,0,-24.322618,-69.100616,0,2026-08-07T19:42:25Z,FRI,4289,350.050000,2552.340000,0,2026-08-06T21:37:40Z,G9,true,true,2026-08-07T19:42:25Z
