IMEI,VIN,license_plate,source,device_model,gps_odometer,latitude,longitude,gps_speed,gps_timestamp,last_header_gps,can_odometer,can_horometer,can_odoliter,can_speed,can_timestamp,last_header_can,has_gps_data,has_can_data,last_update_utc
863457051067104,W1V907657PP526896,526896,WICAR,GV300W,135731,-33.412563,-70.681473,0,2026-02-23T09:17:24Z,FRI,95018,,,,0001-01-01T00:00:00Z,,true,true,2026-02-23T09:17:24Z
867162029146131,3AKJHPDV3NSNJ2866,RSPB-98,COPILOTO,GV300W,212078,-32.877340,-70.649635,0,2026-02-23T09:29:42Z,DAT,215655,5142.600000,80817.500000,0,2026-02-23T08:29:42Z,KA,true,true,2026-02-23T09:29:42Z
869671070586142,W1T964231S0811366,0811366,COPILOTO,GV300W,784,-33.296646,-70.752784,0,2026-02-19T12:50:09Z,DAT,784,25.550000,273.290000,0,2026-02-19T12:49:36Z,G9,true,true,2026-02-19T12:50:09Z
868589060661868,W1T964216S0791756,TYWY-72,COPILOTO,GV310LAU,22776,-27.418912,-70.356422,0,2026-02-20T21:42:44Z,IGF,,,,,0001-01-01T00:00:00Z,,true,true,2026-02-20T21:42:44Z
G9DPMKZAF9TJ,W1F9HPADXR0699536,EAJ-548,DIVEMOTOR,INTEGRATION,,-12.182180,-76.972931,0,2026-02-06T13:26:32Z,DAT,24966,0.000000,0.000000,0,2026-02-06T13:21:18Z,FI,true,true,2026-02-06T13:26:32Z
863457050965373,9BM958164PB295923,295923,COPILOTO,GV300W,10972,-33.347754,-70.704495,0,2026-02-20T23:44:44Z,FRI,11214,564.130000,2041.280000,0,2026-02-20T21:44:17Z,G6,true,true,2026-02-20T23:44:44Z
863457051717336,W1NFB1KB1MA435921,PRWH55,WICAR,GV300W,14960,-35.421845,-71.667741,32,2026-02-23T00:19:03Z,GSS,,,,,0001-01-01T00:00:00Z,,true,true,2026-02-23T00:19:03Z
866314060270012,LSFAM11AXPA075694,TGGB90,COPILOTO,GV58LAU,69303,-33.408156,-70.575127,0,2026-02-23T07:55:52Z,FRI,,,,,0001-01-01T00:00:00Z,,true,true,2026-02-23T07:55:52Z
863457050250586,W1NTG4DBXLJ699849,PTKC84,WICAR,GV300W,48657,-30.609078,-71.194118,0,2026-02-23T09:13:39Z,FRI,,,,,0001-01-01T00:00:00Z,,true,true,2026-02-23T09:13:39Z
869671070576523,JL6AFC6A8RK004035,K004035,COPILOTO,GV300W,320,-41.885055,-73.693916,0,2026-02-23T09:35:50Z,FRI,320,59.500000,85.500000,0,2026-02-21T16:02:23Z,G9,true,true,2026-02-23T09:35:50Z
863457050616869,,,,GV300W,70368,-33.349800,-70.545058,0,2026-02-23T09:33:11Z,FRI,,,,,,,true,true,2026-02-23T09:33:11Z
867162029157062,WDF470231LG035097,PJFV77,WICAR,GV300W,0,-40.961601,-72.889397,0,2026-02-22T19:34:43Z,IGL,,,,,0001-01-01T00:00:00Z,,true,true,2026-02-22T19:34:43Z
867162029796604,,,,GV300W,103668,-33.369438,-71.682085,15,2026-02-23T00:25:23Z,FRI,,,,,,,true,true,2026-02-23T00:25:23Z
863457050122702,WDC0G4KB5KF527124,LXLG12,WICAR,GV300W,43312,-32.663586,-71.440838,0,2026-02-23T09:39:17Z,FRI,,,,,0001-01-01T00:00:00Z,,true,true,2026-02-23T09:39:17Z
866314060274873,W1NFD3DB3RB187336,VDLS95,WICAR,GV58LAU,13287,-36.800509,-73.059822,0,2026-02-23T09:23:15Z,FRI,,,,,0001-01-01T00:00:00Z,,true,true,2026-02-23T09:23:15Z
869671070583164,JHDFG8JM7SXX13575,VGDY28,COPILOTO,GV300W,31464,-33.469364,-71.114723,0,2026-02-23T09:40:37Z,FRI,31464,1354.350000,12310.000000,10,2026-02-23T09:39:56Z,DB,true,true,2026-02-23T09:40:37Z
863457050035284,3AKJHPDVXKSKR8017,LTJH34,COPILOTO,,478059,-27.416429,-70.252794,0,2026-02-23T09:15:19Z,ERI,,,,,0001-01-01T00:00:00Z,,true,true,2026-02-23T09:15:19Z
866314061225429,LSH14C4C8NA101142,A101142,COPILOTO,GV58LAU,12700,-33.295426,-70.749421,0,2026-02-23T09:10:40Z,FRI,,,,,0001-01-01T00:00:00Z,,true,true,2026-02-23T09:10:40Z
863457050138823,,,,GV300W,46482,-18.349308,-70.334760,0,2026-02-23T08:02:04Z,FRI,,,,,,,true,true,2026-02-23T08:02:04Z
G9A4210BEC60,W1FKHLAD8P0628696,EAJ-398,DIVEMOTOR,INTEGRATION,,-8.079332,-79.093292,0,2026-02-17T11:40:37Z,DAT,21366,0.000000,6759.000000,0,2026-02-17T11:40:35Z,FI,true,true,2026-02-17T11:40:37Z
863457052209465,W1T963414RB341773,TBLH10,COPILOTO,GV300W,89850,-41.271885,-73.005370,0,2026-02-23T08:41:36Z,FRI,82324,1751.750000,31322.600000,6,2025-10-29T18:18:14Z,KA,true,true,2026-02-23T08:41:36Z
869671070586233,3ALHCYCY6SDVW7595,DVW7595,COPILOTO,GV300W,899,-32.864677,-60.883377,0,2026-02-20T13:29:55Z,DAT,898,75.250000,455.500000,0,2026-02-20T13:29:11Z,G8,true,true,2026-02-20T13:29:55Z
863457051701363,LSKG57C16PA820532,820532,COPILOTO,GV300W,65239,-23.614338,-70.258894,0,2026-02-23T09:40:15Z,FRI,0,,,4,2026-02-23T09:27:57Z,DE,true,true,2026-02-23T09:40:15Z
866314060211206,LSFAM11A8RA041062,TSJR25,COPILOTO,GV58LAU,38751,-22.467448,-68.921665,0,2026-02-23T08:59:36Z,FRI,,,,,0001-01-01T00:00:00Z,,true,true,2026-02-23T08:59:36Z
