IMEI,installation_date,uninstallation_date,VIN,license_plate,source,device_model,gps_odometer,latitude,longitude,gps_speed,gps_timestamp,last_header_gps,can_odometer,can_horometer,can_odoliter,can_speed,can_timestamp,last_header_can,has_gps_data,has_can_data,last_update_utc
867162027204908,2019-09-26T03:00:00Z,,JL6CKE6A6KK001690,LPTW-31,COPILOTO,GV300W,0,-22.441255,-68.899586,0,2026-03-26T09:06:10Z,FRI,,,,,2026-03-26T07:06:07Z,KA,true,true,2026-03-26T09:06:10Z
869671070582661,2024-12-02T17:48:03Z,,W1T964230R0738923,VPHY76,COPILOTO,GV300W,8588,-34.153297,-70.667602,0,2026-04-02T09:48:01Z,FRI,8588,321.050000,3583.520000,0,2026-04-01T20:55:13Z,G9,true,true,2026-04-02T09:48:01Z
868589060655514,,,W1T964231S0798106,VPGK83,COPILOTO,GV300W,20003,-21.014930,-68.869511,26,2026-04-02T09:49:00Z,DAT,20819,1531.500000,16843.480000,27,2026-04-02T09:48:47Z,DB,true,true,2026-04-02T09:49:00Z
867162027901271,2022-05-11T18:05:07Z,,W1T964231N0560855,RXDX77,COPILOTO,GV300W,44240,-33.294301,-70.734659,0,2026-04-02T09:11:46Z,INF,44353,4490.850000,39999.960000,0,2026-04-02T07:11:42Z,KA,true,true,2026-04-02T09:46:12Z
869671070596299,2024-08-01T14:28:23Z,,9BM958444SB370024,AAUV 036,COPILOTO,GV300W,100501,-25.265335,-57.721687,0,2026-04-02T09:45:51Z,FRI,100501,1842.330000,31914.030000,0,2026-04-02T04:44:37Z,G9,true,true,2026-04-02T09:45:51Z
869671070596117,2025-02-13T01:42:18Z,,JL6CJH6A2SK006387,K006387,COPILOTO,GV300W,4806,-37.467227,-72.332504,0,2026-04-02T09:46:34Z,FRI,3151,99.300000,546.500000,89,2026-03-23T10:48:44Z,DA,true,true,2026-04-02T09:46:34Z
869671070590235,2024-11-05T13:33:43Z,,9BM958154SB358325,B358325,COPILOTO,GV300W,46657,-33.331378,-70.697196,0,2026-04-02T09:45:14Z,FRI,46657,1882.660000,0.310000,0,2026-04-02T01:33:22Z,G9,true,true,2026-04-02T09:45:14Z
866314061271647,2024-09-16T14:53:53Z,,LSFAM11AXRA077836,TSJR24,COPILOTO,GV58LAU,40377,-22.395869,-68.847105,21,2026-04-02T09:35:37Z,HBD,,,,,,,true,false,2026-04-02T09:46:08Z
863457050656816,2022-11-16T20:18:11Z,,W1T964231P0571299,SJRG86,COPILOTO,GV300W,34933,-47.238650,-72.604176,45,2025-12-23T10:25:50Z,DAT,37261,3084.800000,27800.910000,47,2025-12-23T10:25:20Z,DB,true,true,2025-12-23T10:25:50Z
863457050137437,,,W1N0J1KB8MG012551,RSDP50,WICAR,GV300W,52025,-33.395024,-70.558350,12,2026-04-01T23:45:55Z,HBD,,,,,,,true,false,2026-04-02T09:45:08Z
