IMEI,installation_date,uninstallation_date,VIN,license_plate,source,device_model,gps_odometer,latitude,longitude,gps_speed,gps_timestamp,last_header_gps,can_odometer,can_horometer,can_odoliter,can_speed,can_timestamp,last_header_can,has_gps_data,has_can_data,last_update_utc
867162027954627,2021-09-03T04:00:00Z,,W1T964231N0523855,523855,COPILOTO,GV300W,116556,-33.465441,-70.720554,0,2025-10-29T21:23:31Z,FRI,127194,12454.550000,147952.480000,0,2025-10-29T20:11:20Z,G5,true,true,2025-10-29T21:23:31Z
867162027857929,2022-08-26T15:39:32Z,,3ALHCYF36NDNH7186,NH7186,COPILOTO,GV300W,190636,-51.724296,-72.510383,0,2026-04-07T00:21:20Z,PFA,193429,5006.300000,64900.000000,0,2026-04-06T23:20:50Z,FB,true,true,2026-04-07T00:30:45Z
867162027956366,2022-02-24T13:40:58Z,,W1T963425NB243182,243182,COPILOTO,GV300W,441774,-33.447437,-70.779048,0,2026-05-14T10:41:46Z,INF,454141,7440.000000,142138.100000,0,2026-05-14T09:41:46Z,KA,true,true,2026-05-14T11:06:02Z
G9W2YUN0VS13,,,W1FKHLADXS0754762,CCG-701,DIVEMOTOR,INTEGRATION,,-14.086154,-72.334595,0,2026-05-12T15:51:36Z,DAT,12152,1526.700000,10757.000000,0,2026-05-12T15:51:36Z,DB,true,true,2026-05-12T15:51:36Z
865413056252199,2024-10-17T20:12:43Z,,3ALHG3DV5RDVJ7020,VJ7020,COPILOTO,GV300W,1499,-22.210969,-68.874633,0,2026-05-08T21:03:25Z,FRI,1499,133.200000,990.500000,0,2026-05-08T20:52:03Z,G3,true,true,2026-05-08T21:03:25Z
863457050073608,2022-06-16T23:21:59Z,,953658242NR029072,RSFH55,COPILOTO,GV300W,327885,-33.369424,-70.702643,0,2026-05-14T10:41:32Z,HBD,309560,12629.150000,107218.000000,0,2026-05-14T09:41:31Z,KA,true,true,2026-05-14T11:05:36Z
863457051063970,,,LSFAM11A4PA065453,STHL57,WICAR,GV300W,73948,-36.852175,-73.095160,0,2026-05-14T08:25:46Z,HBD,,,,,,,true,false,2026-05-14T11:02:50Z
863238071552469,,,W1T964016N0534024,RTLK81,COPILOTO,GV300W,83292,-27.522237,-70.321304,0,2026-05-14T06:35:32Z,FRI,83292,13917.550000,92741.930000,0,2026-05-14T05:55:23Z,G9,true,true,2026-05-14T06:35:32Z
G9AW6F1JJ3ZA,,,WDB906633DS828975,AJX-848,DIVEMOTOR,INTEGRATION,,-12.084145,-77.013168,0,2026-05-12T15:30:13Z,DAT,137389,0.000000,0.000000,0,2026-05-12T15:30:13Z,DB,true,true,2026-05-12T15:30:13Z
G9YBJNRSJD9Z,,,LSFAM11A5PA054686,CBL-879,DIVEMOTOR,INTEGRATION,,-8.065130,-79.050652,0,2026-05-14T02:48:33Z,DAT,48901,1638.600000,0.000000,0,2026-05-14T02:48:33Z,DA,true,true,2026-05-14T02:48:33Z
866314060843420,,,W1K3F8HB5TJ543512,VVVV78,WICAR,GV58LAU,1006,-33.334605,-70.537348,0,2026-05-14T10:27:12Z,HBD,,,,,,,true,false,2026-05-14T11:05:15Z
863457050814803,2022-06-08T19:21:04Z,,LSFAM11A7NA056498,SBSH-61,COPILOTO,GV300W,58174,-33.435740,-70.601780,0,2026-05-11T21:07:20Z,GSM,,,,,,,true,false,2026-05-14T10:13:28Z
869671072165812,,,JL6BHG6A5TK000523,TK000523,COPILOTO,GV300W,0,-36.612197,-72.177215,0,2026-05-14T11:03:22Z,FRI,1218,56.650000,201.000000,0,2026-04-29T19:25:12Z,G9,true,true,2026-05-14T11:03:22Z
863457050231487,,,W1NFB2DB5NA698708,698708,WICAR,GV300W,20151,-34.960114,-71.222822,0,2026-05-14T10:59:02Z,HBD,,,,,,,true,false,2026-05-14T11:05:45Z
863457051070991,,,LSFAM11A4PA053609,053609,WICAR,GV300W,128007,-27.398685,-70.261433,66,2026-05-08T23:31:31Z,HBD,,,,,,,true,false,2026-05-08T23:33:06Z
868589060162487,2024-05-31T20:50:12Z,,9BM958174SB362413,362413,COPILOTO,GV300W,51026,-41.509096,-73.059632,0,2026-05-14T09:11:01Z,INF,52391,1899.400000,10055.500000,0,2026-05-14T08:11:01Z,KA,true,true,2026-05-14T11:06:30Z
GAW5K7UFFHNT,,,3AKJHPDVXNSNJ2895,BUM-712,DIVEMOTOR,INTEGRATION,,-16.538114,-72.516113,36,2026-05-14T03:18:06Z,DAT,331332,0.000000,132829.000000,36,2026-05-14T03:18:06Z,DB,true,true,2026-05-14T03:18:06Z
867162029317237,2021-01-18T03:00:00Z,,3AKJHPDV2MSMV0133,PFSP61,COPILOTO,GV300W,408994,-22.031956,-68.631392,0,2026-05-14T10:45:35Z,HBD,782942,14941.650000,308323.000000,0,2026-05-14T09:45:32Z,KA,true,true,2026-05-14T11:05:43Z
863457051078911,,,WDDZF6JB8KA699339,LWKS97,COPILOTO,GV300W,71457,-33.339665,-70.519983,0,2026-05-14T07:51:07Z,HBD,,,,,,,true,false,2026-05-14T11:03:34Z
GAD7AT6SSDW4,,,W1FKHLAD7T0860121,W1FKHLAD7T0860121,DIVEMOTOR,INTEGRATION,,-8.358728,-77.502251,28,2026-04-20T20:33:42Z,DAT,1524,0.000000,480.000000,28,2026-04-20T20:33:42Z,DB,true,true,2026-04-20T20:33:42Z
863238070321494,,,3ALMG3DV9SDWE2764,DWE2764,COPILOTO,GV300W,0,-33.528209,-70.724685,0,2026-04-29T18:42:49Z,FRI,1379,55.750000,565.500000,0,2026-03-19T18:50:44Z,G9,true,true,2026-04-29T18:42:49Z
867162029772928,,,W1N0G8AB1MF930253,PRKC12,WICAR,GV300W,73306,-32.948813,-71.547074,5,2026-05-06T18:14:46Z,PNA,,,,,,,true,false,2026-05-13T15:07:20Z
863457050123007,,,W1NFB2DB8NA677139,02.36252,WICAR,GV300W,46726,-33.422297,-70.575070,0,2026-05-13T23:01:41Z,HBD,,,,,,,true,false,2026-05-14T11:06:00Z
866314060316492,2024-08-23T14:05:09Z,,LSFAM11A5RA077792,LSFAM11A5RA077792,,GV58LAU,57687,-40.776238,-72.203426,0,2026-05-14T02:05:12Z,HBD,,,,,,,true,false,2026-05-14T11:03:04Z
863457050154101,,,W1K3G4GB0MJ299678,RFDP58,WICAR,GV300W,31364,-33.376963,-70.528008,0,2026-05-09T18:11:48Z,PFA,,,,,,,true,false,2026-05-09T18:48:04Z
869671070578958,2024-11-15T13:19:40Z,,9BM634016SB361537,B361537,COPILOTO,GV300W,0,-20.827043,-68.637481,0,2026-05-14T11:05:39Z,FRI,,,,,,,true,false,2026-05-14T11:05:39Z
869671072164658,,,9BM951501TB436819,VRFF28,COPILOTO,GV300W,10630,-34.178482,-70.751739,0,2026-05-14T11:02:36Z,FRI,10630,339.350000,2390.760000,0,2026-05-06T18:15:32Z,G3,true,true,2026-05-14T11:02:36Z
