IMEI,installation_date,uninstallation_date,VIN,license_plate,source,device_model,gps_odometer,latitude,longitude,gps_speed,gps_timestamp,last_header_gps,can_odometer,can_horometer,can_odoliter,can_speed,can_timestamp,last_header_can,has_gps_data,has_can_data,last_update_utc
869671072171356,,,W1T963414TB446226,446226,COPILOTO,GV300W,39175,-20.242288,-69.781867,0,2026-08-06T11:05:09Z,FRI,14132,272.350000,4450.800000,0,2026-03-23T02:33:26Z,G9,true,true,2026-08-06T11:05:09Z
863457051061313,,,WDCFB2DB6KA034625,LLKG42,WICAR,GV300W,118911,-40.492598,-72.627112,0,2026-08-06T09:24:55Z,HBD,,,,,,,true,false,2026-08-06T11:05:14Z
868589060169607,2024-07-18T18:05:56Z,,9BM958154RB340453,340453,COPILOTO,GV300W,75007,-34.951862,-71.182813,0,2026-08-05T17:37:23Z,HBD,80242,2536.030000,12984.730000,0,2026-08-05T16:37:42Z,G6,true,true,2026-08-05T18:47:40Z
869671070590169,2024-10-25T12:00:27Z,,9BM958260SB378821,378821,COPILOTO,GV300W,50958,-40.930118,-72.869590,0,2026-08-06T09:34:35Z,DAT,50935,1773.790000,25322.780000,32,2026-08-05T20:49:32Z,DB,true,true,2026-08-06T09:34:35Z
867162027572247,2019-11-14T03:00:00Z,,3AKJHPDV1KSKR7984,LVYJ94,COPILOTO,GV300W,383052,-34.211443,-70.774069,0,2026-07-31T22:27:15Z,INF,394299,9944.050000,156323.000000,57,2026-07-31T22:27:00Z,DB,true,true,2026-08-04T18:03:37Z
863457050640547,2023-03-07T14:12:50Z,,W1T963424P0603831,603831,COPILOTO,GV300W,449847,-37.165368,-72.074957,0,2026-08-06T11:00:31Z,HBD,,,,,,,true,false,2026-08-06T11:08:57Z
863457051070058,,,WDC0J0KB6HF165517,JHKJ34,WICAR,GV300W,21311,-33.408621,-70.563595,4,2026-08-01T21:11:37Z,HBD,,,,,,,true,false,2026-08-06T11:09:59Z
863457050626587,2022-10-24T12:15:59Z,,W1T964231P0593633,SGTL80,COPILOTO,GV300W,98328,-26.964728,-69.256141,26,2026-07-09T11:44:24Z,FRI,102694,5666.150000,70299.610000,31,2026-07-09T11:43:06Z,DB,true,true,2026-07-09T11:44:24Z
867162029806007,,,WDD3F4GB4LJ115599,LPZK28,WICAR,GV300W,116251,-33.612865,-70.697314,0,2026-08-05T22:48:39Z,PFA,,,,,,,true,false,2026-08-06T00:47:20Z
863457051075248,2023-06-18T01:56:02Z,,LC9LC40F2LALA6108,LWTK58,COPILOTO,GV300W,291804,-33.388477,-70.622374,0,2025-12-18T20:53:05Z,FRI,296447,,,0,2025-12-18T18:07:24Z,DX,true,true,2025-12-18T20:53:05Z
866314060257399,2025-02-06T12:34:55Z,,9BM958154RB330975,B330975,COPILOTO,GV58LAU,63969,-38.722909,-72.573076,0,2026-08-05T18:34:00Z,IGN,,,,,,,true,false,2026-08-06T11:06:55Z
869671070594914,2025-02-19T02:08:03Z,,W1T964231S0797452,VLSR22,COPILOTO,GV300W,0,-24.254409,-69.054313,0,2026-08-04T14:17:08Z,FRI,6115,454.100000,3925.000000,0,2026-06-25T00:43:00Z,DB,true,true,2026-08-04T14:17:08Z
863238070319985,,,W1T964231T0840383,VSBK74,COPILOTO,GV300W,8080,-21.010858,-68.854713,0,2026-08-06T11:09:37Z,FRI,8080,677.000000,6149.320000,0,2026-08-06T10:59:34Z,G9,true,true,2026-08-06T11:09:37Z
869671070580475,2025-06-27T20:18:41Z,,W1T964231T0822753,VRYP59,COPILOTO,GV300W,2853,-26.389827,-70.035446,0,2026-08-06T11:07:19Z,FRI,2853,107.150000,1300.640000,0,2026-08-01T18:14:35Z,G9,true,true,2026-08-06T11:07:19Z
G9WZDEEHUF11,,,WJMJ4CTD1PC478104,CAB-840,DIVEMOTOR,INTEGRATION,,-8.062284,-79.065247,0,2026-08-03T21:29:48Z,DAT,39401,3352.200000,0.000000,0,2026-08-03T21:29:48Z,DB,true,true,2026-08-03T21:29:48Z
