IMEI,installation_date,uninstallation_date,VIN,license_plate,source,device_model,gps_odometer,latitude,longitude,gps_speed,gps_timestamp,last_header_gps,can_odometer,can_horometer,can_odoliter,can_speed,can_timestamp,last_header_can,has_gps_data,has_can_data,last_update_utc
866314061254775,,,9BM958078SB397060,B397060,COPILOTO,GV58LAU,8454,-33.687568,-71.218151,12,2026-06-10T12:11:24Z,FRI,,,,,,,true,false,2026-06-10T12:11:24Z
863457050656899,2023-02-06T02:25:27Z,,W1T963425P0603035,603035,COPILOTO,GV300W,193736,-39.622043,-72.348296,0,2026-06-10T11:38:00Z,INF,,,,,,,true,false,2026-06-10T12:08:16Z
869671070582836,2025-06-03T19:50:00Z,,JL6AKE6A0TK000348,K000348,COPILOTO,GV300W,1529,-20.312744,-70.095390,0,2026-06-10T12:06:35Z,FRI,1529,70.850000,298.500000,0,2026-06-09T19:58:13Z,G9,true,true,2026-06-10T12:06:35Z
866314060405253,2025-02-13T01:46:03Z,,9BM958166SB396779,B396779,COPILOTO,GV58LAU,20260506123331,-40.599223,-73.101810,0,2026-06-09T23:30:48Z,HBD,,,,,,,true,false,2026-06-10T12:08:16Z
863457051691168,2023-11-17T15:16:49Z,,W1T964231P0649515,TKZG45,COPILOTO,GV300W,158807,-36.441686,-72.432604,0,2026-06-10T12:09:27Z,FRI,48057,,22123.500000,14,2025-01-09T18:33:56Z,B-ELECTRONICS,true,true,2026-06-10T12:09:27Z
863457051072013,2023-05-31T20:53:37Z,,9BM958264RB321625,321625,COPILOTO,GV300W,28985,-31.738864,-71.114019,0,2026-06-10T12:10:29Z,FRI,,,,,,,true,false,2026-06-10T12:10:29Z
863457050224391,,,W1N0G1FB7NG061072,RYTC76,WICAR,GV300W,42021,-36.817613,-73.033179,4,2026-06-10T11:23:56Z,HBD,,,,,,,true,false,2026-06-10T12:08:34Z
867162029338258,2020-12-29T03:00:00Z,,3AKJHPDV2MSMV2948,PLLF15,COPILOTO,GV300W,267712,-34.211810,-70.779650,0,2026-06-10T11:22:40Z,INF,726834,11688.550000,299881.500000,0,2026-06-10T10:22:40Z,KA,true,true,2026-06-10T12:07:55Z
DIMO999631375,,,LSFAM11A7MA045161,045161,,,,-33.372455,-70.520440,,,,101741,,,1,,,true,true,2025-11-27T20:07:53Z
869671070590516,2025-03-03T20:48:53Z,,W1T963403S0800671,0800671,COPILOTO,GV300W,103664,-23.443666,-70.177177,0,2026-06-10T12:06:33Z,FRI,103664,2408.650000,38746.700000,0,2026-06-10T11:46:15Z,G9,true,true,2026-06-10T12:06:33Z
868589060176487,2024-06-24T16:28:58Z,,3AKJHPDV5PSUD5531,SWBT86,COPILOTO,GV300W,224248,-26.421902,-70.321521,0,2026-06-10T11:51:22Z,HBD,281894,5103.250000,102236.000000,0,2026-06-10T11:51:00Z,G9,true,true,2026-06-10T12:10:17Z
863457051733697,2023-10-20T11:57:22Z,,LSKG57C15PA821106,821106,COPILOTO,GV300W,56066,-26.245907,-69.627831,0,2026-06-10T12:11:23Z,DAT,0,,,0,2026-06-10T12:11:11Z,DE,true,true,2026-06-10T12:11:23Z
863457051084729,,,LSKG4GC14NA101408,101408,WICAR,GV300W,84067,-22.452240,-68.899489,0,2026-06-10T11:28:11Z,HBD,,,,,,,true,false,2026-06-10T12:07:14Z
866314060217591,2024-06-07T19:54:15Z,,WDDPK3JA8KF163955,LWYP77,WICAR,GV58LAU,39678,-33.341540,-70.672724,0,2026-06-08T04:53:14Z,HBD,,,,,,,true,false,2026-06-08T05:00:09Z
866314061222822,2025-03-24T18:14:16Z,,W1T967637R0763641,0763641,COPILOTO,GV58LAU,3683,-38.712409,-73.168261,0,2026-06-08T14:40:48Z,FRI,,,,,,,true,false,2026-06-08T14:40:48Z
863238070322591,2025-06-11T19:25:18Z,,JL6CJH6A3TK000048,K000048,COPILOTO,GV300W,23242,-33.452743,-70.692771,0,2026-06-10T12:10:53Z,FRI,23242,952.600000,4263.500000,0,2026-06-10T11:20:37Z,G9,true,true,2026-06-10T12:10:53Z
G9YBA9K746UR,,,W1FKHLAD8R0736013,W1FKHLAD8R0736013,DIVEMOTOR,,,-7.614920,-78.209457,28,2026-06-09T22:42:41Z,DAT,91048,7741.800000,83339.000000,28,2026-06-09T22:42:41Z,DB,true,true,2026-06-09T22:42:41Z
G9SRU2J59CBN,,,W1FKHLAD6R0720361,W1FKHLAD6R0720361,DIVEMOTOR,INTEGRATION,,-6.922279,-79.843712,26,2026-06-06T15:02:47Z,DAT,28201,1874.400000,13689.000000,26,2026-06-06T15:02:47Z,DB,true,true,2026-06-06T15:02:47Z
866314060319934,2024-02-29T13:10:56Z,,LSKG4BC13RD040950,SZHW40,COPILOTO,GV58LAU,47276,-41.433996,-73.099020,0,2026-06-10T11:50:00Z,HBD,,,,,,,true,false,2026-06-10T12:07:55Z
863457050226388,,,LSKG47C13ND040972,040972,WICAR,GV300W,22093,-33.329335,-70.506129,0,2026-06-10T11:45:55Z,HBD,,,,,,,true,false,2026-06-10T12:08:37Z
867162026518936,2019-03-15T03:00:00Z,,WDB932315K0303634,LFYB82,COPILOTO,GV300W,214581,-22.213237,-69.962271,85,2026-05-21T20:41:16Z,DAT,208918,8192.000000,160993.540000,86,2026-05-21T20:40:37Z,DA,true,true,2026-05-21T20:41:16Z
863457051075594,,,LSFAM11A8PA044444,044444,WICAR,GV300W,188869,-33.002628,-71.196273,0,2026-06-10T11:31:48Z,HBD,,,,,,,true,false,2026-06-10T12:10:16Z
866314060396403,2025-02-11T02:11:24Z,,9BM958166SB391155,VDDT69,COPILOTO,GV58LAU,15982,-33.523774,-70.611714,0,2026-06-10T11:24:17Z,HBD,,,,,,,true,false,2026-06-10T12:09:34Z
867162027944693,2021-09-15T03:00:00Z,,3AKJHPDV2NSNG4310,RGJD39,COPILOTO,GV300W,1650948,-25.650922,-70.363063,88,2026-06-10T09:36:16Z,FRI,1634842,22341.200000,513696.000000,99,2026-05-07T10:50:47Z,DA,true,true,2026-06-10T09:36:16Z
866314061197875,2024-09-16T14:56:51Z,,LSFAM11A2RA081802,TSRF46,COPILOTO,GV58LAU,48652,-22.364759,-68.838366,0,2026-06-10T12:01:26Z,HBD,,,,,,,true,false,2026-06-10T12:09:37Z
866314060286190,2025-01-13T20:12:26Z,,W1NFD2DBXNA691005,SKVH66,WICAR,GV58LAU,0,-33.005204,-71.220731,0,2026-06-09T20:30:40Z,HBD,,,,,,,true,false,2026-06-10T12:08:52Z
866314061234934,2025-03-21T17:50:13Z,,W1NFD0KB3SB430537,VKPB36,WICAR,GV58LAU,12340,-33.262554,-70.646469,0,2026-06-10T11:53:19Z,HBD,,,,,,,true,false,2026-06-10T12:08:45Z
863457051668679,2023-11-24T12:08:00Z,,WDB963403A0329259,LJSK64,COPILOTO,GV300W,678829,-33.405709,-70.704086,0,2026-06-10T12:11:10Z,FRI,574749,,,,,,true,true,2026-06-10T12:11:10Z
869671070587553,2025-01-23T18:31:45Z,,W1T963425SB383167,B383167,COPILOTO,GV300W,53179,-41.616352,-73.272926,0,2026-06-10T12:08:17Z,FRI,53179,950.550000,12485.600000,0,2026-06-10T11:37:57Z,G9,true,true,2026-06-10T12:08:17Z
DIMO999631370,,,W1K3F8HB7TJ562031,562031,,,,-33.264863,-70.661258,,,,1017,,,0,,,true,true,2026-06-08T13:09:04Z
DIMO996453396,,,LSFAM11A3VA040296,040296,,,,-38.769360,-72.608905,,,,2034,,,0,,,true,true,2026-04-17T11:53:09Z
869671070594989,2025-05-27T16:35:45Z,,W1T964231P0604173,SKKV71,COPILOTO,GV300W,66712,-22.436849,-68.863121,0,2026-05-22T16:37:27Z,DAT,66712,4771.000000,50508.270000,0,2026-05-22T16:37:03Z,G9,true,true,2026-05-22T16:37:27Z
G977FAK513FX,,,3AKJHPDV2TSWR5870,CJP-801,DIVEMOTOR,INTEGRATION,,-11.988228,-77.112106,17,2026-06-03T03:38:22Z,DAT,4878,183.000000,2077.000000,17,2026-06-03T03:38:22Z,DB,true,true,2026-06-03T03:38:22Z
866314060326103,2024-01-26T14:29:22Z,,W1NFB5KB5RB089252,TFTR57,WICAR,GV58LAU,130,-33.345585,-70.506887,0,2026-05-14T19:14:28Z,HBD,,,,,,,true,false,2026-06-10T12:08:30Z
866314061242820,2025-06-16T14:02:56Z,,9BM951501TB415338,B415338,COPILOTO,GV58LAU,16660,-27.525837,-70.317683,0,2026-06-09T20:47:47Z,HBD,,,,,,,true,false,2026-06-09T21:16:17Z
863457050138013,,,W1N0J1KB4MF984623,RCRR57,WICAR,GV300W,19971,-33.399770,-70.507704,0,2026-06-10T12:05:08Z,HBD,,,,,,,true,false,2026-06-10T12:08:18Z
