IMEI,installation_date,uninstallation_date,VIN,license_plate,source,device_model,gps_odometer,latitude,longitude,gps_speed,gps_timestamp,last_header_gps,can_odometer,can_horometer,can_odoliter,can_speed,can_timestamp,last_header_can,has_gps_data,has_can_data,last_update_utc
869671070590045,2024-11-12T20:43:26Z,,9BM958441PB302656,B302656,COPILOTO,GV300W,200753,-33.616012,-70.726898,0,2026-06-30T11:31:56Z,FRI,200753,2539.250000,65429.290000,0,2026-06-27T23:34:42Z,G9,true,true,2026-06-30T11:31:56Z
867162029338704,2020-08-19T04:00:00Z,,WDB964016L0406726,PHLG25,COPILOTO,GV300W,87459,-22.431650,-68.912897,0,2026-04-13T18:44:06Z,DAT,93062,14228.900000,84897.120000,0,2026-04-13T18:43:15Z,G9,true,true,2026-04-13T18:44:06Z
863457050614849,2023-02-06T02:22:09Z,,9BM958154PB287980,287980,COPILOTO,GV300W,124551,-40.549392,-73.092032,0,2026-06-30T11:34:57Z,FRI,127585,6913.730000,26214.390000,0,2026-06-30T07:42:00Z,G9,true,true,2026-06-30T11:34:57Z
DIMO996453370,,,LSFAM11AXSA051825,051825,,,,-33.466708,-70.721483,,,,2666,,,0,,,true,true,2026-04-17T13:33:59Z
G9D1NPH4H2WV,,,W1T964231S0769346,CJO-873,DIVEMOTOR,INTEGRATION,,-7.846118,-77.999542,0,2026-06-30T09:37:10Z,DAT,32671,0.000000,0.000000,0,2026-06-30T09:37:10Z,DB,true,true,2026-06-30T09:37:10Z
863238070319894,,,9BM634016SB390016,B390016,COPILOTO,GV300W,20877,-38.669437,-72.225318,0,2026-06-30T11:33:16Z,FRI,20877,523.720000,5474.620000,0,2026-06-27T03:27:06Z,G9,true,true,2026-06-30T11:33:16Z
863457051062394,,,JL6JEB6A7PK008149,008149,WICAR,GV300W,16783,-34.040147,-70.718504,0,2026-06-30T11:21:49Z,HBD,,,,,,,true,false,2026-06-30T11:32:03Z
863457051694493,2023-08-07T19:22:28Z,,93ZK050CZN8502061,SYDB64,COPILOTO,GV300W,168373,-33.065371,-71.432428,0,2026-06-29T18:27:43Z,FRI,,,,,,,true,false,2026-06-29T18:27:43Z
G9WDMY076B5P,,,3AKJHPDV9SSWC5583,TEU-925,DIVEMOTOR,INTEGRATION,,-6.753532,-79.867042,0,2026-06-28T02:18:35Z,DAT,104154,2744.900000,47963.000000,0,2026-06-28T02:18:35Z,DB,true,true,2026-06-28T02:18:35Z
863457051075586,,,W1K3F8HB4PN306380,306380,COPILOTO,GV300W,12755,-33.375640,-70.520729,0,2026-06-30T10:54:54Z,HBD,,,,,,,true,false,2026-06-30T11:31:28Z
866314061225767,,,W1NGM2BBXSA060421,VFYD77 ,COPILOTO,GV58LAU,17013,-41.161764,-73.030997,0,2026-06-30T10:48:56Z,HBD,,,,,,,true,false,2026-06-30T11:33:23Z
868589060168328,2024-07-15T21:57:19Z,,W1V907645SP710256,710256,COPILOTO,GV300W,61638,-51.233107,-72.977080,0,2026-06-30T10:53:15Z,HBD,64795,2180.470000,0.000000,0,2026-06-30T05:05:54Z,KA,true,true,2026-06-30T11:31:59Z
867162027903798,2021-10-26T03:00:00Z,,3AKJHPDV7NSNE1024,RJBV-34,COPILOTO,GV300W,669243,-25.551133,-70.330972,81,2026-06-29T15:07:41Z,DAT,675458,11523.450000,214933.000000,67,2026-06-29T15:07:29Z,E6,true,true,2026-06-29T15:07:41Z
869671072166570,,,W1T963425T0827993,0827993,COPILOTO,GV300W,139982,-33.630474,-70.746620,0,2026-06-30T11:32:10Z,FRI,139982,2132.400000,42822.700000,0,2026-06-29T18:48:44Z,G9,true,true,2026-06-30T11:32:10Z
863457050813086,2022-08-12T19:41:20Z,,JL6JEB6A9PK001445,001445,COPILOTO,GV300W,309141,-33.412938,-70.655052,0,2026-06-30T10:51:53Z,INF,,,,,,,true,false,2026-06-30T11:33:31Z
863238071586541,,,9BM951501TB440632,ABAG 985,COPILOTO,GV300W,3321,-25.258083,-57.593215,0,2026-06-30T11:35:33Z,FRI,3321,167.150000,974.360000,0,2026-06-30T01:28:33Z,G9,true,true,2026-06-30T11:35:33Z
863457050280054,,,W1N0G8AB5NG058963,RXPX70,WICAR,GV300W,28380,-33.371761,-70.512213,7,2026-06-29T23:59:55Z,GSS,,,,,,,true,false,2026-06-29T23:59:55Z
863457050300829,,,WDCTG0FB7FJ050179,GXJC28,WICAR,GV300W,152521,-36.626990,-72.089779,0,2026-06-30T11:21:40Z,HBD,,,,,,,true,false,2026-06-30T11:31:07Z
863457051070611,,,W1N4N1FBXPJ455131,SSBR69,COPILOTO,GV300W,39413,-34.179546,-70.698185,0,2026-06-30T11:24:43Z,HBD,,,,,,,true,false,2026-06-30T11:35:37Z
GA9CH36PWCD0,,,W1F9HPADXT0835557,X6G-794,DIVEMOTOR,,,-14.822875,-74.959381,0,2026-06-30T02:30:21Z,DAT,33386,997.900000,15552.000000,0,2026-06-30T02:30:21Z,DB,true,true,2026-06-30T02:30:21Z
863457051074712,,,JL5ASJ6A4PRK30596,K30596,WICAR,GV300W,24785,-30.406042,-70.885428,0,2026-06-30T10:38:17Z,HBD,,,,,,,true,false,2026-06-30T11:31:39Z
G9KEPE7JFD29,,,3AKJHPDV3PSNM5045,BRT-883,DIVEMOTOR,INTEGRATION,,-12.461813,-76.753059,0,2026-05-16T13:20:07Z,DAT,518400,12642.200000,208673.000000,0,2026-05-16T13:20:07Z,DB,true,true,2026-05-16T13:20:07Z
866314061834410,2025-09-01T16:48:58Z,,W1KLF4GB6SA157366,VD-LT57,WICAR,GV58LAU,6350,-33.278014,-70.619824,0,2026-06-30T11:32:46Z,HBD,,,,,,,true,false,2026-06-30T11:35:17Z
863457051689287,2023-12-11T18:31:50Z,,9BM634074RB328428,TFLF66,COPILOTO,GV300W,8347,-33.441540,-70.697272,0,2026-06-28T13:00:36Z,HBD,129664,3413.620000,5683.480000,45,2026-06-28T09:34:54Z,KA,true,true,2026-06-30T11:34:41Z
863457050603081,,,W1KAF4BB3NR006585,SKXK29,WICAR,GV300W,9550,-33.374307,-70.549434,25,2026-06-27T22:36:28Z,HBD,,,,,,,true,false,2026-06-30T11:33:26Z
866314061268064,2025-05-09T15:46:05Z,,9BM951104RB345883,B345883,COPILOTO,GV58LAU,39500,-38.724492,-72.567997,0,2026-06-25T00:15:37Z,HBD,,,,,,,true,false,2026-06-25T03:20:01Z
867162029779915,,,WDDZF4JB5HA184490,JJDH33,WICAR,GV300W,7695,-38.729019,-72.631600,0,2026-06-30T11:11:50Z,HBD,,,,,,,true,false,2026-06-30T11:32:06Z
863457050656204,,,W1N4M8HB8NW240873,W1N4M8HB8NW240873,WICAR,GV300W,47260,-33.434589,-70.529562,15,2026-06-29T00:30:20Z,HBD,,,,,,,true,false,2026-06-30T11:36:11Z
863457050629490,2025-08-07T14:16:25Z,,W1NFD2BB6PA878408,SRZH74,WICAR,GV300W,57781,-29.991455,-71.261259,0,2026-06-30T06:36:40Z,HBD,,,,,,,true,false,2026-06-30T11:35:15Z
866314061267298,2024-09-25T12:20:59Z,,W1K6G6BB7RA306908,TRLW32,WICAR,GV58LAU,3301,-33.411162,-70.597043,0,2026-06-29T00:24:04Z,HBD,,,,,,,true,false,2026-06-30T11:34:28Z
863238070320264,,,W1T964231T0836213,0836213,COPILOTO,GV300W,3027,-27.305601,-70.166610,82,2026-06-22T13:58:26Z,DAT,3028,172.300000,1521.320000,82,2026-06-22T13:58:25Z,DA,true,true,2026-06-22T13:58:26Z
863457050619319,,,W1V447703N3977082,977082,WICAR,GV300W,282416,-22.491299,-68.928888,0,2026-06-30T11:07:59Z,HBD,,,,,,,true,false,2026-06-30T11:31:48Z
866314061978084,,,9BM951511TB450468,450468,COPILOTO,GV58LAU,14201,-37.430078,-72.332083,0,2026-06-30T10:48:08Z,HBD,,,,,,,true,false,2026-06-30T11:32:40Z
863457052210067,2024-03-13T15:59:24Z,,W1T964231R0719583,THYC69,COPILOTO,GV300W,73561,-22.001182,-68.706320,0,2026-06-30T10:48:02Z,HBD,74112,3355.300000,36261.310000,0,2026-06-18T11:26:05Z,B-ELECTRONICS,true,true,2026-06-30T11:33:58Z
869671070589708,2025-04-18T17:45:55Z,,W1T964216R0734026,TSPS12,COPILOTO,GV300W,54326,-31.962106,-71.088768,0,2026-06-30T11:36:38Z,DAT,54326,2808.550000,29327.210000,0,2026-06-30T11:36:32Z,DB,true,true,2026-06-30T11:36:38Z
863457051663357,2023-11-27T14:02:57Z,,LSFAM11AXPA091474,TGCS83,COPILOTO,GV300W,91766,-22.346517,-68.851787,0,2026-06-30T10:49:09Z,HBD,,,,,,,true,false,2026-06-30T11:35:09Z
866314060285713,,,9BM951501TB427226,VRKJ-76,COPILOTO,GV58LAU,11554,-18.467686,-70.300864,0,2026-06-30T08:50:24Z,HBD,,,,,,,true,false,2026-06-30T09:32:06Z
G90Y1E96MPAV,,,W1F9HPAD9T0836442,W1F9HPAD9T0836442,DIVEMOTOR,INTEGRATION,,-16.374317,-71.575356,25,2026-06-29T20:53:07Z,DAT,55356,1453.000000,23978.000000,25,2026-06-29T20:53:07Z,DB,true,true,2026-06-29T20:53:07Z
