IMEI,installation_date,uninstallation_date,VIN,license_plate,source,device_model,gps_odometer,latitude,longitude,gps_speed,gps_timestamp,last_header_gps,can_odometer,can_horometer,can_odoliter,can_speed,can_timestamp,last_header_can,has_gps_data,has_can_data,last_update_utc
869671070585045,2025-03-14T15:55:00Z,,9BM958264SB368079,B368079,COPILOTO,GV300W,22432,-37.759696,-72.630126,0,2026-05-29T21:10:59Z,DAT,22432,571.590000,9026.850000,0,2026-05-29T21:10:14Z,G9,true,true,2026-05-29T21:10:59Z
863238071568358,,,3ALHG3DVXSDVY6369,TYTP57,COPILOTO,GV300W,9550,-22.441762,-68.900543,0,2026-06-01T14:29:03Z,FRI,9550,2730.300000,38616.000000,0,2026-05-30T21:30:52Z,G9,true,true,2026-06-01T14:29:03Z
863457050628724,2023-02-06T02:22:26Z,,W1T963424P0623479,623479,COPILOTO,GV300W,194459,-37.451442,-72.588747,20,2026-06-01T14:37:28Z,HBD,203700,6629.300000,91978.410000,0,2026-06-01T13:41:52Z,DA,true,true,2026-06-01T14:41:21Z
G9MSKVCR7339,,,W1FKHLAD6P0599103,BSE-782,DIVEMOTOR,,,-13.091530,-75.992653,6,2026-05-24T08:54:45Z,DAT,48787,0.000000,85225.000000,6,2026-05-24T08:54:45Z,DB,true,true,2026-05-24T08:54:45Z
863457050613890,2023-02-06T02:19:58Z,,W1T963424P0601633,601633,COPILOTO,GV300W,451368,-36.770692,-72.645455,29,2026-06-01T14:25:14Z,INF,,,,,,KA,true,true,2026-06-01T14:38:11Z
DIMO984821778,,,LSFAM11A4SA056230,056230,,SMART 5,,-33.460253,-70.714545,,,,8545,,,0,,,true,true,2026-06-01T14:20:54Z
863457050638681,2023-02-06T02:20:33Z,,93ZK050CZP8503475,503475,COPILOTO,GV300W,126389,-20.485273,-69.331694,0,2026-02-25T20:37:35Z,BPL,126928,4015.250000,0.100000,0,2026-02-25T20:00:59Z,DA,true,true,2026-02-25T20:37:35Z
863457052205711,2024-01-23T16:31:09Z,,W1T964231R0722346,722346,COPILOTO,GV300W,63928,-20.946048,-69.528975,0,2026-04-11T22:34:59Z,IGF,,,,,2025-12-21T16:14:08Z,KA,true,true,2026-04-12T11:54:37Z
867162029765674,,,WDDZF4CB7KA513856,LPFF66,WICAR,GV300W,96524,-33.280265,-70.640001,28,2026-06-01T14:35:43Z,HBD,,,,,,,true,false,2026-06-01T14:40:31Z
G9D62MS7MXN4,,,W1FNHLAD5P0625879,BTF-842,DIVEMOTOR,INTEGRATION,,-11.936232,-77.082260,38,2026-04-27T10:26:12Z,DAT,67554,0.000000,59019.000000,38,2026-04-27T10:26:12Z,DB,true,true,2026-04-27T10:26:12Z
866314060270897,2024-11-29T14:57:50Z,,LSFAM11A4SA041288,LSFAM11A4SA041288,WICAR,GV58LAU,21771,-38.729760,-72.629278,3,2026-06-01T13:58:19Z,INF,,,,,,,true,false,2026-06-01T14:36:54Z
863457050602984,2022-10-28T19:35:40Z,,W1T964231P0592884,SHVR87,COPILOTO,GV300W,176499,-23.414525,-70.313693,0,2026-03-10T16:16:30Z,INF,187800,8635.550000,96081.710000,89,2026-03-05T17:05:06Z,DB,true,true,2026-04-14T19:32:47Z
863457051664199,2023-11-22T13:16:58Z,,W1K4F8HBXNJ409232,TBYL10,COPILOTO,GV300W,0,-33.377137,-70.557048,0,2026-05-31T21:26:36Z,STC,,,,,,,true,false,2026-05-31T21:29:25Z
866314062000003,,,W1NFD6BB9RB207190,TZFX26,WICAR,GV58LAU,13434,-36.738841,-73.109492,8,2026-06-01T12:33:51Z,HBD,,,,,,,true,false,2026-06-01T14:18:27Z
863457050800745,2025-02-12T17:01:31Z,,9BM634074RB341996,CMT-427,COPILOTO,GV300W,307969,-9.042187,-77.817986,33,2026-06-01T13:40:46Z,HBD,151666,,44891.040000,0,2025-05-01T00:18:15Z,G9,true,true,2026-06-01T14:27:14Z
869671070581044,,,W1T964231T0831043,VSDZ16,COPILOTO,GV300W,0,-22.010044,-68.715644,0,2026-06-01T14:28:51Z,FRI,8701,632.000000,6349.090000,0,2026-06-01T11:22:09Z,G9,true,true,2026-06-01T14:28:51Z
869671070598501,2024-10-21T18:46:31Z,,W1T964231S0779763,TYZH30,COPILOTO,GV300W,3628,-24.257642,-69.102401,15,2026-06-01T14:40:40Z,DAT,3626,148.650000,1655.380000,6,2026-06-01T14:24:02Z,DB,true,true,2026-06-01T14:40:40Z
GACH46RX2B6P,,,W1F9HPAD5T0835188,X6G-817,DIVEMOTOR,INTEGRATION,,-4.552820,-80.123009,8,2026-05-24T03:41:37Z,DAT,20895,0.000000,8554.000000,8,2026-05-24T03:41:37Z,DB,true,true,2026-05-24T03:41:37Z
863457050060035,2025-04-09T14:37:59Z,,W1T964231N0539514,RJTV-52,COPILOTO,GV300W,172647,-22.444088,-68.895410,0,2026-02-25T14:41:18Z,DAT,174146,10933.750000,113075.020000,0,2026-02-19T21:06:52Z,B-ELECTRONICS,true,true,2026-02-25T14:41:18Z
868589060401919,2024-08-30T14:39:13Z,,W1T964231S0775479,TLPG24,COPILOTO,GV300W,66602,-22.319544,-68.842650,20,2026-06-01T13:53:38Z,HBD,1017,28.400000,336.920000,89,2026-05-17T09:03:22Z,B-ELECTRONICS,true,true,2026-06-01T14:05:48Z
867162026525683,2020-02-25T03:00:00Z,,3AKJHPDV2KSKR7993,LTJH38,COPILOTO,GV300W,817729,-28.573898,-70.794194,0,2026-06-01T11:57:56Z,HBD,903857,14869.600000,315856.000000,0,2026-02-26T05:29:09Z,B-ELECTRONICS,true,true,2026-06-01T14:32:39Z
G9WN8ZMA527X,,,W1F9HPAD8P0619258,EAK-834,DIVEMOTOR,INTEGRATION,,-10.579585,-76.187500,31,2026-05-21T01:43:07Z,DAT,16198,0.000000,6549.000000,31,2026-05-21T01:43:07Z,DB,true,true,2026-05-21T01:43:07Z
863457051066833,2023-06-05T15:09:44Z,,9BM951104PB286010,286010,COPILOTO,GV300W,14369,-22.645888,-69.873412,0,2026-06-01T12:05:13Z,INF,,,,,,,true,false,2026-06-01T14:41:24Z
863457051751947,2023-08-23T19:01:27Z,,WDC0G0KB0HF278541,JXXK97,WICAR,GV300W,19389,-33.373777,-70.525175,0,2026-05-30T17:53:19Z,GSM,,,,,,,true,false,2026-05-30T18:17:28Z
863457051720215,,,W1KCG2DB0RA043301,TCZH29,WICAR,GV300W,7970,-33.418006,-70.588149,6,2026-05-31T17:37:09Z,GSM,,,,,,,true,false,2026-06-01T11:18:07Z
869671070582927,2024-11-21T19:51:51Z,,JL6BGG6A3SK000392,K000392,COPILOTO,GV300W,13001,-30.604179,-71.212928,0,2026-06-01T14:39:24Z,DAT,13001,621.550000,2055.500000,0,2026-06-01T14:39:20Z,PA,true,true,2026-06-01T14:39:24Z
869671070594054,2024-12-30T12:45:03Z,,W1T963425SB383367,B383367,COPILOTO,GV300W,163785,-33.591117,-70.857849,0,2026-05-31T16:21:45Z,FRI,163784,3125.150000,51002.000000,0,2026-05-31T16:21:18Z,DB,true,true,2026-05-31T16:21:45Z
G9591NYYE0KB,,,W1T964231S0769663,CCQ-934,DIVEMOTOR,INTEGRATION,,-7.835739,-78.008835,0,2026-05-22T20:44:49Z,DAT,62084,5441.300000,90604.000000,0,2026-05-22T20:44:49Z,DB,true,true,2026-05-22T20:44:49Z
863457050632494,2023-03-07T14:56:35Z,,W1T964231P0635306,635306,COPILOTO,GV300W,119712,-33.246427,-70.764688,0,2026-05-25T22:24:42Z,PFA,,,,,,,true,false,2026-05-25T22:31:20Z
869671072163296,,,9BM951511TB439985,VPPP27,COPILOTO,GV300W,24659,-40.915306,-73.367179,16,2026-06-01T14:36:38Z,DAT,24658,601.500000,6427.300000,0,2026-06-01T14:20:39Z,DB,true,true,2026-06-01T14:36:38Z
