IMEI,VIN,license_plate,source,device_model,gps_odometer,latitude,longitude,gps_speed,gps_timestamp,last_header_gps,can_odometer,can_horometer,can_odoliter,can_speed,can_timestamp,last_header_can,has_gps_data,has_can_data,last_update_utc
SY036RCD67168,,,MACHINELINK,Large Excavator 4.0 Protocol,,-33.727820,-70.795020,,,,,,,,,,true,true,2026-03-24T09:13:05Z
868589060265637,9BM958164RB340513,340513,COPILOTO,GV300W,14360,-42.432149,-73.770296,0,2026-03-25T08:12:17Z,DAT,14634,474.210000,2289.430000,0,2026-03-25T07:02:16Z,KA,true,true,2026-03-25T08:12:17Z
SY050CF0022K8,,,MACHINELINK,Large Excavator 4.0 Protocol,,-20.978648,-68.846253,,,,,,,,,,true,true,2026-03-20T19:09:41Z
866314061329957,W1NKJ0FB8SF383452,VFYV31,WICAR,GV58LAU,3507,-33.421757,-70.592100,0,2026-03-25T09:39:47Z,FRI,,,,,0001-01-01T00:00:00Z,,true,true,2026-03-25T09:39:47Z
869671072172677,W1T964231T0822398,0822398,COPILOTO,GV300W,0,-34.157909,-70.727226,0,2026-03-25T09:37:53Z,FRI,891,30.750000,325.440000,0,2026-03-03T18:47:56Z,G9,true,true,2026-03-25T09:37:53Z
863238070325669,MEC0444P4TP075890,P075890,COPILOTO,GV300W,283,-35.423618,-71.633171,0,2025-09-17T12:46:25Z,DAT,283,19.020000,0.100000,0,2025-09-17T12:45:59Z,G9,true,true,2025-09-17T12:46:25Z
869671070582034,JL6BHG6A4SK000317,K000317,COPILOTO,GV300W,3319,-23.618207,-70.386863,0,2026-03-25T09:38:47Z,FRI,3319,230.550000,655.000000,0,2026-03-24T18:40:35Z,G9,true,true,2026-03-25T09:38:47Z
863238070324050,W1T963424TB441368,VPHT69,COPILOTO,GV300W,30443,-41.876552,-73.643539,42,2026-03-25T09:40:45Z,FRI,30443,652.850000,10860.300000,36,2026-03-25T09:40:39Z,DB,true,true,2026-03-25T09:40:45Z
863457050278231,LSKG47C1XND041004,041004,WICAR,GV300W,92424,-34.982527,-71.239329,20,2026-03-25T09:39:40Z,FRI,66758,,,,0001-01-01T00:00:00Z,,true,true,2026-03-25T09:39:40Z
866314062166804,9BM951501TB437275,437275,COPILOTO,GV58LAU,6406,-33.359212,-70.707089,0,2026-03-25T08:45:23Z,FRI,,,,,0001-01-01T00:00:00Z,,true,true,2026-03-25T08:45:23Z
863238071568309,,,,,0,-33.295768,-70.747993,0,2026-03-25T09:40:35Z,FRI,0,29.570000,0.000000,0,2026-03-24T19:23:23Z,G9,true,true,2026-03-25T09:40:35Z
