IMEI,VIN,license_plate,source,device_model,gps_odometer,latitude,longitude,gps_speed,gps_timestamp,last_header_gps,can_odometer,can_horometer,can_odoliter,can_speed,can_timestamp,last_header_can,has_gps_data,has_can_data,last_update_utc
863457052205901,3ALMG3DV9PDNT9758,NT9758,COPILOTO,GV300W,27351,-22.346961,-68.851412,0,2026-03-20T08:54:09Z,MPF,52342,5833.150000,44574.500000,0,2026-01-13T14:39:32Z,B-ELECTRONICS,true,true,2026-03-20T08:54:09Z
863457050152170,,,,GV300W,32512,-33.419608,-70.693131,0,2026-03-20T08:45:48Z,FRI,,,,,,,true,true,2026-03-20T08:45:48Z
866314061864201,W1NKJ5BB3SF387234,387234,WICAR,GV58LAU,9269,-33.395945,-70.563472,0,2026-03-19T21:36:38Z,IGF,,,,,0001-01-01T00:00:00Z,,true,true,2026-03-19T21:36:38Z
867162027906429,9BM634011NB207568,4951,COPILOTO,GV300W,275353,-22.187808,-68.641080,97,2026-03-20T09:19:22Z,FRI,256912,0.130000,81774.770000,0,2025-08-25T19:09:53Z,B-ELECTRONICS,true,true,2026-03-20T09:19:22Z
866314061223077,W1NFB0KB8SB365300,B365300,COPILOTO,GV58LAU,2782,-33.363609,-70.557817,0,2026-03-20T08:38:26Z,FRI,,,,,0001-01-01T00:00:00Z,,true,true,2026-03-20T08:38:26Z
869671070597941,9BM958078PB315428,STTX54,COPILOTO,GV300W,163737,-37.424667,-73.351966,0,2026-03-19T21:20:16Z,FRI,163737,6191.900000,5.240000,0,2026-03-19T21:09:58Z,G9,true,true,2026-03-19T21:20:16Z
869671070596265,JL6AFE6A5RK001444,K001444,COPILOTO,GV300W,1517,-33.473316,-70.643554,0,2026-03-20T09:23:58Z,FRI,1517,175.300000,386.000000,0,2026-03-16T20:01:46Z,G9,true,true,2026-03-20T09:23:58Z
868589060176354,9BM958260SB365496,365496,COPILOTO,GV300W,29497,-40.929966,-72.869557,0,2026-03-19T23:01:06Z,BPL,31274,1434.860000,15133.300000,0,2026-03-19T20:49:13Z,G9,true,true,2026-03-19T23:01:06Z
866314062223795,W1N4N8HB2RJ562358,TFTP30,WICAR,GV58LAU,17374,-33.373432,-70.548927,11,2026-03-06T14:13:13Z,IGF,,,,,0001-01-01T00:00:00Z,,true,true,2026-03-06T14:13:13Z
863457050656402,3ALHCYCY8MDML5344,PSBP84,COPILOTO,GV300W,20017,-18.351354,-70.333019,0,2026-03-19T18:44:36Z,BPL,20518,6206.900000,24744.500000,0,2026-03-19T18:00:04Z,FD,true,true,2026-03-19T18:44:36Z
863457050288685,LSH14C4C8NA067879,SVFB74,COPILOTO,GV300W,69305,-33.500079,-70.622773,0,2026-03-20T09:03:14Z,FRI,6609,,,2,2026-03-20T00:02:17Z,DE,true,true,2026-03-20T09:03:14Z
863457050647351,,,,GV300W,22453,-33.220890,-70.667875,0,2026-03-20T09:20:14Z,FRI,,,,,,,true,true,2026-03-20T09:20:14Z
866314060405188,WDC0J0FB1JF394431,KGBL36,WICAR,GV58LAU,189482,-34.187644,-70.673998,0,2026-03-20T08:34:17Z,FRI,,,,,0001-01-01T00:00:00Z,,true,true,2026-03-20T08:34:17Z
866314061216139,9BM968403TB416939,B416939,COPILOTO,GV58LAU,0,-33.275218,-70.738861,0,2026-03-19T21:51:37Z,RTL,,,,,0001-01-01T00:00:00Z,,true,true,2026-03-19T21:51:37Z
863457050257813,LSFAM11A7NA056517,056517,COPILOTO,GV300W,116518,-39.558825,-72.911142,0,2026-02-19T16:37:12Z,FRI,,,,,0001-01-01T00:00:00Z,,true,true,2026-02-19T16:37:12Z
867162027557354,3AKJHPDV1KSKR8018,LVYJ45,COPILOTO,GV300W,595923,-32.842484,-71.003359,0,2026-03-20T09:07:56Z,FRI,,,,,0001-01-01T00:00:00Z,,true,true,2026-03-20T09:07:56Z
863457051712162,9BM634074RB317663,SZZB82,COPILOTO,GV300W,671387,-35.686342,-71.687387,97,2026-03-20T09:27:49Z,FRI,,,,,0001-01-01T00:00:00Z,,true,true,2026-03-20T09:27:49Z
868589060390690,WJMJ4CTD2PC481996,TRLB-39,COPILOTO,GV300W,9898,-33.387537,-70.763364,0,2026-03-19T03:03:42Z,MPF,10746,1977.050000,8996.500000,0,2026-01-13T13:43:37Z,G9,true,true,2026-03-19T03:03:42Z
863457050965357,LSFAM11A2NA080126,080126,WICAR,GV300W,53344,-41.222328,-73.164150,3,2026-03-16T21:25:00Z,IGL,,,,,0001-01-01T00:00:00Z,,true,true,2026-03-16T21:25:00Z
