IMEI,installation_date,uninstallation_date,VIN,license_plate,source,device_model,gps_odometer,latitude,longitude,gps_speed,gps_timestamp,last_header_gps,can_odometer,can_horometer,can_odoliter,can_speed,can_timestamp,last_header_can,has_gps_data,has_can_data,last_update_utc
866314061238109,,,W1V447813S4410339,4410339,COPILOTO,GV58LAU,11691,-33.355955,-70.677571,0,2026-04-22T09:33:41Z,HBD,,,,,,,true,false,2026-04-22T10:04:15Z
863457052205323,2024-01-26T19:09:32Z,,3AKJHPDV0PSUD5470,THSL46,COPILOTO,GV300W,242875,-23.103797,-70.433171,0,2026-04-22T09:43:29Z,HBD,168861,3047.650000,64964.000000,0,2025-08-21T21:00:45Z,B-ELECTRONICS,true,true,2026-04-22T10:04:26Z
863457052205893,2024-03-26T13:08:25Z,,W1T963424R0747258,747258,COPILOTO,GV300W,24062,-22.339406,-68.857122,0,2026-04-22T00:52:08Z,INF,25978,1522.800000,11980.200000,0,2026-04-21T22:31:02Z,FI,true,true,2026-04-22T02:07:30Z
867162029346624,2021-01-05T03:00:00Z,,W1T963425M0484383,PLJS98,COPILOTO,GV300W,954912,-36.632915,-72.191907,0,2026-03-28T10:56:57Z,FRI,,,,,2026-03-28T07:57:27Z,KA,true,true,2026-03-28T10:56:57Z
863457050286978,,,W1V907635PP410351,SJJY63,COPILOTO,GV300W,51403,-33.462294,-70.716216,0,2026-04-22T09:12:36Z,INF,,,,,,,true,false,2026-04-22T10:07:20Z
867162029147246,,,WDDWF4AB9FF008190,HDJC15,WICAR,GV300W,43353,-33.426732,-70.598669,0,2026-04-21T20:52:51Z,HBD,,,,,,,true,false,2026-04-22T00:17:15Z
DIMO990784852,,,W1N4N8HB6TJ819948,819948,,SMART 5,,-37.454790,-72.293257,,,,2919,,,0,,,true,true,2026-04-22T02:23:25Z
863457050141314,2025-05-05T19:50:19Z,,WDCDA0EB6JB082616,KZFK67,WICAR,GV300W,54627,-33.395539,-70.599614,7,2026-04-18T21:07:23Z,HBD,,,,,,,true,false,2026-04-18T21:07:35Z
869671070585235,2024-11-27T18:38:26Z,,JL6CJH6A3SK002302,K002302,COPILOTO,GV300W,0,-36.827232,-72.411369,0,2026-04-22T10:07:16Z,FRI,,,,,,,true,false,2026-04-22T10:07:16Z
866314060305016,2024-02-23T19:28:35Z,,JL6BHG6A4RK006970,JL6BHG6A4RK006970,WICAR,GV58LAU,19359,-33.412309,-70.677966,0,2026-04-22T09:21:48Z,HBD,,,,,,,true,false,2026-04-22T10:04:01Z
867162029362415,2020-10-09T03:00:00Z,,3AKJHPDV1KSKP7153,CWWK42,COPILOTO,GV300W,796018,-23.740522,-70.299199,0,2026-04-16T21:46:35Z,MPN,794719,12671.950000,276276.000000,0,2026-04-16T20:36:14Z,KA,true,true,2026-04-16T21:52:55Z
G9DJJ64NEBKY,,,W1FKHLAD8T0813101,W1FKHLAD8T0813101,DIVEMOTOR,INTEGRATION,,-7.139648,-78.526505,0,2026-04-21T19:27:32Z,DAT,15331,649.000000,6984.000000,0,2026-04-21T19:27:32Z,DB,true,true,2026-04-21T19:27:32Z
863457051063111,,,W1NYC6AJ9PX468081,SVPK77,COPILOTO,GV300W,183261,-31.895264,-70.783415,33,2026-04-16T01:47:16Z,FRI,,,,,,,true,false,2026-04-16T01:47:16Z
G9X5P0234U6D,,,W1FKHLAD8P0632506,TCV-936,DIVEMOTOR,INTEGRATION,,-7.626952,-78.201386,19,2026-04-22T05:28:40Z,DAT,69071,7094.100000,76678.000000,19,2026-04-22T05:28:40Z,DB,true,true,2026-04-22T05:28:40Z
869671072171885,,,WJMS52NU5TC553762,VGKR59,COPILOTO,GV300W,76580,-41.457855,-72.958862,0,2026-04-21T15:52:10Z,DAT,76580,1176.100000,21911.000000,0,2026-04-21T15:51:44Z,G9,true,true,2026-04-21T15:52:10Z
DIMO996453474,,,LSFAM11A3SA051794,051794,,,,-29.991430,-71.260455,,,,3148,,,0,,,true,true,2026-04-17T12:37:05Z
866314061240808,2025-03-14T15:52:44Z,,9BM951104SB396656,B396656,COPILOTO,GV58LAU,10958,-20.268531,-70.126742,0,2026-04-22T10:07:16Z,FRI,,,,,,,true,false,2026-04-22T10:07:16Z
863457051720421,2023-10-24T11:11:31Z,,LSFAM11A1LA040424,LTWF49,COPILOTO,GV300W,104681,-20.289951,-70.125515,0,2026-04-22T09:52:15Z,HBD,,,,,,,true,false,2026-04-22T10:07:11Z
869671070598394,2024-10-21T18:45:07Z,,9BM958154RB340472,340472,COPILOTO,GV300W,60417,-33.538421,-70.691841,0,2026-04-22T10:02:36Z,FRI,22147,719.160000,14.870000,0,2025-06-05T14:20:43Z,DB,true,true,2026-04-22T10:02:36Z
866314062203540,,,9BM951501TB437045,437045,COPILOTO,GV58LAU,6872,-33.357304,-70.710243,0,2026-04-22T09:12:37Z,INF,,,,,,,true,false,2026-04-22T10:04:39Z
869671070575772,,,JL6CLH6A9SK006946,K006946,COPILOTO,GV300W,0,-36.516918,-72.095130,0,2026-04-12T00:14:52Z,FRI,151,11.250000,28.000000,0,2026-03-11T19:27:59Z,G9,true,true,2026-04-12T00:14:52Z
863457050235967,2025-05-13T15:01:46Z,,W1N4M8HB1NW198837,SBKD27,WICAR,GV300W,12495,-33.396438,-70.526938,0,2026-04-22T09:57:35Z,HBD,,,,,,,true,false,2026-04-22T10:06:09Z
869671070581762,2024-12-13T13:23:23Z,,9BM958154RB343162,B343162,COPILOTO,GV300W,10599,-27.162223,-109.385284,3,2026-04-21T23:01:10Z,FRI,10599,426.700000,3.400000,0,2026-04-21T23:00:55Z,E4,true,true,2026-04-21T23:01:10Z
869671072173006,2025-05-23T14:59:34Z,,9BM634013RB346282,SSR852,COPILOTO,GV300W,106353,4.945154,-73.954574,88,2026-04-22T10:07:32Z,DAT,106354,2123.360000,32806.590000,83,2026-04-22T10:07:29Z,DB,true,true,2026-04-22T10:07:32Z
863457050618717,,,WDDZF4JB3HA287942,KBDV31,WICAR,GV300W,152402,-33.425435,-70.598526,9,2026-04-21T23:36:16Z,HBD,,,,,,,true,false,2026-04-22T10:04:45Z
863238070323144,2025-05-19T13:06:01Z,,JL6BGG6A5SK000376,K000376,COPILOTO,GV300W,9776,-31.885097,-70.728729,0,2026-04-22T10:02:42Z,FRI,9776,405.950000,1527.000000,0,2026-04-16T20:10:54Z,G9,true,true,2026-04-22T10:02:42Z
866314061236152,2025-05-07T13:14:50Z,,LSFAM11A0SA059027,VCYV54,COPILOTO,GV58LAU,8091,-20.279509,-70.125948,0,2026-04-22T09:35:42Z,HBD,,,,,,,true,false,2026-04-22T10:05:15Z
869671072172677,2025-06-27T20:43:02Z,,W1T964231T0822398,0822398,COPILOTO,GV300W,0,-34.158203,-70.727157,0,2026-04-22T10:07:02Z,FRI,891,32.350000,329.940000,0,2026-03-30T16:14:40Z,G9,true,true,2026-04-22T10:07:02Z
869671070576838,2025-04-21T19:18:45Z,,9BM634016SB394291,B394291,COPILOTO,GV300W,96135,-22.480752,-68.919754,0,2026-04-22T10:07:21Z,DAT,96135,2137.150000,23606.910000,0,2026-04-22T10:07:18Z,DB,true,true,2026-04-22T10:07:21Z
869671072165713,,,MEC0444P9TP078557,078557,COPILOTO,GV300W,715,-38.794349,-72.620285,0,2026-03-17T13:03:24Z,FRI,5,9.510000,0.100000,0,2026-03-16T17:23:06Z,G9,true,true,2026-03-17T13:03:24Z
863238070325149,,,W1T963403TB434817,VSDP21,COPILOTO,GV300W,0,-41.512874,-73.034965,0,2026-04-22T10:05:01Z,FRI,,,,,,,true,false,2026-04-22T10:05:01Z
869671070596661,2024-10-15T11:25:05Z,,9BM634074RB339551,339551,COPILOTO,GV300W,41198,-33.507354,-70.607261,0,2026-04-20T02:02:45Z,DAT,41198,239.950000,14458.720000,0,2026-04-20T02:02:21Z,G9,true,true,2026-04-20T02:02:45Z
869671072165093,,,9BM634013TB392122,B392122,COPILOTO,GV300W,190192,9.194193,-73.577415,43,2026-04-17T02:08:23Z,FRI,190192,2476.360000,58422.730000,75,2026-04-17T02:07:39Z,DB,true,true,2026-04-17T02:08:23Z
866314061256846,2025-02-19T13:04:21Z,,9BM958154RB331235,B331235,COPILOTO,GV58LAU,26381,-33.370047,-70.702878,0,2026-04-22T09:54:25Z,HBD,,,,,,,true,false,2026-04-22T10:04:16Z
869671070579576,,,W1T964231T0833027,VPCH52,COPILOTO,GV300W,11466,-31.945737,-71.133773,0,2026-04-21T22:32:15Z,DAT,11466,806.500000,7964.460000,0,2026-04-21T22:31:54Z,G9,true,true,2026-04-21T22:32:15Z
863457052207527,2024-01-29T13:15:47Z,,LSFAL1105RA050957,050957,COPILOTO,GV300W,16425,-33.540130,-70.747584,0,2025-07-28T22:48:01Z,FRI,,,,,,,true,false,2025-07-28T22:48:01Z
866314060291646,2024-10-21T16:35:05Z,,W1V447703S4403676,4403676,WICAR,GV58LAU,52240,-41.137969,-73.033831,0,2026-04-22T09:28:34Z,HBD,,,,,,,true,false,2026-04-22T10:06:12Z
866314060302377,2024-04-18T16:11:56Z,,8AC907645RE244211,244211,COPILOTO,GV58LAU,103111,-32.836103,-70.604056,17,2026-04-22T10:07:22Z,FRI,,,,,,,true,false,2026-04-22T10:07:22Z
863457051687356,2023-10-30T18:43:14Z,,W1V907645RP566355,TCBZ66,COPILOTO,GV300W,44385,-27.141262,-109.359303,0,2026-04-22T09:25:25Z,HBD,44938,2415.580000,0.000000,0,2026-04-22T07:25:22Z,KA,true,true,2026-04-22T10:02:36Z
G9393ZDEEAC0,,,3AKJHPDV8SSVZ8946,TEU-812,DIVEMOTOR,INTEGRATION,,-11.072779,-75.336754,0,2026-04-21T19:43:09Z,DAT,80561,2313.300000,33859.000000,0,2026-04-21T19:43:09Z,DB,true,true,2026-04-21T19:43:09Z
863457051062899,2023-05-16T21:15:21Z,,LZFH18X14PD585565,TKFR56,COPILOTO,GV300W,57956,-33.476120,-70.770730,0,2026-04-22T10:06:05Z,INF,61526,,,0,2026-04-22T04:14:34Z,DE,true,true,2026-04-22T10:07:23Z
863238071568366,,,9BM634074RB328609,TFLF99,COPILOTO,GV300W,198868,-33.319023,-70.718376,0,2026-04-22T00:15:14Z,DAT,198868,4599.780000,3218.630000,0,2026-04-22T00:14:52Z,G9,true,true,2026-04-22T00:15:14Z
