IMEI,installation_date,uninstallation_date,VIN,license_plate,source,device_model,gps_odometer,latitude,longitude,gps_speed,gps_timestamp,last_header_gps,can_odometer,can_horometer,can_odoliter,can_speed,can_timestamp,last_header_can,has_gps_data,has_can_data,last_update_utc
867162029773710,2021-06-02T04:00:00Z,,W1T963424N0521615,PSPZ81,COPILOTO,GV300W,771473,-36.655329,-72.473512,0,2026-07-21T19:59:58Z,INF,,,,,,,true,false,2026-07-22T10:43:25Z
863238075085540,,,W1V907657TP880032,VYLV21,DIMO,SMART 5,,-37.787658,-72.471923,,,,5098,,,0,,,true,true,2026-07-21T21:19:56Z
863457050134590,,,WDDWF0EB1HF450676,JKWJ42,WICAR,GV300W,32294,-33.275334,-70.623166,0,2026-07-22T10:44:18Z,HBD,,,,,,,true,false,2026-07-22T10:53:49Z
863238075084170,,,LSFAM11A4SA055885,VPHB66,DIMO,SMART 5,,-33.263675,-70.632083,,,,9790,,,0,,,true,true,2026-07-21T22:58:07Z
867162029859246,2023-02-06T02:27:31Z,,3AKJHPDV6NSNJ2859,NJ2859,COPILOTO,GV300W,563958,-32.230477,-71.506213,101,2026-07-21T02:51:40Z,FRI,,57.300000,418.000000,,2023-12-13T15:35:49Z,PA,true,true,2026-07-21T02:51:40Z
863457050608643,2022-09-30T12:59:35Z,,W1T964231P0576280,SDCJ 54,COPILOTO,GV300W,196807,-53.454417,-70.122041,47,2026-04-06T22:25:15Z,FRI,203831,6674.750000,106118.960000,45,2026-04-06T22:24:27Z,DA,true,true,2026-04-06T22:25:15Z
869671070579717,2025-01-08T14:04:16Z,,W1T964231S0781815,TYZH-23,COPILOTO,GV300W,0,-22.953418,-69.370613,0,2026-07-07T22:03:46Z,FRI,18975,1479.800000,15613.200000,0,2026-04-27T22:16:52Z,G9,true,true,2026-07-07T22:03:46Z
869671072166984,,,MEC2047R7TP188086,188086,COPILOTO,GV300W,24373,-33.514305,-70.634918,0,2026-07-22T10:55:20Z,DAT,24373,468.060000,0.480000,0,2026-07-22T10:55:17Z,DB,true,true,2026-07-22T10:55:20Z
G9CZWHC76FPZ,,,11U111056P3KT0146,KT105AE30146,DIVEMOTOR,INTEGRATION,,-7.830766,-78.004875,24,2026-07-17T19:31:44Z,DAT,64393,5266.200000,203295.000000,24,2026-07-17T19:31:44Z,DB,true,true,2026-07-17T19:31:44Z
863457050218849,2022-10-12T16:55:29Z,,JL6JEB6A2PK003277,003277,COPILOTO,GV300W,101050,-33.966659,-70.704881,0,2026-07-11T17:11:50Z,PFA,,,,,,,true,false,2026-07-11T19:44:32Z
869671070591415,2025-02-19T02:19:57Z,,W1T963424SB382641,B382641,COPILOTO,GV300W,198,-37.454547,-72.325935,17990,2026-07-21T19:40:32Z,FRI,,,,,,,true,false,2026-07-21T19:40:32Z
