IMEI,installation_date,uninstallation_date,VIN,license_plate,source,device_model,gps_odometer,latitude,longitude,gps_speed,gps_timestamp,last_header_gps,can_odometer,can_horometer,can_odoliter,can_speed,can_timestamp,last_header_can,has_gps_data,has_can_data,last_update_utc
868589060350298,2025-01-17T14:12:35Z,,W1T964216S0791962,TYWY80,COPILOTO,GV300W,56870,-22.015954,-69.480814,0,2026-07-29T01:41:07Z,HBD,59076,2113.350000,26845.660000,6,2026-07-28T23:08:14Z,DB,true,true,2026-07-29T02:42:44Z
863457051061677,,,W1V907657PP545634,545634,WICAR,GV300W,28597,-20.253731,-70.103437,42,2026-07-29T11:12:11Z,FRI,,,,,,,true,false,2026-07-29T11:12:11Z
DIMO979868464,,,3GCUD9EL6NG624692,SGXG11,,,,-33.456307,-70.585505,,,,59750,,,0,,,true,true,2026-06-08T21:23:18Z
863457050268141,,,LSFAM11A5NA056614,056614,WICAR,GV300W,8168,-42.624873,-73.502212,0,2026-07-28T23:26:12Z,HBD,,,,,,,true,false,2026-07-29T11:08:31Z
G98NV16UFF9C,,,W1F9HPAD2T0816999,CET-934,DIVEMOTOR,INTEGRATION,,-4.595076,-81.274689,0,2026-07-29T00:38:01Z,DAT,76343,2335.300000,29345.000000,0,2026-07-29T00:38:01Z,DB,true,true,2026-07-29T00:38:01Z
G9KF564FCENB,,,LSFAM11A9NA040044,BKA-815,DIVEMOTOR,INTEGRATION,,-5.166284,-80.689667,0,2026-07-17T18:43:09Z,DAT,166421,0.000000,0.000000,0,2026-07-17T18:43:09Z,DA,true,true,2026-07-17T18:43:09Z
863457050141892,,,LSFAM11A3NA055901,SHXW85,WICAR,GV300W,45466,-22.938944,-68.184997,0,2026-07-29T01:52:54Z,HBD,,,,,,,true,false,2026-07-29T11:10:10Z
863457050233053,,,W1N0J8AB8NG095359,095359,WICAR,GV300W,22078,-28.589014,-70.750143,0,2026-07-29T10:17:47Z,HBD,,,,,,,true,false,2026-07-29T11:11:23Z
G9YJH8B592VX,,,3AKJHPDV6PSNT9501,X5K-871,DIVEMOTOR,INTEGRATION,,-14.291799,-73.253281,0,2026-07-27T01:27:29Z,DAT,362829,9551.200000,170457.000000,0,2026-07-27T01:27:29Z,DA,true,true,2026-07-27T01:27:29Z
863457051680914,,,JL6CLH6A0PK010424,010424,WICAR,GV300W,40188,-23.593390,-70.386716,0,2026-07-02T19:16:14Z,PFA,,,,,,,true,false,2026-07-02T21:31:51Z
869671070588262,2024-09-16T14:51:16Z,,3AKJHPDV0PSUD5498,TSPD24,COPILOTO,GV300W,142767,-36.334312,-71.842819,86,2025-11-14T15:13:03Z,FRI,142767,3113.850000,56781.000000,86,2025-11-14T15:12:37Z,E6,true,true,2025-11-14T15:13:03Z
863457051705018,2023-12-01T20:43:59Z,,W1T963425PB303075,TCHT13,COPILOTO,GV300W,169108,-33.295588,-70.752366,0,2026-05-20T17:18:02Z,INF,151082,2961.000000,14041.700000,0,2025-10-01T09:44:16Z,B-ELECTRONICS,true,true,2026-05-20T17:26:02Z
863457051082418,2023-04-21T14:30:17Z,,JL6CLH6A1PK010125,010125,COPILOTO,GV300W,36014,-20.784484,-69.005932,0,2026-07-08T21:02:14Z,INF,24850,,,,,,true,true,2026-07-09T02:19:09Z
867162026788158,2020-11-06T03:00:00Z,,3AKJHPDV4KSKR7798,PHDP70,COPILOTO,GV300W,814410,-23.759786,-70.459477,0,2026-07-16T05:28:36Z,MPN,806110,12953.800000,281907.000000,0,2026-02-21T15:02:26Z,G9,true,true,2026-07-17T17:15:45Z
863457051691325,2024-01-26T19:28:10Z,,WDCTG4GB1KJ577733,LHZV28,WICAR,GV300W,48074,-33.030034,-71.537940,0,2026-06-21T07:05:14Z,HBD,38761,,,,,,true,true,2026-07-28T23:46:17Z
866314062210396,,,W1K3F8HB4TJ538947,538947,WICAR,GV58LAU,9797,-33.348496,-70.718306,0,2026-07-02T17:53:35Z,HBD,,,,,,,true,false,2026-07-02T20:24:31Z
863457051083168,2023-04-12T19:56:54Z,,9BM958174PB305596,305596,COPILOTO,GV300W,137566,-40.599063,-73.099161,0,2026-07-29T10:50:05Z,HBD,140954,5164.630000,29495.630000,0,2026-07-29T10:49:39Z,G9,true,true,2026-07-29T11:10:15Z
863457050586476,,,LSFAM11A1NA071630,071630,WICAR,GV300W,150424,-33.391212,-70.561673,16,2026-07-28T22:03:24Z,GSM,,,,,,,true,false,2026-07-29T11:08:58Z
G9JXUU8H7W3E,,,3AKJG3DV9TDWM1451,CHE-724,DIVEMOTOR,INTEGRATION,,-11.403439,-76.511841,0,2026-07-22T13:39:33Z,DAT,23343,0.000000,11987.000000,0,2026-07-22T13:39:33Z,DB,true,true,2026-07-22T13:39:33Z
863457051711958,2023-10-31T13:00:47Z,,WD3YE7A94DS731948,FKGW72,COPILOTO,GV300W,213490,-33.315824,-70.723900,0,2026-07-29T11:12:15Z,FRI,,,,,,,true,false,2026-07-29T11:12:15Z
868589060176685,2024-09-25T19:04:34Z,,W1T964231S0772737,772737,COPILOTO,GV310LAU,78272,-24.171737,-69.067326,0,2026-07-28T22:44:39Z,INF,84267,7287.150000,71157.830000,0,2026-07-28T15:56:49Z,G9,true,true,2026-07-29T00:26:21Z
863457051694287,2024-04-08T14:38:05Z,,W1T963424RB354698,TKLS99,COPILOTO,GV300W,164122,-23.752475,-70.241369,61,2026-07-29T11:10:40Z,DAT,166290,3714.350000,55255.500000,62,2026-07-29T11:10:01Z,DB,true,true,2026-07-29T11:10:40Z
869671070584485,2025-03-14T15:54:42Z,,W1T963403S0795804,0795804,COPILOTO,GV300W,167012,-33.331512,-70.732246,0,2026-07-29T11:12:03Z,FRI,167012,2996.800000,57778.900000,0,2026-07-29T11:11:48Z,DB,true,true,2026-07-29T11:12:03Z
863457051076634,2023-06-06T13:10:27Z,,W1T963424R0658089,658089,COPILOTO,GV300W,7601,-39.554213,-72.905430,0,2026-07-29T11:00:51Z,DAT,7800,260.500000,3359.500000,0,2026-07-29T11:00:12Z,DB,true,true,2026-07-29T11:00:51Z
863238070328564,,,W1T963403T0854242,854242,COPILOTO,GV300W,42503,-23.344028,-69.790748,0,2026-07-29T11:09:34Z,FRI,42503,788.050000,12123.800000,0,2026-07-29T01:12:33Z,G9,true,true,2026-07-29T11:09:34Z
866314060208350,2024-10-17T14:10:23Z,,W1NKM0FB9RF188073,TTHV31,COPILOTO,GV58LAU,18294,-34.850275,-71.298835,0,2026-07-29T10:17:28Z,HBD,,,,,,,true,false,2026-07-29T11:07:44Z
867162027935642,2022-11-11T17:11:09Z,,3ALHG3DV3PDNG4295,SBFY64,COPILOTO,GV300W,62788,-27.527415,-70.299834,0,2025-10-14T02:12:24Z,DAT,65879,9588.350000,76607.500000,0,2025-10-14T02:11:36Z,DB,true,true,2025-10-14T02:12:24Z
869671072171760,2025-06-03T19:46:42Z,,W1V907657SP790088,P790088,COPILOTO,GV300W,672,-23.540870,-70.388343,0,2026-07-23T21:22:54Z,DAT,672,28.610000,0.000000,0,2026-07-23T21:22:32Z,DB,true,true,2026-07-23T21:22:54Z
863457051664116,2023-11-21T18:12:44Z,,LSFAL1100RA043852,043852,COPILOTO,GV300W,16699,-33.539669,-70.746999,0,2026-02-04T02:23:42Z,DAT,0,,,0,2026-02-04T02:04:33Z,DE,true,true,2026-02-04T02:23:42Z
863457051077160,2023-05-15T04:18:18Z,,LVCB4L4D6PM001313,SKDJ76,COPILOTO,GV300W,28510,-33.362968,-70.760001,0,2025-09-29T21:36:38Z,BPL,173210,,,8,2025-09-29T19:26:12Z,DX,true,true,2025-09-29T21:36:38Z
863238071585808,,,LVBJ6U4A6ST500553,TTBR76,COPILOTO,GV300W,0,-33.387672,-70.763511,0,2026-03-20T23:48:40Z,FRI,59096,,,0,2026-03-12T19:40:53Z,DE,true,true,2026-03-20T23:48:40Z
863457051716072,2023-10-19T13:48:05Z,,LSFAM11A4PA095410,TBWJ26,COPILOTO,GV300W,98484,-38.768424,-72.607235,0,2026-07-29T11:07:17Z,HBD,,,,,,,true,false,2026-07-29T11:07:27Z
863457050207354,,,W1K3F5EBXNN290041,290041,WICAR,GV300W,20313,-33.338681,-70.527358,0,2026-03-07T03:41:00Z,FRI,,,,,,,true,false,2026-03-07T03:41:00Z
G97FS2PUJBTW,,,3AKJHPDV9TSWP3705,3AKJHPDV9TSWP3705,DIVEMOTOR,INTEGRATION,,-8.788666,-78.640602,52,2026-07-27T21:46:25Z,DAT,40161,0.000000,16468.000000,52,2026-07-27T21:46:25Z,DB,true,true,2026-07-27T21:46:25Z
868018071294501,,,W1NKM5BB0RF082064,TVKX35,DIMO,SMART 5,,0.000000,0.000000,,,,7994,,,0,,,true,true,2026-01-05T19:09:18Z
G9D1MY6DREV3,,,W1FKHLAD6S0755472,W1FKHLAD6S0755472,DIVEMOTOR,INTEGRATION,,-8.009684,-78.768883,0,2026-07-23T19:22:58Z,DAT,7466,630.500000,4612.000000,0,2026-07-23T19:22:58Z,DA,true,true,2026-07-23T19:22:58Z
863238070327418,,,JL6CJH6A2TK000476,TK000476,COPILOTO,GV300W,0,-33.294296,-70.749511,0,2025-11-29T10:24:43Z,FRI,41,3.800000,8.000000,0,2025-11-28T14:22:59Z,G9,true,true,2026-07-27T14:08:13Z
867162027944693,2021-09-15T03:00:00Z,,3AKJHPDV2NSNG4310,RGJD39,COPILOTO,GV300W,1696847,-32.227535,-71.509401,0,2026-07-29T01:00:41Z,GSM,1634842,22341.200000,513696.000000,99,2026-05-07T10:50:47Z,DA,true,true,2026-07-29T02:06:23Z
863457050060654,2022-02-15T18:25:52Z,,JL6AFC6A6NK007199,007199,COPILOTO,GV300W,51554,-33.296824,-70.748328,0,2026-07-28T23:40:44Z,PFA,,,,,,,true,false,2026-07-29T01:17:00Z
867162029781549,,,WDCGG8EB3DG139498,FZRF83,WICAR,GV300W,,-33.410538,-70.576154,6,2023-12-09T23:42:57Z,MPN,,,,,,,true,false,2023-12-09T23:42:57Z
