IMEI,VIN,license_plate,source,device_model,gps_odometer,latitude,longitude,gps_speed,gps_timestamp,last_header_gps,can_odometer,can_horometer,can_odoliter,can_speed,can_timestamp,last_header_can,has_gps_data,has_can_data,last_update_utc
G99S1PT3X942,W1FKHLAD6R0718478,W1FKHLAD6R0718478,DIVEMOTOR,INTEGRATION,,-7.037051,-79.691696,0,2026-03-09T17:58:38Z,DAT,15695,1601.700000,8769.000000,0,2026-03-09T17:58:38Z,DA,true,true,2026-03-09T17:58:38Z
863457050648318,W1T964231P0599069,599069,COPILOTO,GV300W,109210,-33.542937,-70.684995,0,2026-03-11T08:45:37Z,DAT,112872,4343.600000,60056.370000,2,2026-03-11T07:45:36Z,KA,true,true,2026-03-11T08:45:37Z
863238070327665,W1T964414T0845691,0845691,COPILOTO,GV300W,0,-33.297939,-70.753410,0,2026-01-22T18:52:52Z,FRI,765,15.000000,184.030000,0,2025-11-12T19:29:54Z,G9,true,true,2026-01-22T18:52:52Z
869671072165952,W1T964016T0821567,0821567,COPILOTO,GV300W,12972,-22.945026,-69.104331,22,2026-03-11T08:32:37Z,FRI,12972,1587.650000,8600.460000,21,2026-03-11T08:31:43Z,DB,true,true,2026-03-11T08:32:37Z
869671072166034,9BM634013SB357513,NTN772,COPILOTO,GV300W,238268,9.972631,-73.885864,0,2026-03-11T09:30:28Z,FRI,238268,4039.510000,74034.470000,0,2026-03-11T09:30:18Z,DB,true,true,2026-03-11T09:30:28Z
863457051118907,W1T964231P0645393,SWBC-19,COPILOTO,GV300W,68850,-22.165318,-68.858378,13,2026-03-10T15:31:21Z,FRI,72048,3292.900000,34643.110000,19,2026-03-10T14:42:42Z,DA,true,true,2026-03-10T15:31:21Z
869671070589310,9BM958154RB350422,B350422,COPILOTO,GV300W,0,-40.256118,-73.026992,0,2025-09-30T12:04:10Z,DAT,2979,70.610000,0.060000,0,2025-09-24T17:49:31Z,G9,true,true,2025-09-30T12:04:10Z
AC0250CD0023,,,MACHINELINK,Truck Crane 4.0 Protocol,3549,-20.263069,-70.064965,0,,,3549,,,,,,true,true,2026-03-09T15:26:01Z
869671070575319,W1T963425R0674944,674944,COPILOTO,GV300W,142606,-33.298789,-70.748603,0,2026-03-11T09:27:56Z,DAT,142606,2052.250000,42662.600000,0,2026-03-11T09:27:31Z,G9,true,true,2026-03-11T09:27:56Z
863457050650132,9BM958154PB296528,296528,COPILOTO,GV300W,72051,-32.931600,-71.468643,0,2026-03-11T09:30:01Z,FRI,,,,,0001-01-01T00:00:00Z,,true,true,2026-03-11T09:30:01Z
866314060316906,W1V907657SP754584,P754584,COPILOTO,GV58LAU,80219,-23.666403,-70.399231,0,2026-03-11T09:29:25Z,FRI,,,,,0001-01-01T00:00:00Z,,true,true,2026-03-11T09:29:25Z
863457051716551,,,,GV300W,29523,-33.519831,-70.712085,0,2026-03-11T09:30:13Z,FRI,,,,,,,true,true,2026-03-11T09:30:13Z
869671072164518,,,,GV300W,6223,-22.409833,-70.250541,80,2026-03-11T09:15:39Z,FRI,6222,280.200000,1392.500000,79,2026-03-11T09:14:38Z,DB,true,true,2026-03-11T09:15:39Z
866314061178891,LSFAM11A1TA043226,043226,WICAR,GV58LAU,24,-33.551883,-70.732495,6,2026-01-27T11:34:39Z,FRI,,,,,0001-01-01T00:00:00Z,,true,true,2026-01-27T11:34:39Z
GA8VYS27KRMT,W1FKHLADXT0860968,W1FKHLADXT0860968,DIVEMOTOR,INTEGRATION,,-12.222955,-76.971809,0,2026-03-04T13:31:37Z,DAT,737,20.500000,228.000000,0,2026-03-04T13:31:35Z,FI,true,true,2026-03-04T13:31:37Z
863457051701256,3ALMG3DV0PDNT9762,NT9762,COPILOTO,GV300W,74098,-29.919967,-71.168672,0,2026-03-10T22:29:40Z,FRI,75932,5978.150000,54788.500000,0,2026-03-10T21:54:04Z,FA,true,true,2026-03-10T22:29:40Z
G9KSBKANN66N,WJMJ4CTD5PC474198,CBE-895,DIVEMOTOR,INTEGRATION,,-8.062408,-79.065124,0,2026-02-10T20:34:51Z,DAT,28430,0.000000,16633.000000,0,2026-02-10T20:34:51Z,DA,true,true,2026-02-10T20:34:51Z
866314061864268,W1K3F5BBXTJ552987,VSCX37,WICAR,GV58LAU,1967,-32.980882,-71.531680,0,2026-03-11T08:59:26Z,FRI,,,,,0001-01-01T00:00:00Z,,true,true,2026-03-11T08:59:26Z
863457051066130,,,,GV300W,116369,-33.572919,-70.695189,0,2026-03-11T09:17:09Z,FRI,,,,,,,true,true,2026-03-11T09:17:09Z
865413056251894,W1T963424P0584532,RZHR12,COPILOTO,GV300W,496444,-38.224029,-72.347595,89,2026-03-11T09:30:53Z,FRI,496444,12618.400000,216587.000000,89,2026-03-11T09:30:26Z,DB,true,true,2026-03-11T09:30:53Z
863457050240298,W1NFD2BB5NA588027,RKVH90,WICAR,GV300W,64449,-36.570594,-72.043276,0,2026-03-11T08:33:29Z,FRI,,,,,0001-01-01T00:00:00Z,,true,true,2026-03-11T08:33:29Z
G94W5CBUB1FM,W1F9HPAD4S0799461,VDV-744,DIVEMOTOR,INTEGRATION,,-11.162034,-75.989021,53,2026-03-09T11:20:47Z,DAT,45200,0.000000,16947.000000,53,2026-03-09T11:20:47Z,DA,true,true,2026-03-09T11:20:47Z
866314061384184,,,,GV58LAU,10856,-33.426950,-70.820519,0,2026-03-11T08:46:56Z,FRI,,,,,,,true,true,2026-03-11T08:46:56Z
SY021ECDV8668,,,MACHINELINK,Medium Excavator 4.0 Protocol,,-33.349286,-70.699411,,,,,,,,,,true,true,2026-03-09T21:49:55Z
869671070595531,W1T964231S0789322,0789322,COPILOTO,GV300W,6089,-22.002622,-68.707221,16,2026-03-11T09:31:01Z,FRI,6089,360.550000,4053.930000,0,2026-03-11T09:30:38Z,DB,true,true,2026-03-11T09:31:01Z
868589060433383,W1T964231S0775482,TLPG-22,COPILOTO,GV300W,23449,-21.042680,-68.865140,15,2026-03-11T09:27:00Z,STC,35594,3331.900000,34583.020000,20,2026-03-11T08:44:46Z,DA,true,true,2026-03-11T09:27:00Z
869671070580442,,,,GV300W,25624,-36.917156,-73.152976,0,2026-03-10T20:34:12Z,FRI,25624,493.800000,7798.370000,0,2026-03-10T20:19:07Z,G5,true,true,2026-03-10T20:34:12Z
866314061293054,HESCA2C42SS187310,187310,COPILOTO,GV58LAU,11220,-33.590291,-71.603312,0,2026-03-11T09:07:05Z,FRI,,,,,0001-01-01T00:00:00Z,,true,true,2026-03-11T09:07:05Z
863457050086907,LSH14J7CXNA054129,RXRJ48,COPILOTO,GV300W,92735,-36.995332,-73.178224,0,2025-12-05T14:59:21Z,BPL,,,,,,,true,true,2025-12-05T14:59:21Z
869671072171851,,,,,5242,-36.916469,-73.152816,0,2026-03-11T09:27:56Z,FRI,,,,,,,true,true,2026-03-11T09:27:56Z
866314061223481,,,,GV58LAU,8980,-33.353841,-70.531923,0,2026-03-11T09:03:20Z,FRI,,,,,,,true,true,2026-03-11T09:03:20Z
