IMEI,installation_date,uninstallation_date,VIN,license_plate,source,device_model,gps_odometer,latitude,longitude,gps_speed,gps_timestamp,last_header_gps,can_odometer,can_horometer,can_odoliter,can_speed,can_timestamp,last_header_can,has_gps_data,has_can_data,last_update_utc
863238071565966,,,W1T963403N0494036,PLYW16,COPILOTO,GV300W,775628,-35.558017,-72.089759,0,2026-09-10T13:08:09Z,FRI,775628,12510.650000,222754.000000,0,2026-09-09T15:58:55Z,G9,true,true,2026-09-10T13:08:09Z
866314061256531,2025-02-27T15:23:41Z,,JL6AFC6A1SK004755,K004755,COPILOTO,GV58LAU,13887,-34.183317,-70.755108,0,2026-09-10T12:57:07Z,HBD,,,,,,,true,false,2026-09-10T13:08:56Z
869671070595044,2025-02-07T14:16:36Z,,JL6CDH632RK003637,TZHC19,COPILOTO,GV300W,0,-33.318023,-70.743141,0,2026-02-18T23:24:43Z,FRI,9914,,,0,2026-02-18T16:32:33Z,DY,true,true,2026-02-18T23:24:43Z
869671072166299,,,ZCFSE2NU8TC556439,VTBS42,COPILOTO,GV300W,30276,-22.302064,-70.235504,90,2026-09-10T13:09:28Z,FRI,30276,629.850000,14523.500000,66,2026-09-10T13:08:47Z,E3,true,true,2026-09-10T13:09:28Z
863457051749768,2024-01-08T14:14:10Z,,W1T963424P0591653,SGXP92,COPILOTO,GV300W,730468,-39.532482,-72.874989,10,2026-09-10T13:07:48Z,HBD,736163,16122.800000,309526.210000,0,2026-09-10T13:07:07Z,DB,true,true,2026-09-10T13:09:36Z
867162029824679,2021-06-10T04:00:00Z,,9BM634011NB214159,PZFK75,COPILOTO,GV300W,394707,-21.979141,-68.692125,0,2026-09-10T10:17:54Z,FRI,,,,,,,true,false,2026-09-10T10:17:54Z
869671070586381,2025-03-12T23:45:50Z,,W1T964231S0784147,0784147,COPILOTO,GV300W,41710,-31.720565,-71.004325,0,2026-09-09T19:16:33Z,FRI,41710,3344.000000,38869.830000,0,2026-09-09T15:00:38Z,G9,true,true,2026-09-09T19:16:33Z
863457051081808,2023-06-30T22:55:14Z,,W1T964416R0665995,SXLX76,COPILOTO,GV300W,34323,-22.435918,-68.907555,0,2026-09-07T11:18:12Z,PFA,36471,2315.750000,25012.120000,0,2026-09-07T08:29:27Z,KA,true,true,2026-09-07T11:19:38Z
867162027183581,2019-10-03T03:00:00Z,,WDB964416L0365664,LTHK44,COPILOTO,GV300W,203918,-20.344303,-68.948929,58,2026-06-06T16:20:57Z,INF,232724,9287.300000,46383.460000,58,2026-06-06T16:20:18Z,DB,true,true,2026-06-06T18:08:57Z
863238075098352,,,LSH14J7C2SA820026,TZCJ32,DIMO,SMART 5,,-38.769443,-72.610035,,,,7742,,,0,,,true,true,2026-08-25T22:11:25Z
