IMEI,installation_date,uninstallation_date,VIN,license_plate,source,device_model,gps_odometer,latitude,longitude,gps_speed,gps_timestamp,last_header_gps,can_odometer,can_horometer,can_odoliter,can_speed,can_timestamp,last_header_can,has_gps_data,has_can_data,last_update_utc
865413056172694,2025-01-10T19:56:04Z,,W1T963403S0799000,0799000,COPILOTO,GV300W,0,-23.610206,-70.260513,0,2026-04-06T09:53:58Z,FRI,2099,,420.400000,0,2025-03-17T21:03:01Z,G9,true,true,2026-04-06T09:53:58Z
863457052211586,2024-01-12T13:19:03Z,,9BM634011RB333200,333200,COPILOTO,GV300W,154369,-22.470463,-68.931788,11,2026-04-03T19:52:43Z,HBD,160285,5152.860000,51163.460000,48,2026-03-31T20:45:34Z,KA,true,true,2026-04-03T19:52:58Z
863457050276250,,,W1NTG4DB2LJ693446,PRBJ34,WICAR,GV300W,57307,-33.350159,-70.546488,36,2026-04-05T21:25:43Z,HBD,,,,,,,true,false,2026-04-06T09:53:14Z
867162027881184,2021-08-02T04:00:00Z,,9BM958434NB213471,213471,COPILOTO,GV300W,275315,-33.529658,-70.742580,0,2026-04-06T09:41:27Z,INF,284387,4456.730000,85180.890000,0,2026-04-06T08:41:27Z,KA,true,true,2026-04-06T09:53:47Z
863457051686861,,,JL6JEB6A8PK007060,007060,WICAR,GV300W,83083,-33.329485,-70.715661,0,2026-04-06T09:13:18Z,HBD,,,,,,,true,false,2026-04-06T09:56:31Z
472395847192302,2022-02-18T13:20:07Z,,VF611A359MD002433,RBXG96,COPILOTO,GV300W,,-23.739914,-70.299151,0,2026-02-28T22:04:00Z,DAT,592896,9978.200000,194907.000000,5,2026-02-28T22:03:54Z,FA,true,true,2026-02-28T22:04:00Z
863457050635810,2023-01-18T14:34:57Z,,LSFAM11A5NA094456,SHGW24,COPILOTO,GV300W,24995,-20.264179,-70.127242,0,2026-04-06T03:43:51Z,HBD,,,,,,,true,false,2026-04-06T09:53:07Z
867698041071765,2023-04-23T03:17:48Z,,LVCB4L4D2PM001325,SLPB92,COPILOTO,GV300W,,-33.374950,-70.759960,0,2026-01-07T15:48:06Z,DAT,152013,,,0,2026-01-07T13:33:08Z,DE,true,true,2026-01-07T15:48:06Z
868589060160986,2024-05-16T18:24:47Z,,MEC0444P3PP055099,055099,COPILOTO,GV300W,10480,-32.669511,-70.703788,0,2026-04-06T09:09:46Z,HBD,,,,,,,true,false,2026-04-06T09:53:19Z
G9D1TFVHD21E,,,W1FKHLAD0R0677569,BWX-863,DIVEMOTOR,INTEGRATION,,-12.104186,-75.214264,10,2026-02-05T22:37:57Z,DAT,60540,0.000000,43158.000000,10,2026-02-05T22:37:57Z,DA,true,true,2026-02-05T22:37:57Z
863457050616950,,,W1KAF4BB7NR004516,SBVS65,COPILOTO,GV300W,35720,-33.322700,-70.514542,0,2026-04-06T09:11:29Z,HBD,,,,,,,true,false,2026-04-06T09:55:19Z
DIMO984821780,,,3VW2E6BUXRM103589,103589,,SMART 5,,-33.727057,-70.723302,,,,4571,,,0,,,true,true,2025-08-20T01:39:58Z
863457051117354,2023-04-13T19:21:32Z,,9BM958154PB298280,298280,COPILOTO,GV300W,80718,-33.261779,-70.881735,0,2026-04-06T09:14:06Z,INF,82695,4054.350000,19146.170000,0,2026-04-06T08:14:06Z,KA,true,true,2026-04-06T09:56:03Z
863457050276367,2023-04-04T21:49:27Z,,9BSK4X200L3971336,PFYC77,COPILOTO,GV300W,230914,-33.456021,-70.540548,24,2025-12-16T13:55:16Z,DOG,236649,15806.400000,79896.500000,2,2025-12-10T21:48:10Z,DA,true,true,2025-12-16T13:55:16Z
863457050970209,2022-09-06T14:45:07Z,,LVM1A1A16NF010447,RZJW70,COPILOTO,GV300W,44749,-33.456872,-70.625542,0,2026-04-06T09:55:39Z,FRI,,,,,,,true,false,2026-04-06T09:55:39Z
866314061216303,2025-06-23T15:43:10Z,,9BM958156SB391682,B391682,COPILOTO,GV58LAU,63145,-33.419788,-70.754511,0,2026-04-06T09:03:39Z,HBD,,,,,,,true,false,2026-04-06T09:55:33Z
863457050264140,,,WDD3F5BBXLJ130878,LSSR75,WICAR,GV300W,76887,-33.602770,-70.592934,0,2026-04-06T09:10:40Z,HBD,,,,,,,true,false,2026-04-06T09:54:25Z
G9VYV29BFAW9,,,W1FKHLAD1R0719988,VCX-848,DIVEMOTOR,INTEGRATION,,-14.468282,-71.781372,0,2026-04-06T08:49:03Z,DAT,49134,6765.400000,52947.000000,0,2026-04-06T08:49:03Z,DB,true,true,2026-04-06T08:49:03Z
863457050301777,,,W1KZF8AB9NB053138,RYCR75,WICAR,GV300W,39956,-33.409608,-70.515898,0,2026-04-06T09:05:23Z,HBD,,,,,,,true,false,2026-04-06T09:53:10Z
DIMO996453324,,,W1NKM0FB5SF422781,422781,,,,-33.461462,-70.714578,,,,9795,,,0,,,true,true,2026-03-30T11:23:35Z
863457050634698,,,W1NFB2DB4NA705468,SVXF80,WICAR,GV300W,44347,-33.398710,-70.591770,0,2026-04-04T22:41:46Z,HBD,24202,,,,,,true,true,2026-04-06T09:57:18Z
GAF72N8NRY73,,,W1FNHLAD2T0842686,CKA-865,DIVEMOTOR,INTEGRATION,,-10.769386,-76.275078,0,2026-04-05T21:50:21Z,DAT,4533,386.400000,3354.000000,0,2026-04-05T21:50:21Z,DB,true,true,2026-04-05T21:50:21Z
DIMO996453379,,,LSFAM11A3SA056221,056221,,,,-33.423500,-70.668770,,,,3546,,,0,,,true,true,2026-04-06T02:56:35Z
868589060173948,2024-07-17T13:10:45Z,,9BM958260SB365622,365622,COPILOTO,GV300W,7981,-33.272734,-70.759602,0,2026-04-06T09:53:09Z,FRI,7004,1537.300000,6679.040000,0,2026-04-06T06:55:11Z,KA,true,true,2026-04-06T09:53:09Z
G95KPW1D2441,,,LSFAM11A7SA052673,CCM-822,DIVEMOTOR,INTEGRATION,,-15.189806,-71.770706,0,2026-04-06T02:40:17Z,DAT,36733,0.000000,0.000000,0,2026-04-06T02:40:17Z,DA,true,true,2026-04-06T02:40:17Z
868589060684498,2024-11-08T16:43:31Z,,9BM958154SB372042,B372042,COPILOTO,GV300W,22675,-33.617717,-70.604210,0,2026-04-06T09:02:03Z,HBD,23594,1564.090000,5444.930000,0,2026-04-06T05:01:59Z,KA,true,true,2026-04-06T09:52:47Z
867162027179704,2020-10-26T03:00:00Z,,3AKJHPDV9LSMG6629,PFSG18,COPILOTO,GV300W,674007,-22.320657,-68.966709,43,2026-04-01T02:59:40Z,HBD,233609,12380.600000,273485.000000,45,2026-04-01T02:59:13Z,E6,true,true,2026-04-01T17:56:57Z
866314061286926,2025-05-07T13:15:22Z,,LSFAM11A2SA055903,VCYT88,COPILOTO,GV58LAU,17394,-33.578725,-70.607609,0,2026-04-06T09:34:44Z,HBD,,,,,,,true,false,2026-04-06T09:54:00Z
867162029782026,,,WDCBB8GB1BA711254,DJBH39,WICAR,GV300W,59314,-33.372266,-70.519618,0,2025-09-02T19:51:29Z,EPS,,,,,,,true,false,2025-09-02T19:51:29Z
