IMEI,installation_date,uninstallation_date,VIN,license_plate,source,device_model,gps_odometer,latitude,longitude,gps_speed,gps_timestamp,last_header_gps,can_odometer,can_horometer,can_odoliter,can_speed,can_timestamp,last_header_can,has_gps_data,has_can_data,last_update_utc
867162027837871,2021-10-19T03:00:00Z,,W1T964026N0539191,RLFW74,COPILOTO,GV300W,618461,-36.681605,-72.251333,0,2026-07-07T17:10:59Z,INF,427117,,,,,,true,true,2026-08-25T20:25:07Z
866314061254130,2025-08-04T19:53:13Z,,W1K3F5BB6SJ501789,VFYY37,WICAR,GV58LAU,9869,-33.373797,-70.523919,4,2026-08-28T16:17:41Z,HBD,,,,,,,true,false,2026-08-28T17:27:52Z
DIMO984821695,,,LSFAL1601TA044556,044556,,,,-32.837223,-70.607030,,,,9276,,,0,,,true,true,2026-06-08T15:05:51Z
867162026527523,2019-09-27T03:00:00Z,,3AKJHPDV4KSKP7115,LPDH92,COPILOTO,GV300W,619889,-23.816295,-70.314910,0,2026-05-07T23:57:40Z,INF,948951,16146.400000,334607.000000,81,2026-05-07T23:57:46Z,KA,true,true,2026-06-14T22:07:30Z
869671070590177,2024-10-25T12:01:59Z,,3AKJHPDV7PSUD5594,UD5594,COPILOTO,GV300W,179137,-53.055622,-70.888862,0,2026-08-29T13:59:35Z,FRI,179137,2770.550000,76706.500000,0,2026-08-28T17:25:13Z,G9,true,true,2026-08-29T13:59:35Z
863457050633831,2022-11-08T15:27:50Z,,W1T964231P0597626,SHVR-84,COPILOTO,GV300W,242691,-20.988948,-68.832181,0,2026-07-24T04:39:40Z,MPF,250561,11556.300000,124814.450000,0,2026-07-23T13:43:40Z,G9,true,true,2026-07-24T04:39:40Z
863457050629821,2023-02-06T02:19:09Z,,W1T964231P0637186,637186,COPILOTO,GV300W,38721,-32.925589,-70.289633,0,2026-08-27T21:17:25Z,INF,,,,,2026-07-08T19:55:09Z,B-ELECTRONICS,true,true,2026-08-27T21:36:41Z
863457051694170,2024-01-12T13:09:29Z,,3ALMG3DVXPDNT9767,TGBS44,COPILOTO,GV300W,16967,-22.346460,-68.851965,0,2026-08-29T14:02:46Z,FRI,55584,7270.500000,51128.500000,0,2026-01-15T15:05:42Z,G5,true,true,2026-08-29T14:02:46Z
863457050206729,,,JL5ASJ6A1PRK30524,K30524,WICAR,GV300W,89450,-47.262460,-72.549429,0,2026-08-29T10:23:21Z,HBD,,,,,,,true,false,2026-08-29T13:59:20Z
863238075070997,,,W1N4N8HB7VJ873522,VTXL24,DIMO,SMART 5,,-20.257348,-70.131453,,,,5130,,,0,,,true,true,2026-08-29T04:36:30Z
866314061233399,2025-06-16T14:54:34Z,,9BM958154SB401927,B401927,COPILOTO,GV58LAU,28045,-37.513798,-72.626105,0,2026-08-28T17:37:53Z,HBD,,,,,,,true,false,2026-08-28T19:19:31Z
863457051061438,,,LSFAM11AXPA063089,063089,WICAR,GV300W,124901,-34.908240,-71.002590,17,2026-08-28T14:43:20Z,GSM,,,,,,,true,false,2026-08-28T15:35:55Z
868018072375564,,,W1NKM0FB8SF424721,VKZG87,DIMO,SMART 5,,-33.006683,-71.550622,,,,25157,,,23,,,true,true,2026-08-26T13:18:58Z
G9M7R57R425D,,,W1F9HPAD8T0817283,X6A-821,DIVEMOTOR,INTEGRATION,,-13.431450,-72.058678,0,2026-07-03T17:48:36Z,DAT,61084,1871.500000,29728.000000,0,2026-07-03T17:48:36Z,DB,true,true,2026-07-03T17:48:36Z
G9BW0AZWEMRR,,,9BM958156SB385865,CJB-894,DIVEMOTOR,INTEGRATION,,-12.033704,-76.918160,0,2026-07-09T00:30:15Z,DAT,186,11.500000,96.000000,0,2026-07-09T00:30:15Z,DB,true,true,2026-07-09T00:30:15Z
867162029355286,2020-10-09T03:00:00Z,,3AKJHPDV4KSKR7803,CWWK47,COPILOTO,GV300W,718980,-28.574352,-70.793781,0,2026-03-10T17:05:28Z,BPL,840791,13334.600000,300494.000000,0,2026-03-10T14:39:46Z,KA,true,true,2026-03-10T17:05:28Z
