IMEI,installation_date,uninstallation_date,VIN,license_plate,source,device_model,gps_odometer,latitude,longitude,gps_speed,gps_timestamp,last_header_gps,can_odometer,can_horometer,can_odoliter,can_speed,can_timestamp,last_header_can,has_gps_data,has_can_data,last_update_utc
863457050638863,,,LSFAM11A6NA088391,088391,WICAR,GV300W,133888,-40.627500,-73.117970,0,2026-09-01T12:58:34Z,HBD,,,,,,,true,false,2026-09-01T13:43:45Z
866314061283832,2025-03-12T18:06:57Z,,JL5ASJ6A3SRK30906,RK30906,COPILOTO,GV58LAU,0,-42.026435,-73.830153,63,2026-09-01T13:44:22Z,HBD,,,,,,,true,false,2026-09-01T13:44:38Z
863457050229036,2024-07-01T18:05:43Z,,WDB964016K0307810,LYDJ-56,COPILOTO,GV300W,164313,-29.991483,-71.260461,0,2026-09-01T13:11:19Z,INF,166448,11036.650000,92745.500000,0,2026-08-13T19:14:02Z,G9,true,true,2026-09-01T13:44:32Z
863238075085136,,,W1NKM0FB5SF423395,VKSW13,DIMO,SMART 5,,-33.539017,-70.548850,,,,4554,,,0,,,true,true,2026-08-26T12:30:24Z
867162027613272,2020-02-22T03:00:00Z,,3AKJHPDV7KSKR8007,LTJH36,COPILOTO,GV300W,187661,-23.740452,-70.299279,0,2026-09-01T12:49:21Z,HBD,969455,16396.250000,341133.000000,0,2026-09-01T10:49:18Z,KA,true,true,2026-09-01T13:41:00Z
863457050292703,,,WDCDA2EB7JB102612,JRHZ75,WICAR,GV300W,141372,-40.242488,-72.912959,0,2026-09-01T13:19:10Z,HBD,,,,,,,true,false,2026-09-01T13:41:33Z
863457051664082,2023-11-17T15:14:32Z,,W1T964216R0709526,709526,COPILOTO,GV300W,105409,-38.348250,-72.492915,73,2026-09-01T13:42:26Z,DAT,111301,3378.850000,54002.290000,75,2026-09-01T13:42:17Z,DB,true,true,2026-09-01T13:42:26Z
863457051709903,2023-11-14T17:07:56Z,,W1T964231R0707915,TDZH-28,COPILOTO,GV300W,188207,-20.259343,-69.768050,0,2026-08-28T16:53:01Z,PFA,195315,8148.300000,25500.760000,0,2026-08-28T16:24:30Z,G5,true,true,2026-08-28T18:20:49Z
G9D62MS7MXN4,,,W1FNHLAD5P0625879,BTF-842,DIVEMOTOR,INTEGRATION,,-11.936232,-77.082260,38,2026-04-27T10:26:12Z,DAT,67554,0.000000,59019.000000,38,2026-04-27T10:26:12Z,DB,true,true,2026-04-27T10:26:12Z
G93K5FD1JC36,,,W1FKHLAD1R0664460,BXO-828,DIVEMOTOR,INTEGRATION,,-5.937094,-77.980171,2,2026-08-18T16:34:29Z,DAT,10546,810.300000,7092.000000,2,2026-08-18T16:34:29Z,DB,true,true,2026-08-18T16:34:29Z
G9U5BKEKK10V,,,W1T963424RB319527,BXO-935,DIVEMOTOR,INTEGRATION,,-11.784698,-77.143646,0,2026-08-14T09:59:59Z,DAT,27906,1040.100000,7308.000000,0,2026-08-14T09:59:59Z,DB,true,true,2026-08-14T09:59:59Z
863238071567822,,,W1T964024V0901680,0901680,COPILOTO,GV300W,0,-33.296684,-70.754096,0,2026-09-01T13:40:06Z,FRI,732,12.150000,142.660000,0,2026-08-25T18:41:40Z,G9,true,true,2026-09-01T13:40:06Z
863238075101719,,,LSFAM11A6TA043190,VVRP75,DIMO,SMART 5,,-32.934398,-71.546968,,,,15145,,,0,,,true,true,2026-08-25T21:57:51Z
G9T1UKRNADN1,,,3AKJHPDV4RSUT8041,CCA-938,DIVEMOTOR,INTEGRATION,,-11.945306,-77.101776,0,2026-08-25T12:10:45Z,DAT,80615,3842.500000,38881.000000,0,2026-08-25T12:10:45Z,DB,true,true,2026-08-25T12:10:45Z
866314061264121,2025-08-29T13:23:15Z,,W1NKM5BB6SU087691,VJCB56,WICAR,GV58LAU,19501,-34.202538,-70.666210,0,2026-09-01T13:28:31Z,HBD,,,,,,,true,false,2026-09-01T13:44:36Z
DIMO990784857,,,LSFAM11A1PA087684,087684,,,,-23.694718,-70.415427,,,,55897,,,0,,,true,true,2026-06-08T23:13:38Z
G93K2F05460Y,,,W1FKHLAD9R0734867,W1FKHLAD9R0734867,DIVEMOTOR,INTEGRATION,,-13.370311,-74.303818,8,2026-08-15T13:56:29Z,DAT,46070,3147.700000,29072.000000,8,2026-08-15T13:56:29Z,DB,true,true,2026-08-15T13:56:29Z
867162029136108,2022-06-09T16:39:15Z,,W1T964026N0548154,548154,COPILOTO,GV300W,39237,-26.509808,-69.395530,0,2026-03-11T14:52:04Z,RTL,,,,,2026-03-04T09:29:36Z,B-ELECTRONICS,true,true,2026-03-11T14:52:04Z
869671072171331,,,W1T964231T0836210,VSRS23,COPILOTO,GV300W,21339,-22.817802,-69.256431,0,2026-09-01T13:43:47Z,FRI,21339,894.800000,11968.170000,0,2026-09-01T13:43:42Z,DB,true,true,2026-09-01T13:43:47Z
866314061242457,2025-04-09T14:51:53Z,,9BM958154SB400018,B400018,COPILOTO,GV58LAU,19045,-37.354903,-72.292647,0,2026-07-30T18:08:07Z,HBD,,,,,,,true,false,2026-07-30T19:25:45Z
869671072164492,,,W1T964231T0833992,VLRS89,COPILOTO,GV300W,34527,-53.339954,-69.594573,69,2026-09-01T13:39:31Z,DAT,34527,1041.550000,5327.360000,70,2026-09-01T13:39:26Z,DB,true,true,2026-09-01T13:39:31Z
