IMEI,installation_date,uninstallation_date,VIN,license_plate,source,device_model,gps_odometer,latitude,longitude,gps_speed,gps_timestamp,last_header_gps,can_odometer,can_horometer,can_odoliter,can_speed,can_timestamp,last_header_can,has_gps_data,has_can_data,last_update_utc
869671070577745,2024-11-14T13:21:36Z,,W1T964230S0763497,0763497,COPILOTO,GV300W,32522,-27.436561,-70.265617,0,2026-07-30T10:51:43Z,FRI,31712,1711.250000,15122.880000,0,2026-07-24T03:12:56Z,DB,true,true,2026-07-30T10:51:43Z
869671072165713,,,MEC0444P9TP078557,078557,COPILOTO,GV300W,715,-38.794349,-72.620285,0,2026-03-17T13:03:24Z,FRI,5,9.510000,0.100000,0,2026-03-16T17:23:06Z,G9,true,true,2026-03-17T13:03:24Z
G9U0W5X5677T,,,LEZAD1EC4SF131146,CDB-797,DIVEMOTOR,INTEGRATION,,-12.019047,-76.918030,0,2026-07-29T11:32:52Z,DAT,17426,1437.200000,0.000000,0,2026-07-29T11:32:52Z,DB,true,true,2026-07-29T11:32:52Z
863457050643566,2023-02-28T13:07:12Z,,9BM958154PB290268,290268,COPILOTO,GV300W,46116,-32.774848,-70.713399,0,2026-07-30T10:30:36Z,INF,51215,2599.420000,10424.670000,0,2026-07-30T09:30:33Z,KA,true,true,2026-07-30T10:52:31Z
866314060267596,2024-11-21T16:31:34Z,,LUZAGBGA4RA053948,TTJK94,COPILOTO,GV58LAU,23027,-33.462162,-70.714827,0,2026-07-30T10:41:44Z,HBD,,,,,,,true,false,2026-07-30T10:52:52Z
866314061971154,2026-01-30T00:00:00Z,,W1N4N8HB2TJ835659,J835659,WICAR,GV58LAU,12802,-33.403052,-70.793726,0,2026-07-30T10:34:40Z,HBD,,,,,,,true,false,2026-07-30T10:52:14Z
863457051701520,2023-08-10T15:36:12Z,,LVCB3L4D5NM000024,000024,COPILOTO,GV300W,71924,-32.571045,-71.272178,24,2026-07-30T10:55:34Z,DAT,213916,,,26,2026-07-30T10:55:07Z,DX,true,true,2026-07-30T10:55:34Z
867162027944297,2021-05-26T04:00:00Z,,9BM634011NB207519,4948,COPILOTO,GV300W,359095,-21.986607,-68.680317,28,2026-07-30T10:55:12Z,GSM,363102,8445.120000,104103.710000,48,2026-07-29T23:52:28Z,E9,true,true,2026-07-30T10:55:38Z
863457050651155,2022-11-14T14:51:56Z,,9BM958441PB268983,SHBV25,COPILOTO,GV300W,91394,-33.577717,-70.683676,0,2026-04-13T22:51:06Z,PFA,94534,1628.690000,32026.700000,0,2025-12-10T23:18:44Z,B-ELECTRONICS,true,true,2026-04-13T22:51:08Z
863457050604881,,,LSFAM11B2NA052187,052187,WICAR,GV300W,95282,-20.222438,-70.149929,0,2026-04-02T15:27:34Z,PFA,,,,,,,true,false,2026-06-18T17:22:02Z
863457050596285,2022-09-23T15:30:59Z,,9BM958154PB254443,254443,,GV300W,8478,-27.527838,-70.306659,0,2025-09-19T15:57:30Z,DAT,,,,,,B-ELECTRONICS,true,true,2025-09-19T15:57:30Z
G93E3EE20H2Z,,,W1F9HPADXS0757635,VDU-846,DIVEMOTOR,INTEGRATION,,-11.976730,-77.128494,0,2026-07-28T20:05:43Z,DAT,122965,3286.600000,18642.000000,0,2026-07-28T20:05:43Z,DB,true,true,2026-07-28T20:05:43Z
863457051071593,2023-06-10T05:48:45Z,,LVCB4L4D4PM001455,SKPS20,COPILOTO,GV300W,51853,-33.387753,-70.622559,0,2025-12-12T16:10:48Z,FRI,128879,,,0,2025-12-12T15:28:46Z,DX,true,true,2025-12-12T16:10:48Z
869671070593452,2025-03-12T23:13:00Z,,W1T963403S0800725,0800725,COPILOTO,GV300W,198,-23.091793,-70.404144,17990,2026-07-30T05:41:18Z,FRI,3887,97.000000,1154.300000,85,2025-09-24T20:08:53Z,DB,true,true,2026-07-30T05:41:18Z
