IMEI,VIN,license_plate,source,device_model,gps_odometer,latitude,longitude,gps_speed,gps_timestamp,last_header_gps,can_odometer,can_horometer,can_odoliter,can_speed,can_timestamp,last_header_can,has_gps_data,has_can_data,last_update_utc
863457051701868,W1NKJ0FB1RF071855,071855,WICAR,GV300W,30603,-33.406580,-70.580015,15,2026-01-25T17:49:35Z,FRI,,,,,0001-01-01T00:00:00Z,,true,true,2026-01-25T17:49:35Z
867162029139813,3ALHCYF38NDNE7946,NE7946,COPILOTO,GV300W,44673,-27.108492,-70.324536,0,2026-01-23T23:53:58Z,BPL,45254,3195.700000,25191.500000,3,2026-01-23T18:12:07Z,KA,true,true,2026-01-23T23:53:58Z
863457051700647,,,,GV300W,77887,-39.361811,-72.627025,0,2026-01-26T08:25:40Z,FRI,,,,,,,true,true,2026-01-26T08:25:40Z
863457050145273,,,,GV300W,44779,-36.826074,-73.046549,5,2026-01-18T19:07:09Z,DOG,,,,,,,true,true,2026-01-18T19:07:09Z
867162025936154,3AKJGHDV6KDKK2601,KVXJ17,COPILOTO,GV300W,518312,-33.294452,-70.735779,0,2025-12-18T13:30:43Z,MPF,,,,,0001-01-01T00:00:00Z,,true,true,2025-12-18T13:30:43Z
868589060311373,9BM634016RB345551,TJVR27,COPILOTO,GV300W,34017,-23.511475,-70.400187,0,2026-01-05T08:03:38Z,BPL,122667,0.000000,34962.820000,0,2026-01-04T01:35:41Z,KA,true,true,2026-01-05T08:03:38Z
863457050850856,JL6AFE6A3PK001441,001441,COPILOTO,GV300W,76464,-41.120089,-73.094714,0,2026-01-26T09:16:32Z,FRI,,,,,0001-01-01T00:00:00Z,,true,true,2026-01-26T09:16:32Z
SY036RCD67158,,,MACHINELINK,Large Excavator 4.0 Protocol,,-33.728012,-70.795680,,,,,,,,,,true,true,2026-01-25T20:45:45Z
867162029809951,,,,GV300W,130092,-37.476098,-72.332446,0,2026-01-26T08:31:48Z,FRI,,,,,,,true,true,2026-01-26T08:31:48Z
863457051706750,W1T964016P0631481,631481,COPILOTO,GV300W,281327,-39.361129,-72.638769,0,2026-01-26T08:51:50Z,FRI,290865,6910.600000,124226.460000,0,2026-01-26T06:51:48Z,KA,true,true,2026-01-26T08:51:50Z
863457050626496,MEC2047R3NP112576,112576,COPILOTO,GV300W,87646,-34.998888,-71.199187,0,2026-01-26T09:03:20Z,FRI,,,,,0001-01-01T00:00:00Z,,true,true,2026-01-26T09:03:20Z
867162027906049,W1T963425NB243366,C-1864,COPILOTO,GV300W,794130,-36.687629,-72.252792,0,2026-01-26T09:22:13Z,FRI,593661,,132381.900000,9,0001-01-01T00:00:00Z,G5,true,true,2026-01-26T09:22:13Z
863457050151156,,,,GV300W,55217,-33.393592,-70.561113,0,2026-01-25T22:07:26Z,IGL,,,,,,,true,true,2026-01-25T22:07:26Z
863457050060035,W1T964231N0539514,RJTV-52,COPILOTO,GV300W,172647,-22.444108,-68.895474,0,2026-01-26T09:18:42Z,FRI,174146,10933.650000,113075.080000,0,2026-01-26T07:18:45Z,KA,true,true,2026-01-26T09:18:42Z
863457051215455,JL6JEB6A4PK002292,002292,COPILOTO,GV300W,30919,-51.726605,-72.504227,0,2026-01-26T08:59:38Z,FRI,,,,,0001-01-01T00:00:00Z,,true,true,2026-01-26T08:59:38Z
869671070586357,JL6CLH6A7SK007125,K007125,COPILOTO,GV300W,7831,-20.989044,-68.832183,0,2026-01-25T22:14:46Z,DAT,7831,875.750000,2306.000000,0,2026-01-25T22:14:27Z,FD,true,true,2026-01-25T22:14:46Z
866314060322946,WDCED2EB9HA049469,HYWP65,WICAR,GV58LAU,193047,-33.456275,-70.849503,0,2026-01-26T08:27:35Z,FRI,,,,,0001-01-01T00:00:00Z,,true,true,2026-01-26T08:27:35Z
866314060291323,W1NFD6BB1RB162651,TKDC47,WICAR,GV58LAU,16274,-33.446313,-70.521712,0,2026-01-26T08:38:39Z,FRI,,,,,0001-01-01T00:00:00Z,,true,true,2026-01-26T08:38:39Z
863457050275906,W1K3F5EBXNN279198,02-36845,COPILOTO,GV300W,15046,-33.372183,-70.519226,0,2026-01-26T09:01:40Z,FRI,,,,,0001-01-01T00:00:00Z,,true,true,2026-01-26T09:01:40Z
863457050136520,,,,GV300W,98936,-32.548695,-71.277818,0,2026-01-26T08:29:26Z,FRI,,,,,,,true,true,2026-01-26T08:29:26Z
863457050124229,W1K3F5EB5PN300297,STZC28,WICAR,GV300W,26062,-33.357346,-70.481125,0,2026-01-26T08:53:28Z,GSS,,,,,0001-01-01T00:00:00Z,,true,true,2026-01-26T08:53:28Z
863457050150190,W1N4M8HB1MW114854,RCRS44,WICAR,GV300W,38979,-33.410903,-70.570088,2,2026-01-25T05:40:02Z,IGL,,,,,0001-01-01T00:00:00Z,,true,true,2026-01-25T05:40:02Z
864802031020583,W1NYC6AJ2MX371803,PPBV18,WICAR,GV75W,0,-33.365537,-70.551680,7,2026-01-26T02:22:59Z,FRI,,,,,0001-01-01T00:00:00Z,,true,true,2026-01-26T02:22:59Z
867162029803517,,,,GV300W,16003,-33.452962,-70.588031,1,2026-01-25T21:23:12Z,DOG,,,,,,,true,true,2026-01-25T21:23:12Z
863457051676425,,,,GV300W,51612,-36.821868,-72.994448,0,2026-01-26T09:13:59Z,FRI,,,,,,,true,true,2026-01-26T09:13:59Z
863457051760146,W1T964016P0624044,TCYZ56,COPILOTO,GV300W,0,-23.454046,-68.809634,0,2026-01-25T22:28:40Z,RTL,,,,,0001-01-01T00:00:00Z,,true,true,2026-01-25T22:28:40Z
