IMEI,installation_date,uninstallation_date,VIN,license_plate,source,device_model,gps_odometer,latitude,longitude,gps_speed,gps_timestamp,last_header_gps,can_odometer,can_horometer,can_odoliter,can_speed,can_timestamp,last_header_can,has_gps_data,has_can_data,last_update_utc
868589060655514,,,W1T964231S0798106,VPGK83,COPILOTO,GV300W,32086,-20.988853,-68.832317,0,2026-05-24T09:41:32Z,HBD,33419,2426.050000,28081.970000,0,2026-05-23T14:40:10Z,KA,true,true,2026-05-24T10:23:07Z
863457050251527,2023-02-28T13:07:25Z,,9BM958260PB296198,296198,COPILOTO,GV300W,68567,-40.058764,-72.910515,0,2026-05-23T19:03:44Z,INF,74301,4611.590000,36012.720000,0,2026-05-23T19:02:51Z,G9,true,true,2026-05-24T09:53:04Z
869671070577364,2024-11-21T19:54:06Z,,3ALHG3DV4SDVS8886,DVS8886,COPILOTO,GV300W,5917,-27.529951,-70.299041,0,2026-05-24T10:20:49Z,FRI,5917,1116.200000,15806.000000,0,2026-05-23T22:33:13Z,G9,true,true,2026-05-24T10:20:49Z
G9KHJZH0YZDV,,,W1T963424RB323523,BXO-879,DIVEMOTOR,INTEGRATION,,-5.819568,-78.617813,1,2026-05-20T16:32:34Z,DAT,18169,0.000000,7585.000000,1,2026-05-20T16:32:34Z,DA,true,true,2026-05-20T16:32:34Z
866314060284252,2024-07-15T21:42:37Z,,LSFAM11A5PA065025,STPH11,COPILOTO,GV58LAU,105638,-23.677475,-70.410832,21,2026-05-24T10:05:57Z,INF,,,,,,,true,false,2026-05-24T10:19:54Z
863457051750063,2023-10-11T15:10:26Z,,LSFAM11A6NA051048,RWCK59,COPILOTO,GV300W,97987,-36.633189,-72.192470,0,2026-05-24T09:48:16Z,HBD,,,,,,,true,false,2026-05-24T10:22:49Z
G9W4SP7CPFNR,,,3AKJHPDV1RSUT7977,VDD-853,DIVEMOTOR,INTEGRATION,,-16.417788,-71.543343,0,2026-05-23T19:12:30Z,DAT,228533,6066.700000,101605.000000,0,2026-05-23T19:12:30Z,DB,true,true,2026-05-23T19:12:30Z
863457050133352,,,WDC0G0FB4KF520930,LKBR47,WICAR,GV300W,44722,-35.435739,-71.689675,0,2026-05-24T06:51:19Z,PFA,,,,,,,true,false,2026-05-24T06:51:25Z
863457052174842,2024-01-30T13:01:35Z,,9BM958154RB340191,340191,COPILOTO,GV300W,92541,-36.758568,-73.080593,0,2026-04-02T02:12:10Z,DAT,96858,3629.170000,19002.050000,0,2026-02-23T16:18:13Z,DA,true,true,2026-04-02T02:12:10Z
G9RD3TVAY0WM,,,W1FKHLADXP0575192,BSA-851,DIVEMOTOR,INTEGRATION,,-11.004213,-76.412262,0,2026-05-24T07:43:10Z,DAT,63545,0.000000,86779.000000,0,2026-05-24T07:43:10Z,DB,true,true,2026-05-24T07:43:10Z
863457051710786,2023-06-16T19:53:32Z,,3AKJHPDV4PSUD5424,UD5424,COPILOTO,GV300W,176220,-27.341708,-70.446346,75,2026-05-24T01:59:52Z,FRI,177833,3123.400000,65983.000000,0,2026-05-23T22:55:36Z,KA,true,true,2026-05-24T01:59:52Z
866314061980031,,,W1N4N8HB2TJ825214,825214,WICAR,GV58LAU,1458,-33.353937,-70.535113,0,2026-05-24T09:52:59Z,HBD,,,,,,,true,false,2026-05-24T10:23:29Z
866314061228845,2025-02-26T15:44:27Z,,9BM958166SB395471,B395471,COPILOTO,GV58LAU,176061,-34.508413,-70.923202,0,2026-05-24T10:21:06Z,FRI,,,,,,,true,false,2026-05-24T10:21:06Z
G9MNTMZZ95AE,,,W1F9HPADXT0832027,W1F9HPADXT0832027,DIVEMOTOR,INTEGRATION,,-16.406672,-71.588547,0,2026-05-23T18:38:01Z,DAT,16988,484.600000,8065.000000,0,2026-05-23T18:38:01Z,DB,true,true,2026-05-23T18:38:01Z
869671070584477,2024-12-20T18:44:57Z,,W1T964231S0790605,VDGF-26,COPILOTO,GV300W,6172,-22.779687,-69.339157,33,2026-05-23T21:43:21Z,DAT,5093,252.750000,2430.090000,0,2026-05-06T14:14:39Z,DA,true,true,2026-05-23T21:43:21Z
869671070595515,2025-05-09T17:01:07Z,,W1T963425SB399610,B399610,COPILOTO,GV300W,114502,-36.995979,-73.137908,0,2026-05-23T19:04:18Z,FRI,114502,1899.650000,33881.700000,0,2026-05-23T18:33:58Z,G9,true,true,2026-05-23T19:04:18Z
863238071567384,,,W1T963425T0872773,0872773,COPILOTO,GV300W,35430,-41.267993,-73.002708,0,2026-05-24T10:19:46Z,FRI,35430,4644.870000,11180.000000,0,2026-05-23T11:25:08Z,G9,true,true,2026-05-24T10:19:46Z
866314061259410,,,LSH14C4C2NA066985,VGLR27,COPILOTO,GV58LAU,12688,-33.463724,-70.716125,0,2026-05-24T10:10:53Z,HBD,,,,,,,true,false,2026-05-24T10:23:05Z
867162026488627,2020-02-22T03:00:00Z,,3AKJHPDV0KSKP7211,LPHC79,COPILOTO,GV300W,754924,-28.573822,-70.793812,0,2026-03-18T21:47:17Z,INF,808071,13724.400000,286876.000000,0,2026-03-18T00:57:45Z,KA,true,true,2026-03-30T17:37:35Z
866314060308572,2024-12-30T12:43:28Z,,9BM958078SB386206,B386206,COPILOTO,GV58LAU,35386,-28.169490,-69.530804,0,2026-05-24T10:24:11Z,FRI,,,,,,,true,false,2026-05-24T10:24:11Z
866314060212642,,,W1K3F8HB7NN259486,RTFW11,WICAR,GV58LAU,36827,-33.433536,-70.602689,0,2026-05-22T21:37:17Z,FRI,,,,,,,true,false,2026-05-22T21:37:17Z
866314060286190,2025-01-13T20:12:26Z,,W1NFD2DBXNA691005,SKVH66,WICAR,GV58LAU,0,-33.005204,-71.220721,0,2026-05-21T20:25:42Z,HBD,,,,,,,true,false,2026-05-24T10:22:19Z
863457050646874,2023-02-03T19:37:46Z,,W1T964216P0614534,SPCR71,COPILOTO,GV300W,78645,-33.157226,-70.285706,0,2026-04-30T18:43:05Z,PNA,81633,6255.550000,55568.580000,0,2025-09-23T14:26:01Z,PA,true,true,2026-05-21T21:40:26Z
GA6M7R636382,,,W1F9HPAD8T0829790,W1F9HPAD8T0829790,DIVEMOTOR,INTEGRATION,,-16.357256,-71.583046,0,2026-05-02T15:12:15Z,DAT,1705,47.700000,393.000000,0,2026-05-02T15:12:15Z,DB,true,true,2026-05-02T15:12:15Z
868589060169359,2024-05-14T01:21:32Z,,W1T964231R0721706,721706,COPILOTO,GV300W,38810,-22.348926,-69.662718,0,2026-05-24T04:14:08Z,HBD,44115,3634.850000,33549.710000,0,2026-05-24T02:31:05Z,B-ELECTRONICS,true,true,2026-05-24T04:28:11Z
863457051751814,2023-11-23T17:38:35Z,,9BM958170NB207825,PZRW47,COPILOTO,GV300W,11564,-34.085402,-70.375123,0,2026-05-24T10:18:42Z,INF,15511,2345.760000,6134.900000,0,2026-05-24T08:18:42Z,KA,true,true,2026-05-24T10:22:40Z
G9R9H836268N,,,W1FKHLADXR0711064,W1FKHLADXR0711064,DIVEMOTOR,INTEGRATION,,-6.898506,-79.452759,0,2026-05-18T13:35:20Z,DAT,8568,758.900000,4881.000000,0,2026-05-18T13:35:20Z,DA,true,true,2026-05-18T13:35:20Z
866314060208038,2024-01-17T13:38:04Z,,LSFAM11AXPA087330,087330,WICAR,GV58LAU,63385,-26.556860,-70.360568,0,2026-03-24T05:40:45Z,HBD,,,,,,,true,false,2026-04-15T02:47:59Z
863238070323847,,,W1T964231T0835231,VKDH52,COPILOTO,GV300W,18424,-22.185049,-68.884094,0,2026-05-23T22:29:12Z,DAT,18423,1377.250000,15185.280000,0,2026-05-23T22:28:50Z,G9,true,true,2026-05-23T22:29:12Z
