IMEI,installation_date,uninstallation_date,VIN,license_plate,source,device_model,gps_odometer,latitude,longitude,gps_speed,gps_timestamp,last_header_gps,can_odometer,can_horometer,can_odoliter,can_speed,can_timestamp,last_header_can,has_gps_data,has_can_data,last_update_utc
869671070574791,2024-11-18T15:53:53Z,,JL6CJH6A5RK005325,TLPT22,COPILOTO,GV300W,52601,-40.581439,-73.148017,0,2026-07-12T10:14:03Z,FRI,52601,1955.950000,8356.000000,0,2026-07-11T16:55:21Z,G9,true,true,2026-07-12T10:14:03Z
G9C25YYN0412,,,3ALHHPDVXSSWA5434,TEL-913,DIVEMOTOR,INTEGRATION,,-7.414764,-79.550247,0,2026-07-10T09:27:04Z,DAT,328328,7037.400000,0.000000,0,2026-07-10T09:27:04Z,DB,true,true,2026-07-10T09:27:04Z
869671070590094,2025-04-21T19:11:41Z,,W1T964231S0808009,VLSG57,COPILOTO,GV300W,9795,-22.770566,-69.295585,40,2026-07-12T10:09:13Z,DAT,9795,573.150000,5219.950000,22,2026-07-12T10:08:27Z,DB,true,true,2026-07-12T10:09:13Z
863457050278744,,,WDCDA0EBXFA512208,HBVR90,WICAR,GV300W,107785,-40.580441,-73.152460,0,2026-06-11T17:19:44Z,PFA,,,,,,,true,false,2026-06-11T19:56:37Z
863238071567418,,,W1T963425T0871531,VWLJ96,COPILOTO,GV300W,0,-40.597145,-73.129966,0,2026-07-12T10:13:14Z,FRI,39872,570.500000,11332.100000,0,2026-07-11T00:40:12Z,DB,true,true,2026-07-12T10:13:14Z
863457050143260,,,W1N0J8ABXMF969828,PZDG12,WICAR,GV300W,60077,-34.213218,-70.915043,0,2026-07-12T09:59:10Z,HBD,,,,,,,true,false,2026-07-12T10:12:19Z
869671072163197,2025-06-27T20:44:11Z,,JL6BGG6A1SK002304,SK002304,COPILOTO,GV300W,0,-36.463478,-71.741241,0,2026-06-25T11:03:14Z,FRI,2546,104.500000,439.000000,0,2026-06-17T14:36:18Z,G9,true,true,2026-06-25T11:03:14Z
G922KJ7U0MYM,,,3AKJHPDV8TSWK2681,TFF-841,DIVEMOTOR,INTEGRATION,,-5.094981,-81.082665,0,2026-07-11T12:50:09Z,DAT,83590,2047.800000,27530.000000,0,2026-07-11T12:50:09Z,DB,true,true,2026-07-11T12:50:09Z
863457051704342,2023-12-07T12:53:39Z,,W1T963425R0695912,695912,COPILOTO,GV300W,381513,-40.154840,-72.888950,0,2026-07-12T09:45:22Z,INF,392471,6273.800000,123445.010000,0,2026-07-12T08:45:13Z,KA,true,true,2026-07-12T10:14:45Z
G9ZB3ZH7JATV,,,W1FKHLAD5T0829191,VEJ-936,DIVEMOTOR,INTEGRATION,,-16.050791,-72.253281,0,2026-07-11T16:17:32Z,DAT,15735,1388.000000,9003.000000,0,2026-07-11T16:17:32Z,DB,true,true,2026-07-11T16:17:32Z
867698041094007,2023-04-25T02:08:42Z,,LVCB4L4D0PM001226,SLPC22,COPILOTO,GV300W,,-33.367910,-70.703530,0,2026-01-07T15:30:05Z,DAT,156084000,,,0,2026-01-07T12:18:01Z,DE,true,true,2026-01-07T15:30:05Z
