IMEI,VIN,license_plate,source,device_model,gps_odometer,latitude,longitude,gps_speed,gps_timestamp,last_header_gps,can_odometer,can_horometer,can_odoliter,can_speed,can_timestamp,last_header_can,has_gps_data,has_can_data,last_update_utc
863457050635190,,,,GV300W,72250,-33.497029,-70.525184,0,2026-03-30T09:20:00Z,FRI,,,,,,,true,true,2026-03-30T09:20:00Z
867162029797560,,,,GV300W,34290,-39.818894,-73.239733,0,2026-03-30T09:42:14Z,FRI,,,,,,,true,true,2026-03-30T09:42:14Z
G9UZVKKMNMP1,W1FNHLAD7R0716333,CAO-749,DIVEMOTOR,INTEGRATION,,-10.777998,-76.284157,0,2026-03-27T07:37:59Z,DAT,74740,7330.700000,98067.000000,0,2026-03-27T07:37:59Z,DA,true,true,2026-03-27T07:37:59Z
866314061205553,W1NFF5KE0SB274121,TYCL25,COPILOTO,GV58LAU,23018,-34.136743,-71.444600,0,2026-03-30T09:25:33Z,FRI,,,,,0001-01-01T00:00:00Z,,true,true,2026-03-30T09:25:33Z
863457051702361,W1T963425PB299757,SZTD25,COPILOTO,GV300W,455958,-23.101825,-70.413341,77,2026-03-30T10:03:38Z,DAT,465333,8195.750000,165500.400000,79,2026-03-30T10:03:05Z,DB,true,true,2026-03-30T10:03:38Z
866314061270136,W1KLF4GB9SA103916,VCDW14,WICAR,GV58LAU,1873,-33.372484,-70.572784,0,2026-03-30T09:59:41Z,FRI,,,,,0001-01-01T00:00:00Z,,true,true,2026-03-30T09:59:41Z
863457050124633,,,,GV300W,32653,-33.454590,-70.660779,0,2026-03-30T10:03:41Z,FRI,,,,,,,true,true,2026-03-30T10:03:41Z
866314061222673,,,,GV58LAU,10895,-33.585801,-70.631773,29,2026-03-30T10:03:23Z,FRI,,,,,,,true,true,2026-03-30T10:03:23Z
866314061225494,W1NKJ0FB1SF361227,361227,WICAR,GV58LAU,13249,-33.393952,-70.558012,32,2026-03-29T05:23:02Z,IGF,,,,,0001-01-01T00:00:00Z,,true,true,2026-03-29T05:23:02Z
869671070577174,W1T964231S0766648,766648,COPILOTO,GV300W,59609,-26.416448,-70.317390,0,2026-03-30T10:02:42Z,DAT,59609,6977.250000,64039.820000,0,2026-03-30T10:02:38Z,DB,true,true,2026-03-30T10:02:42Z
863457050144649,,,,GV300W,56936,-37.502851,-72.295108,12,2026-03-30T05:47:53Z,RTL,,,,,,,true,true,2026-03-30T05:47:53Z
866314060213467,,,,GV58LAU,,-33.346887,-70.552957,0,2026-03-29T09:10:03Z,RTL,,,,,,,true,true,2026-03-29T09:10:03Z
863457050229804,LSFAM11A2NA070924,070924,WICAR,GV300W,60667,-42.423533,-73.744248,0,2026-03-30T09:35:56Z,FRI,,,,,0001-01-01T00:00:00Z,,true,true,2026-03-30T09:35:56Z
869671070581812,JL6BGG6A6SK006378,K006378,COPILOTO,GV300W,18723,-37.773658,-73.376586,15,2026-03-06T19:58:31Z,FRI,18723,1097.050000,3411.000000,0,2026-03-06T19:57:48Z,DB,true,true,2026-03-06T19:58:31Z
G9E8406ZDRE4,W1F9HPADXT0837390,W1F9HPADXT0837390,DIVEMOTOR,,,-16.406349,-71.597130,0,2026-03-25T13:09:35Z,DAT,19177,512.600000,7814.000000,0,2026-03-25T13:09:34Z,FI,true,true,2026-03-25T13:09:35Z
866314060324405,WDCED2EBXGA000702,000702,WICAR,GV58LAU,143216,-18.494378,-70.274067,0,2026-03-30T09:29:25Z,FRI,,,,,0001-01-01T00:00:00Z,,true,true,2026-03-30T09:29:25Z
867162029793874,W1NTG4DB5LJ699810,PSDD99,WICAR,GV300W,113427,-33.685380,-70.657952,0,2026-03-30T10:03:51Z,FRI,,,,,0001-01-01T00:00:00Z,,true,true,2026-03-30T10:03:51Z
866314061978472,9BM958174PB302362,SKPZ77,COPILOTO,GV58LAU,44697,-34.271262,-70.594369,0,2026-03-30T00:04:16Z,FRI,,,,,0001-01-01T00:00:00Z,,true,true,2026-03-30T00:04:16Z
865413056977563,9BM634016SB366126,TVTG92,COPILOTO,GV300W,120912,-20.997863,-68.836868,0,2026-03-30T10:03:41Z,DAT,120912,2088.220000,37585.310000,0,2026-03-30T10:03:13Z,G9,true,true,2026-03-30T10:03:41Z
866314061989461,,,,,0,-34.151910,-70.771037,0,2026-03-27T19:54:53Z,STC,,,,,,,true,true,2026-03-27T19:54:53Z
863457050144920,,,,GV300W,40043,-34.189765,-70.722610,0,2026-03-30T09:51:19Z,GSS,,,,,,,true,true,2026-03-30T09:51:19Z
867162026527994,W1T963422L0424973,LRJH10,COPILOTO,GV300W,369935,-36.766042,-73.072555,0,2026-03-28T16:23:55Z,FRI,395041,8586.500000,1830.370000,0,2026-03-28T14:06:04Z,B-ELECTRONICS,true,true,2026-03-28T16:23:55Z
863238070328580,,,,GV300W,841,-33.352851,-70.690208,0,2026-03-27T15:02:58Z,FRI,841,22.550000,258.730000,0,2026-03-27T14:32:51Z,G5,true,true,2026-03-27T15:02:58Z
866314061178891,LSFAM11A1TA043226,043226,WICAR,GV58LAU,25,-33.552049,-70.736339,0,2026-03-25T15:25:33Z,FRI,,,,,0001-01-01T00:00:00Z,,true,true,2026-03-25T15:25:33Z
863457051694576,9BM958154PB284508,TDBY-68,COPILOTO,GV300W,10331,-23.455307,-68.809772,0,2026-03-28T14:02:53Z,FRI,11020,3021.850000,13427.490000,13,2026-03-25T21:37:57Z,G6,true,true,2026-03-28T14:02:53Z
863457051718987,9BM958154PB288077,288077,COPILOTO,GV300W,58717,-33.135850,-71.554246,0,2026-03-30T10:03:50Z,FRI,60317,2335.610000,10622.380000,0,2026-03-30T05:55:28Z,G9,true,true,2026-03-30T10:03:50Z
869671070591365,3ALHG3DV4SDWG0137,DWG0137,COPILOTO,GV300W,6200,-20.290790,-70.126403,0,2025-08-08T19:28:20Z,FRI,6200,153.750000,2382.500000,0,2025-08-08T19:08:12Z,G9,true,true,2025-08-08T19:28:20Z
869671070585441,9BM634074RB340747,RB340747,COPILOTO,GV300W,239645,-34.390922,-72.015647,0,2026-03-30T01:21:11Z,DAT,239645,0.000000,9971.490000,0,2026-03-30T01:20:44Z,DB,true,true,2026-03-30T01:21:11Z
867162027886449,W1T964231N0512526,RFGB-79,COPILOTO,GV300W,216963,-24.369385,-69.100136,37,2026-03-20T19:50:50Z,FRI,232139,8576.800000,130485.000000,0,2026-02-13T20:25:13Z,B-ELECTRONICS,true,true,2026-03-20T19:50:50Z
869671070577372,3ALHG3DV6SDVY6370,TZYF63,COPILOTO,GV300W,14973,-27.090476,-70.338989,23,2026-03-28T14:55:46Z,DAT,9957,1609.500000,23766.000000,0,2025-10-18T20:03:40Z,DB,true,true,2026-03-28T14:55:46Z
863457051686176,WDB964016L0339619,LPKP14,COPILOTO,GV300W,668784,-37.914624,-72.395850,84,2026-03-16T18:43:05Z,FRI,666733,15734.350000,273075.560000,0,2025-11-19T18:59:11Z,G9,true,true,2026-03-16T18:43:05Z
863457050060654,JL6AFC6A6NK007199,007199,COPILOTO,GV300W,51478,-33.465976,-70.719927,0,2026-03-27T21:55:17Z,BPL,,,,,0001-01-01T00:00:00Z,,true,true,2026-03-27T21:55:17Z
