IMEI,VIN,license_plate,source,device_model,gps_odometer,latitude,longitude,gps_speed,gps_timestamp,last_header_gps,can_odometer,can_horometer,can_odoliter,can_speed,can_timestamp,last_header_can,has_gps_data,has_can_data,last_update_utc
863457051069290,W1T964231P0650009,SVZJ80,COPILOTO,GV300W,79592,-33.265564,-70.747560,0,2026-01-16T15:28:51Z,BPL,,,,,0001-01-01T00:00:00Z,,true,true,2026-01-16T15:28:51Z
869671070577257,9BM951104SB385405,B385405,COPILOTO,GV300W,224,-33.637161,-70.708816,0,2026-01-29T14:19:15Z,DAT,224,13.840000,0.160000,0,2026-01-29T14:18:32Z,G5,true,true,2026-01-29T14:19:15Z
863238070325263,9BM634074SB369171,PHSY43,COPILOTO,GV300W,25323,-33.423259,-70.691230,98,2026-02-09T09:46:09Z,FRI,25323,222.770000,8342.500000,82,2026-02-09T09:45:36Z,E2,true,true,2026-02-09T09:46:09Z
866314061330161,,,,GV58LAU,3864,-33.260043,-70.753137,0,2026-02-09T09:05:58Z,FRI,,,,,,,true,true,2026-02-09T09:05:58Z
G9X122NJMR6W,W1F9HPAD5S0754075,CAH-893,DIVEMOTOR,INTEGRATION,,-9.072719,-76.063995,69,2026-02-07T14:58:44Z,DAT,115260,3343.300000,46063.000000,69,2026-02-07T14:58:44Z,DA,true,true,2026-02-07T14:58:44Z
863457050206703,W1NFB1KB4NA701398,701398,WICAR,GV300W,56586,-40.673890,-72.644609,0,2026-02-09T08:56:53Z,FRI,,,,,0001-01-01T00:00:00Z,,true,true,2026-02-09T08:56:53Z
863238070326022,,,,GV300W,7198,-33.067352,-71.537132,0,2026-02-09T09:44:28Z,FRI,,,,,,,true,true,2026-02-09T09:44:28Z
866314061254817,W1NKJ0FB9SF346152,VDLX96,WICAR,GV58LAU,7857,-33.275978,-70.642940,0,2026-02-09T09:20:28Z,FRI,,,,,0001-01-01T00:00:00Z,,true,true,2026-02-09T09:20:28Z
863457051087557,W1T964231RB322310,TBWY55,COPILOTO,GV300W,56206,-22.080904,-70.194595,0,2026-02-07T22:09:30Z,BPL,50859,,,,0001-01-01T00:00:00Z,,true,true,2026-02-07T22:09:30Z
863457050276698,,,,GV300W,16315,-33.364938,-70.527343,0,2026-02-09T08:48:57Z,FRI,,,,,,,true,true,2026-02-09T08:48:57Z
863457052211792,W1T964231N0558666,RRSD75,COPILOTO,GV300W,95018,-62.194457,-58.975272,0,2026-02-09T08:50:58Z,FRI,62859,5299.300000,51461.090000,0,0001-01-01T00:00:00Z,KA,true,true,2026-02-09T08:50:58Z
863457052212147,LSFAM11A0PA086994,086994,COPILOTO,GV300W,44539,-22.471808,-68.947683,0,2026-02-09T08:52:14Z,FRI,,,,,0001-01-01T00:00:00Z,,true,true,2026-02-09T08:52:14Z
869671070575814,MEC2047R2SP160064,P160064,COPILOTO,GV300W,0,-31.891643,-70.750984,0,2026-02-09T09:42:17Z,FRI,11736,212.920000,1.640000,0,2026-01-31T12:19:13Z,G9,true,true,2026-02-09T09:42:17Z
863238070326154,9BM634016RB330506,TJJP68,COPILOTO,GV300W,89052,-24.256641,-69.120895,9,2026-02-09T09:46:23Z,FRI,89052,5188.660000,21960.220000,11,2026-02-09T09:46:00Z,DB,true,true,2026-02-09T09:46:23Z
863457050633807,W1T963424P0591599,591599,COPILOTO,GV300W,12791,-39.881678,-72.763548,0,2026-02-09T09:13:27Z,FRI,13133,521.150000,7124.900000,0,2026-02-09T07:13:35Z,KA,true,true,2026-02-09T09:13:27Z
SL9563CDM0798,,,MACHINELINK,Loader 4.0 Protocol,1192,-32.764305,-71.197418,0,,,1192,,,,,,true,true,2026-02-07T15:45:24Z
866314060268339,,,,GV58LAU,23659,-34.728861,-71.643763,0,2026-02-09T08:59:31Z,FRI,,,,,,,true,true,2026-02-09T08:59:31Z
863457051062261,WDF415603JU218855,JYLL71,COPILOTO,GV300W,83153,-33.463358,-70.714933,0,2026-02-09T09:41:29Z,FRI,,,,,0001-01-01T00:00:00Z,,true,true,2026-02-09T09:41:29Z
869671070595051,JL6BHG6A8SK000319,K000319,COPILOTO,GV300W,16487,-31.784387,-70.986198,0,2026-02-09T09:45:18Z,FRI,16487,642.650000,2701.000000,0,2026-02-08T21:32:50Z,G9,true,true,2026-02-09T09:45:18Z
863457050620341,W1V447813N4116759,116759,WICAR,GV300W,35244,-32.628036,-71.419199,0,2026-02-09T09:18:34Z,FRI,,,,,0001-01-01T00:00:00Z,,true,true,2026-02-09T09:18:34Z
869671072165085,,,,,13808,-22.435506,-68.892387,0,2026-02-09T09:46:04Z,FRI,13808,366.850000,3305.350000,0,2026-02-09T08:40:47Z,G9,true,true,2026-02-09T09:46:04Z
G9WRNHYCU21F,3AKJG3DV8PDNU5025,BWG-929,DIVEMOTOR,INTEGRATION,,-11.846366,-77.000763,0,2026-02-06T21:30:45Z,DAT,34623,0.000000,21254.000000,0,2026-02-06T21:30:45Z,DA,true,true,2026-02-06T21:30:45Z
866314060216429,LSFAM11A4RA054178,TFZT90,WICAR,GV58LAU,53988,-40.578091,-73.131141,0,2026-02-09T09:37:38Z,FRI,,,,,0001-01-01T00:00:00Z,,true,true,2026-02-09T09:37:38Z
866314061287718,W1N4N8HB3RJ555452,TDTH26,WICAR,GV58LAU,32598,-32.964073,-71.539281,0,2026-02-09T09:46:09Z,FRI,,,,,0001-01-01T00:00:00Z,,true,true,2026-02-09T09:46:09Z
863457051664082,W1T964216R0709526,709526,COPILOTO,GV300W,92109,-38.190306,-72.991820,0,2026-02-09T09:12:18Z,FRI,95939,2829.850000,45862.060000,0,2026-02-09T07:12:27Z,KA,true,true,2026-02-09T09:12:18Z
866314061270284,W1NFB0KB0RB169108,TLPK28,WICAR,GV58LAU,23978,-33.403981,-70.793089,0,2026-02-09T09:14:26Z,FRI,,,,,0001-01-01T00:00:00Z,,true,true,2026-02-09T09:14:26Z
869671072167016,,,,GV300W,6780,-20.993869,-68.842643,0,2026-02-09T09:28:59Z,DAT,6780,443.300000,4598.140000,0,2026-02-09T09:28:34Z,G9,true,true,2026-02-09T09:28:59Z
863457050283991,LSFAM11BXRA059927,TJRR26,COPILOTO,GV300W,37425,-33.425703,-70.651137,19,2026-01-25T18:02:17Z,HBM,,,,,0001-01-01T00:00:00Z,,true,true,2026-01-25T18:02:17Z
863457051683231,9BM958264RB322751,322751,COPILOTO,GV300W,34511,-31.984333,-71.012732,0,2026-02-03T10:38:31Z,BPL,,,,,0001-01-01T00:00:00Z,,true,true,2026-02-03T10:38:31Z
867162029134053,9BM958264NB247107,247107,,GV300W,20516,-27.472404,-70.264628,0,2025-10-14T02:02:15Z,DAT,79356,8369.550000,96275.380000,0,2025-10-14T01:02:13Z,KA,true,true,2025-10-14T02:02:15Z
869671072171950,W1T963425T0837662,0837662,COPILOTO,GV300W,10776,-41.653835,-73.314186,0,2026-02-09T09:42:39Z,FRI,10776,298.800000,4188.600000,0,2026-02-07T01:11:16Z,G9,true,true,2026-02-09T09:42:39Z
866314060278411,LSFAM11A4RA082224,LSFAM11A4RA082224,WICAR,GV58LAU,14535,-34.860986,-71.269585,0,2026-02-09T09:34:43Z,FRI,,,,,0001-01-01T00:00:00Z,,true,true,2026-02-09T09:34:43Z
863238070322765,W1T964231T0835510,0835510,COPILOTO,GV300W,728,-33.298709,-70.752693,0,2026-02-05T13:11:16Z,DAT,728,0.000000,219.090000,0,2026-02-05T13:10:40Z,PA,true,true,2026-02-05T13:11:16Z
GA56916UEAYJ,W1F9HPAD6T0835555,W1F9HPAD6T0835555,DIVEMOTOR,INTEGRATION,,-16.404545,-71.597054,0,2026-01-15T19:51:25Z,DAT,1641,38.000000,370.000000,0,2026-01-15T19:51:25Z,DA,true,true,2026-01-15T19:51:25Z
869671070598329,3AKGHHDR1SSWB1132,SWB1132,COPILOTO,GV300W,281279,-33.558441,-70.721641,0,2026-02-09T09:44:18Z,FRI,281279,3831.450000,69777.500000,0,2026-02-08T05:48:33Z,G9,true,true,2026-02-09T09:44:18Z
868589060175976,W1T964231S0773591,773591,COPILOTO,GV300W,58050,-20.258123,-70.068627,0,2026-02-09T07:03:16Z,DAT,56180,5171.250000,21166.410000,0,2026-02-09T06:03:15Z,KA,true,true,2026-02-09T07:03:16Z
G9076BJ8KWP1,3AKJHPDV5NSNJ0374,BMB-782,DIVEMOTOR,INTEGRATION,,-11.977048,-76.884201,0,2026-02-07T11:47:08Z,DAT,294671,9316.100000,125582.000000,0,2026-02-07T11:47:08Z,DA,true,true,2026-02-07T11:47:08Z
863457050146958,,,,GV300W,37172,-33.283239,-70.630235,0,2026-02-09T09:04:35Z,FRI,,,,,,,true,true,2026-02-09T09:04:35Z
866314061322317,W1NKJ0FB0SF255609,TVDY39,COPILOTO,GV58LAU,4898,-32.947668,-71.539330,0,2026-02-06T23:22:35Z,FRI,,,,,0001-01-01T00:00:00Z,,true,true,2026-02-06T23:22:35Z
G9VNVTBWRFV4,W1FNHLAD0T0824137,W1FNHLAD0T0824137,DIVEMOTOR,,,-16.979814,-71.808373,0,2026-02-02T20:53:13Z,DAT,2903,83.900000,1190.000000,0,2026-02-02T20:53:13Z,DA,true,true,2026-02-02T20:53:13Z
866314060278353,W1NYC6AJXRX505724,505724,WICAR,GV58LAU,35676,-33.339770,-70.499297,0,2026-02-09T08:51:24Z,FRI,,,,,0001-01-01T00:00:00Z,,true,true,2026-02-09T08:51:24Z
863457051079075,,,,GV300W,12940,-36.830762,-73.042018,14,2026-02-08T20:41:24Z,IGF,,,,,,,true,true,2026-02-08T20:41:24Z
SY003CE3210K8,,,MACHINELINK,Small mining 4.0 protocol,,-31.882610,-70.746130,,,,,,,,,,true,true,2026-02-06T18:04:23Z
867162027847268,9BM958434NB242988,RKHS39,COPILOTO,GV300W,296454,-36.977481,-73.172454,0,2026-02-09T09:39:51Z,FRI,303248,5961.960000,105184.570000,0,2026-02-09T07:40:06Z,KA,true,true,2026-02-09T09:39:51Z
