IMEI,installation_date,uninstallation_date,VIN,license_plate,source,device_model,gps_odometer,latitude,longitude,gps_speed,gps_timestamp,last_header_gps,can_odometer,can_horometer,can_odoliter,can_speed,can_timestamp,last_header_can,has_gps_data,has_can_data,last_update_utc
867162029138609,2024-07-15T17:27:25Z,,JL5ASG6A7SRK30622,K30622,COPILOTO,GV300W,159372,-41.346342,-72.985782,0,2026-05-16T23:22:30Z,HBD,,,,,,,true,false,2026-05-17T10:14:58Z
869671070575368,2024-10-18T21:10:45Z,,JL6AKE6A6SK000448,000448,COPILOTO,GV300W,33730,-31.886213,-70.734100,59,2026-05-17T10:14:30Z,DAT,33731,1953.500000,5716.000000,58,2026-05-17T10:14:25Z,DB,true,true,2026-05-17T10:14:30Z
863457050966645,2023-01-26T22:16:04Z,,MEC2047RXNP112865,SKTJ20,COPILOTO,GV300W,15043,-34.882761,-71.154758,0,2026-05-17T09:51:48Z,INF,,,,,,,true,false,2026-05-17T10:15:04Z
869671070597586,2025-01-21T20:13:20Z,,9BM958166SB396485,B396485,COPILOTO,GV300W,142538,-33.415088,-70.812225,0,2026-05-17T10:13:02Z,FRI,142538,2101.170000,7.100000,0,2026-05-17T03:41:39Z,G9,true,true,2026-05-17T10:13:02Z
866314061275028,2025-04-17T13:43:21Z,,W1NKM0FB1SF344970,VCDW26,WICAR,GV58LAU,4025,-33.355835,-70.524817,0,2026-05-15T21:45:49Z,HBD,,,,,,,true,false,2026-05-15T22:06:25Z
863457050229580,,,WDDZH1HB3JA488129,KWZV99,WICAR,GV300W,71564,-34.171404,-70.723383,0,2026-05-17T10:13:48Z,GSS,,,,,,,true,false,2026-05-17T10:13:48Z
867162027841162,2022-08-26T15:03:34Z,,W1T964231P0577812,SDDV57,COPILOTO,GV300W,118039,-28.796031,-70.792803,97,2026-03-23T08:36:30Z,FRI,125551,806.750000,70915.530000,0,2026-03-22T17:30:25Z,KA,true,true,2026-03-23T08:36:30Z
863457052208186,2024-04-02T14:49:25Z,,9BM958174RB351252,351252,COPILOTO,GV300W,52412,-22.442009,-68.900449,0,2026-05-17T09:27:19Z,HBD,,,,,2026-05-17T07:27:16Z,KA,true,true,2026-05-17T10:14:58Z
869671070577901,2024-09-30T21:19:48Z,,LVBJ6U4A5ST500544,TTBS19,COPILOTO,GV300W,0,-33.621803,-70.716865,0,2026-05-17T10:12:19Z,FRI,0,,,0,2026-05-16T22:13:38Z,DE,true,true,2026-05-17T10:12:19Z
G9V3CCR705ZA,,,9536R8260RR065676,TFFL15,PESCO RENTAL,PESCO RENTAL,,-22.215328,-68.870941,0,2026-04-09T21:36:39Z,DAT,50633,1886.100000,21103.000000,0,2026-04-09T21:36:39Z,DB,true,true,2026-04-09T21:36:39Z
864002070857066,2026-04-06T00:00:00Z,,W1NKM5BB7TU127973,127973,WICAR,GV58LAU,703,-33.431560,-70.600146,3,2026-05-09T17:44:21Z,FRI,,,,,,,true,false,2026-05-09T17:44:21Z
863457050622198,2023-02-06T02:24:33Z,,W1T964416P0606579,606579,COPILOTO,GV300W,66364,-28.140873,-69.635140,0,2026-05-16T22:42:59Z,PFA,69801,3244.500000,48571.850000,0,2026-05-16T22:23:26Z,G3,true,true,2026-05-16T22:56:41Z
867162026815076,2019-04-09T04:00:00Z,,WDB963425J0192284,KBBK38,COPILOTO,GV300W,386051,-33.120331,-71.562165,0,2025-08-25T20:22:58Z,BPL,,,,,,,true,false,2025-08-25T20:22:58Z
866314060281738,2024-11-27T14:27:42Z,,LSH14J7CXNA054213,054213,COPILOTO,GV58LAU,40417,-33.676655,-70.725002,0,2026-05-17T08:57:22Z,HBD,,,,,,,true,false,2026-05-17T10:12:29Z
866314060402938,2024-11-28T14:24:10Z,,W1N4N8HB8RJ620800,TVKY19,WICAR,GV58LAU,4714,-33.421411,-70.592506,0,2026-05-17T09:07:42Z,HBD,,,,,,,true,false,2026-05-17T10:14:51Z
863457051062485,2023-03-24T15:22:55Z,,W1T963403P0646780,646780,COPILOTO,GV300W,310879,-40.253599,-73.015783,0,2026-05-17T09:42:37Z,HBD,318102,6537.600000,106672.010000,0,2026-05-17T07:42:10Z,KA,true,true,2026-05-17T10:14:10Z
GA7Y3E2ZRJA1,,,W1FKHLAD0T0856847,W1FKHLAD0T0856847,DIVEMOTOR,INTEGRATION,,-16.353495,-71.569595,0,2026-04-27T20:31:22Z,DAT,1075,33.600000,0.000000,0,2026-04-27T20:31:22Z,DB,true,true,2026-04-27T20:31:22Z
863457050603859,,,LSFAM11A5PA048208,048208,WICAR,GV300W,69689,-23.650078,-70.384295,0,2026-05-17T09:17:44Z,HBD,,,,,,,true,false,2026-05-17T10:11:01Z
869671072168014,,,W1T963403T0853934,853934,COPILOTO,GV300W,10509,-22.347377,-69.655036,0,2026-05-17T10:12:34Z,FRI,10509,266.500000,2934.900000,0,2026-05-17T01:50:53Z,G9,true,true,2026-05-17T10:12:34Z
DIMO996453365,,,LSFAM11A4SA050458,050458,,,,-33.374207,-70.721238,,,,34,,,0,,,true,true,2026-04-17T03:26:52Z
863457051713269,2023-09-12T18:47:00Z,,W1NYC6AJ3PX478430,478430,WICAR,GV300W,42299,-33.411317,-70.587945,0,2026-05-17T09:25:24Z,HBD,,,,,,,true,false,2026-05-17T10:11:28Z
867162027955731,2021-08-23T04:00:00Z,,W1T964231N0512488,RFGB-75,COPILOTO,GV300W,184764,-22.436054,-68.907004,0,2026-03-22T13:18:55Z,DAT,192091,7291.350000,102472.870000,0,2026-03-22T13:18:22Z,G9,true,true,2026-03-22T13:18:55Z
866314061279913,2025-04-29T16:17:12Z,,W1NKJ5BB7SF349800,VCDV80,WICAR,GV58LAU,0,-33.359029,-70.514756,0,2026-04-28T03:31:32Z,HBD,,,,,,,true,false,2026-05-17T10:10:32Z
866314061263578,2024-09-16T14:52:46Z,,LSFAM11A1RA077837,TSRF54,COPILOTO,GV58LAU,33855,-22.471858,-68.948108,0,2026-05-17T09:59:53Z,HBD,,,,,,,true,false,2026-05-17T10:13:09Z
866314061272553,2025-09-12T15:09:21Z,,W1N4N8HB1TJ792657,VHSG52,WICAR,GV58LAU,5031,-33.353559,-71.646082,0,2026-05-17T09:31:56Z,HBD,,,,,,,true,false,2026-05-17T10:11:20Z
863457050602240,2023-02-28T13:07:07Z,,9BM958154PB288128,288128,COPILOTO,GV300W,97946,-40.549133,-73.091386,0,2026-05-17T10:14:26Z,DAT,100685,4601.810000,18544.160000,0,2026-05-17T09:14:24Z,KA,true,true,2026-05-17T10:14:26Z
