IMEI,installation_date,uninstallation_date,VIN,license_plate,source,device_model,gps_odometer,latitude,longitude,gps_speed,gps_timestamp,last_header_gps,can_odometer,can_horometer,can_odoliter,can_speed,can_timestamp,last_header_can,has_gps_data,has_can_data,last_update_utc
869671072167636,,,JL6CLH6A3SK005758,SK005758,COPILOTO,GV300W,23238,-38.769950,-72.743133,0,2026-04-09T09:55:32Z,FRI,23238,750.050000,3571.000000,0,2026-04-08T21:32:59Z,G9,true,true,2026-04-09T09:55:32Z
863457050614179,,,WDCDA5GB8HA954756,JSHY61,WICAR,GV300W,96857,-33.386778,-70.556021,0,2026-04-09T09:26:22Z,HBD,,,,,,,true,false,2026-04-09T09:55:52Z
866314060209820,2024-06-18T16:55:26Z,,8AC907643SE250077,250077,COPILOTO,GV58LAU,50531,-51.034638,-72.582470,0,2026-04-09T09:51:05Z,HBD,,,,,,,true,false,2026-04-09T09:59:14Z
866314061275085,,,W1NKM5BBXSU084731,VDLY54,WICAR,GV58LAU,17479,-33.434927,-70.616106,0,2026-04-08T12:51:51Z,HBD,,,,,,,true,false,2026-04-08T13:00:49Z
863457050264256,,,W1NFB2DB2NA705470,SDWV40,WICAR,GV300W,62263,-33.395347,-70.526824,0,2026-04-09T08:32:08Z,HBD,,,,,,,true,false,2026-04-09T09:56:58Z
867162027611425,2020-03-09T03:00:00Z,,WDB932315L0367454,PGPZ34,COPILOTO,GV300W,166683,-22.436438,-68.906077,0,2026-04-01T18:08:21Z,HBD,,,,,,,true,false,2026-04-01T19:09:04Z
863238071565545,,,W1T963424T0864860,864860,COPILOTO,GV300W,1555,-27.418853,-70.356384,0,2026-04-09T09:56:36Z,FRI,1555,29.300000,446.940000,0,2026-04-07T15:33:05Z,G9,true,true,2026-04-09T09:56:36Z
866314061271035,2024-12-20T18:39:06Z,,9BM958154SB375113,VCJL11,COPILOTO,GV58LAU,19589,-23.544983,-70.390234,0,2026-04-09T09:36:27Z,HBD,,,,,,,true,false,2026-04-09T09:57:07Z
863457052211685,2024-04-02T15:13:00Z,,ME1RG2655J2002741,HGL029,COPILOTO,GV300W,1008101,-23.636677,-70.260487,0,2026-04-07T22:07:24Z,HBD,660443,11256.200000,237304.000000,67,2025-06-23T19:05:43Z,DB,true,true,2026-04-09T09:59:14Z
863457050779592,2022-06-24T14:08:51Z,,JL6BHG6A0NK007222,007222,COPILOTO,GV300W,21350,-31.855087,-70.615798,20,2026-03-31T15:24:29Z,HBD,,,,,,,true,false,2026-03-31T15:46:40Z
