IMEI,VIN,license_plate,source,device_model,gps_odometer,latitude,longitude,gps_speed,gps_timestamp,last_header_gps,can_odometer,can_horometer,can_odoliter,can_speed,can_timestamp,last_header_can,has_gps_data,has_can_data,last_update_utc
863457051685343,LSKG4BC19RD042279,D042279,COPILOTO,GV300W,22059,-33.475966,-70.623435,0,2026-01-28T08:59:13Z,GSS,12451,,,,0001-01-01T00:00:00Z,,true,true,2026-01-28T08:59:13Z
863457051076865,LSH14C4C0NA067133,067133,COPILOTO,GV300W,50588,-33.368245,-70.775827,0,2025-08-27T22:39:59Z,FRI,52030,,,0,2025-08-15T09:47:38Z,DE,true,true,2025-08-27T22:39:59Z
863457050115284,,,,GV300W,21775,-33.401125,-70.587133,10,2026-01-28T00:04:56Z,GSS,,,,,,,true,true,2026-01-28T00:04:56Z
866314061237986,W1KAF4CB7SF198122,VJWG52,WICAR,GV58LAU,5749,-33.397525,-70.577253,0,2026-01-28T08:35:08Z,FRI,,,,,0001-01-01T00:00:00Z,,true,true,2026-01-28T08:35:08Z
867162029762937,W1T964231N0545622,RRLH82,COPILOTO,GV300W,87943,-25.525793,-70.060844,64,2026-01-26T18:57:36Z,FRI,,,,,2026-01-12T17:34:17Z,KA,true,true,2026-01-26T18:57:36Z
863457050768140,W1T963425P0576610,SDHK41,COPILOTO,GV300W,446516,-33.298402,-70.718496,0,2026-01-28T09:06:25Z,FRI,,,,,0001-01-01T00:00:00Z,,true,true,2026-01-28T09:06:25Z
868589060182089,W1T964231S0773299,TYGH73,COPILOTO,GV300W,120523,-22.402198,-68.742997,0,2026-01-28T00:37:39Z,BPL,87308,3443.650000,40625.530000,0,0001-01-01T00:00:00Z,B-ELECTRONICS,true,true,2026-01-28T00:37:39Z
867162029805785,WDCDF2EE5JB100157,KKGD22,WICAR,GV300W,121759,-33.455942,-70.523172,0,2026-01-28T09:12:58Z,FRI,,,,,0001-01-01T00:00:00Z,,true,true,2026-01-28T09:12:58Z
863238070320801,9BM634074SB358665,358665,COPILOTO,GV300W,4809,-27.382637,-70.338653,0,2026-01-28T09:22:05Z,FRI,4809,166.120000,1596.890000,0,2026-01-28T02:10:38Z,G9,true,true,2026-01-28T09:22:05Z
863457050151198,,,,GV300W,28025,-33.637911,-70.913187,0,2026-01-28T08:30:43Z,FRI,,,,,,,true,true,2026-01-28T08:30:43Z
