IMEI,VIN,license_plate,source,device_model,gps_odometer,latitude,longitude,gps_speed,gps_timestamp,last_header_gps,can_odometer,can_horometer,can_odoliter,can_speed,can_timestamp,last_header_can,has_gps_data,has_can_data,last_update_utc
868589060326751,9BM958154SB355503,355503,COPILOTO,GV300W,9990,-22.347041,-68.851479,0,2026-03-16T21:45:59Z,MPF,2045,37.450000,1.230000,0,0001-01-01T00:00:00Z,KA,true,true,2026-03-16T21:45:59Z
866314062348170,HESXR1C41SS031697,031697,COPILOTO,GV58LAU,937,-33.279801,-70.631301,0,2026-03-17T09:32:37Z,FRI,,,,,0001-01-01T00:00:00Z,,true,true,2026-03-17T09:32:37Z
866314060217039,,,,GV58LAU,42473,-33.571375,-70.828969,0,2026-03-17T09:41:20Z,FRI,,,,,,,true,true,2026-03-17T09:41:20Z
866314061827414,W1KVK8BB1SF025430,025430,WICAR,GV58LAU,7747,-33.334385,-70.550199,0,2026-03-17T08:46:05Z,FRI,,,,,0001-01-01T00:00:00Z,,true,true,2026-03-17T08:46:05Z
G9YCYWXT4JBV,LEZAD1EC5SF131141,CDG-740,DIVEMOTOR,INTEGRATION,,-12.018975,-76.918236,0,2026-03-12T14:28:06Z,DAT,4686,0.000000,0.000000,0,2026-03-12T14:28:06Z,DA,true,true,2026-03-12T14:28:06Z
863238070327772,,,,,1490,-25.837791,-69.872924,0,2026-03-16T23:08:03Z,DAT,1490,46.500000,612.640000,3,2026-03-16T23:07:38Z,G9,true,true,2026-03-16T23:08:03Z
863457050620127,LSFAM11A4PA048099,048099,WICAR,GV300W,114695,-32.843163,-70.093699,42,2026-03-17T03:48:16Z,FRI,,,,,0001-01-01T00:00:00Z,,true,true,2026-03-17T03:48:16Z
863457051718086,W1T964231R0716674,SZGX-20,COPILOTO,GV300W,28201,-20.259322,-69.768082,0,2026-03-16T20:20:56Z,BPL,29651,2861.300000,23598.650000,6,2026-03-16T18:55:56Z,G9,true,true,2026-03-16T20:20:56Z
GATJ6MPH6TP3,3AKJHPDV9TSWT7903,3AKJHPDV9TSWT7903,DIVEMOTOR,INTEGRATION,,-9.120406,-78.538925,0,2026-03-12T13:50:18Z,DAT,9359,248.000000,4137.000000,0,2026-03-12T13:50:18Z,DA,true,true,2026-03-12T13:50:18Z
866314061262364,W1KLF4GB1SA083581,083581,WICAR,GV58LAU,2740,-33.407169,-70.547086,0,2026-03-17T09:26:03Z,FRI,,,,,0001-01-01T00:00:00Z,,true,true,2026-03-17T09:26:03Z
863457051720173,,,,GV300W,201906,-33.365681,-70.730499,3,2026-03-17T09:42:28Z,FRI,203550,,,0,2026-03-17T09:41:36Z,DE,true,true,2026-03-17T09:42:28Z
863457050149515,,,,GV300W,26495,-29.980218,-71.345468,1,2026-03-17T09:09:40Z,RTL,,,,,,,true,true,2026-03-17T09:09:40Z
863457051688354,W1T964231P0668994,668994,COPILOTO,GV300W,40885,-20.278092,-69.778076,82,2026-03-16T19:18:28Z,FRI,43663,4656.750000,38688.180000,0,2026-03-16T18:53:13Z,FD,true,true,2026-03-16T19:18:28Z
863457050243458,,,,GV300W,33621,-22.477142,-68.925532,0,2026-03-17T09:05:48Z,FRI,,,,,,,true,true,2026-03-17T09:05:48Z
869671072169129,9BM958170SB391459,391459,COPILOTO,GV300W,0,-18.457687,-70.284049,0,2026-03-17T05:53:45Z,FRI,8056,229.180000,3.620000,0,2026-03-17T05:24:34Z,G9,true,true,2026-03-17T05:53:45Z
869671070576630,3AKJHPDV9PSUD5449,UD5449,COPILOTO,GV300W,120799,-33.534645,-70.745994,0,2026-03-17T09:40:12Z,DAT,120799,2141.100000,43091.000000,0,2026-03-17T09:39:47Z,G9,true,true,2026-03-17T09:40:12Z
863457050150588,W1KWF8AB5MR624326,RKPC23,WICAR,GV300W,21083,-33.392691,-70.508311,0,2026-03-17T09:22:41Z,FRI,,,,,0001-01-01T00:00:00Z,,true,true,2026-03-17T09:22:41Z
869671072167644,9BM634074SB376479,TZCH87,COPILOTO,GV300W,59700,-33.408145,-70.600028,0,2026-03-17T09:42:18Z,FRI,59700,464.460000,15322.360000,0,2026-03-17T09:41:56Z,DA,true,true,2026-03-17T09:42:18Z
GA3YTSEPKD5J,W1F9HPAD4T0832024,W1F9HPAD4T0832024,DIVEMOTOR,INTEGRATION,,-16.406763,-71.588684,1,2026-03-05T18:25:55Z,DAT,9793,267.900000,4478.000000,1,2026-03-05T18:25:55Z,DA,true,true,2026-03-05T18:25:55Z
863457051671707,W1T963425PB285098,285098,COPILOTO,GV300W,231149,-32.078580,-71.517144,0,2026-03-17T09:20:39Z,FRI,237104,4531.400000,73142.910000,0,2026-03-17T07:20:39Z,KA,true,true,2026-03-17T09:20:39Z
863457051702288,W1T964231P0625885,SXDG-65,COPILOTO,GV300W,69254,-22.434884,-68.851697,0,2026-03-17T09:05:01Z,DAT,72550,4874.600000,52771.540000,1,2026-03-17T08:04:58Z,KA,true,true,2026-03-17T09:05:01Z
863457050633286,,,,GV300W,62072,-33.434059,-70.599072,0,2026-03-14T14:34:46Z,GSS,,,,,,,true,true,2026-03-14T14:34:46Z
867162029085123,W1T963425M0431928,PDCB85,COPILOTO,GV300W,606312,-36.713951,-72.976464,0,2026-03-17T09:08:38Z,DAT,682824,12000.850000,139055.900000,1,2026-03-17T08:08:38Z,KA,true,true,2026-03-17T09:08:38Z
866314060209895,,,,GV58LAU,24093,-33.499896,-70.534896,0,2026-03-17T09:03:23Z,FRI,,,,,,,true,true,2026-03-17T09:03:23Z
