IMEI,installation_date,uninstallation_date,VIN,license_plate,source,device_model,gps_odometer,latitude,longitude,gps_speed,gps_timestamp,last_header_gps,can_odometer,can_horometer,can_odoliter,can_speed,can_timestamp,last_header_can,has_gps_data,has_can_data,last_update_utc
869671070584881,2025-01-17T14:09:03Z,,W1T964231S0766983,VSDP47,COPILOTO,GV300W,3085,-22.435813,-68.914962,0,2026-07-02T16:09:33Z,DAT,3085,96.750000,1185.170000,0,2026-07-02T16:09:21Z,FA,true,true,2026-07-02T16:09:33Z
866314060211529,2024-03-08T13:41:58Z,,W1K3G4GB9NJ371544,SSBR17,WICAR,GV58LAU,0,-33.402873,-70.557139,0,2026-07-03T00:29:35Z,HBD,,,,,,,true,false,2026-07-03T11:20:05Z
863457051078986,2024-06-27T15:54:55Z,,LVCB4L4D6LG001367,PGPT15,COPILOTO,GV300W,346432,-33.373394,-70.518693,27,2026-07-03T11:22:22Z,FRI,351411,,,35,2026-07-03T11:21:17Z,DY,true,true,2026-07-03T11:22:22Z
867162029794948,,,W1N0G1FB9MF935782,PCWX58,WICAR,GV300W,57736,-35.455312,-71.565750,0,2026-07-03T10:14:27Z,HBD,,,,,,,true,false,2026-07-03T11:19:33Z
869671070586274,2024-12-13T13:49:16Z,,9BM634016SB357252,VBPT59,COPILOTO,GV300W,47628,-22.007394,-68.713340,13,2026-07-03T11:06:20Z,FRI,47628,1870.630000,16275.610000,13,2026-07-03T11:05:24Z,DB,true,true,2026-07-03T11:06:20Z
863457051128328,2023-06-14T13:59:26Z,,WDCDA5GB6GA638187,JFGC47,WICAR,GV300W,60337,-33.707641,-70.587861,0,2026-07-03T11:06:03Z,HBD,38689,,,,,,true,true,2026-07-03T11:18:09Z
DIMO996453359,,,9886754CSSKV21440,V21440,,,,-34.473813,-58.518558,,,,6426,,,0,,,true,true,2025-12-10T00:04:49Z
869671070578552,2024-10-15T11:31:28Z,,W1T964231S0778523,TVFJ92,COPILOTO,GV300W,0,-22.000854,-68.707649,0,2026-07-03T10:34:07Z,FRI,20500,876.100000,9828.390000,0,2026-04-20T07:23:37Z,DA,true,true,2026-07-03T10:34:07Z
869671070589203,,,W1T964231T0841636,0841636,COPILOTO,GV300W,2396,-22.441841,-68.888603,0,2026-07-02T20:19:15Z,DAT,2396,46.750000,850.530000,0,2026-07-02T20:18:30Z,G9,true,true,2026-07-02T20:19:15Z
863457051054375,2023-06-14T21:10:03Z,,9BM958154PB288726,288726,COPILOTO,GV300W,121424,-40.574827,-73.098002,96,2026-07-03T11:12:23Z,DAT,124617,6313.830000,25022.230000,79,2026-07-03T11:11:23Z,E3,true,true,2026-07-03T11:12:23Z
867162029135407,2022-06-16T18:08:21Z,,W1T964026N0545561,545561,COPILOTO,GV300W,96054,-29.635605,-71.289942,87,2026-03-03T23:40:44Z,FRI,,,,,,KA,true,true,2026-03-03T23:40:44Z
DIMO999631359,,,W1NKM0FB3SF371930,371930,,,,-33.538215,-70.792860,,,,3060,,,0,,,true,true,2026-06-08T22:06:06Z
864002070877825,2026-04-01T00:00:00Z,,W1NFD3DB1TB591016,VPXV24,WICAR,GV58LAU,2025,-36.826831,-73.060175,46,2026-07-03T11:21:59Z,FRI,,,,,,,true,false,2026-07-03T11:21:59Z
866314061276141,2025-04-03T18:12:48Z,,9BM951104RB347126,B347126,COPILOTO,GV58LAU,57337,-33.523707,-70.748513,0,2026-07-03T11:18:13Z,HBD,,,,,,,true,false,2026-07-03T11:21:12Z
863457051679809,2023-10-06T12:34:52Z,,9BM958154RB325529,SWKB-23,COPILOTO,GV300W,26653,-33.196983,-70.340107,0,2026-07-03T11:21:46Z,FRI,,,,,,,true,false,2026-07-03T11:21:46Z
867162029854080,2021-08-27T04:00:00Z,,3AKJHPDVXMSMV2955,LLFJ20,COPILOTO,GV300W,514519,-35.589943,-72.284661,0,2026-05-19T02:26:13Z,INF,636102,10575.000000,226256.000000,0,2026-05-19T01:26:13Z,KA,true,true,2026-05-19T02:57:47Z
DIMO996453463,,,LSFAM11A6SA050462,050462,,,,-33.611675,-70.714797,,,,1968,,,0,,,true,true,2026-04-17T14:49:36Z
866314061265714,,,JL5ASG6A2SRK30737,VFJZ59,COPILOTO,GV58LAU,8302,-42.277483,-73.422509,0,2026-07-03T10:39:14Z,INF,,,,,,,true,false,2026-07-03T11:18:40Z
867162029362415,2020-10-09T03:00:00Z,,3AKJHPDV1KSKP7153,CWWK42,COPILOTO,GV300W,796943,-23.740020,-70.299231,0,2026-07-03T10:35:46Z,HBD,794719,12671.950000,276276.000000,0,2026-04-16T20:36:14Z,KA,true,true,2026-07-03T11:17:58Z
867162029763935,2022-05-30T21:40:18Z,,3AKJHPDV4NSNJ2942,RXFF-45,COPILOTO,GV300W,230157,-33.293893,-70.735446,0,2026-07-03T10:49:51Z,INF,232940,5172.800000,84892.500000,55,2026-07-03T08:49:51Z,KA,true,true,2026-07-03T11:19:45Z
869671070592397,2025-01-03T12:59:43Z,,W1T963424SB382568,B382568,COPILOTO,GV300W,0,-23.794654,-70.316581,0,2026-07-03T11:19:59Z,FRI,93963,1553.300000,30515.200000,0,2026-05-15T14:32:34Z,FB,true,true,2026-07-03T11:19:59Z
863238075124281,,,MPATFS41JTT000748,VVZH47,DIMO,SMART 5,,-41.271797,-73.005203,,,,964,,,0,,,true,true,2026-07-02T19:38:00Z
G9FBJXB1JHS6,,,W1FKHLAD0P0596892,BSD-894,DIVEMOTOR,INTEGRATION,,-13.092357,-75.991318,0,2026-07-03T07:49:30Z,DAT,49008,0.000000,85179.000000,0,2026-07-03T07:49:30Z,DB,true,true,2026-07-03T07:49:30Z
863238075070823,,,LSFAM11A1RA051383,TGFW40,DIMO,SMART 5,,-33.466100,-70.721173,,,,40214,,,0,,,true,true,2026-07-03T03:07:49Z
863457050135159,,,W1KWF8DB7MR615624,RFXG80,WICAR,GV300W,4238,-33.370882,-70.577321,0,2026-06-09T02:46:30Z,PNA,,,,,,,true,false,2026-07-01T11:42:13Z
863457051686481,,,LSFAM11A2PA083532,083532,WICAR,GV300W,104158,-33.419298,-70.605256,0,2026-07-03T11:01:54Z,HBD,,,,,,,true,false,2026-07-03T11:17:31Z
863457050618782,2022-12-12T18:47:40Z,,W1T964231P0603393,SJFF21,COPILOTO,GV300W,96901,-26.962483,-69.255721,32,2026-05-28T15:01:37Z,HBD,,,,,,,true,false,2026-05-28T15:05:46Z
