IMEI,installation_date,uninstallation_date,VIN,license_plate,source,device_model,gps_odometer,latitude,longitude,gps_speed,gps_timestamp,last_header_gps,can_odometer,can_horometer,can_odoliter,can_speed,can_timestamp,last_header_can,has_gps_data,has_can_data,last_update_utc
866314061245575,,,W1K3F5BB7SJ499955,499955,WICAR,,3277,-33.398394,-70.557421,0,2026-05-05T10:05:48Z,HBD,,,,,,,true,false,2026-05-05T10:25:22Z
G93AU60504WR,,,W1FKHLAD3R0658921,BVY-761,DIVEMOTOR,INTEGRATION,,-8.140568,-76.594223,0,2026-05-01T01:06:23Z,DAT,29735,2752.900000,19892.000000,0,2026-05-01T01:06:23Z,DB,true,true,2026-05-01T01:06:23Z
868589060422576,2024-09-09T11:53:28Z,,9BM634016SB357447,TVTT77,COPILOTO,GV300W,18106,-23.530158,-70.390326,0,2026-05-05T05:04:22Z,HBD,65996,1935.240000,19830.200000,0,2026-05-04T22:47:12Z,G9,true,true,2026-05-05T05:30:47Z
867162029771664,,,WDDHF3EB5EA885719,GDCC53,WICAR,GV300W,88334,-33.028684,-71.581015,0,2026-05-04T19:22:10Z,HBD,,,,,,,true,false,2026-05-05T10:26:10Z
869671070585466,2025-04-09T14:42:09Z,,W1T964231S0811670,VRYL98,COPILOTO,GV300W,1894,-27.475023,-70.268089,0,2026-05-05T10:22:52Z,FRI,1894,48.400000,666.080000,0,2026-04-30T11:38:52Z,G9,true,true,2026-05-05T10:22:52Z
869671070582687,2025-01-07T12:41:15Z,,JL6AKE6A2SK005713,K005713,COPILOTO,GV300W,2380,-31.380905,-71.101867,0,2026-04-28T17:31:33Z,DAT,2380,215.800000,625.000000,19,2026-04-28T17:11:30Z,DB,true,true,2026-04-28T17:31:33Z
863457051070538,2023-06-06T18:01:13Z,,W1T963425PB307129,SVRP23,COPILOTO,GV300W,243735,-23.524364,-70.394453,0,2026-05-04T23:28:02Z,PFA,248708,4712.100000,68563.710000,0,2026-05-04T23:27:20Z,G9,true,true,2026-05-04T23:53:22Z
863457051070645,,,W1NKM5BB0PF022184,022184,WICAR,GV300W,3666,-33.342749,-70.505845,0,2026-05-04T20:01:06Z,HBD,,,,,,,true,false,2026-05-05T10:26:04Z
869671070598766,2024-11-18T15:49:53Z,,9BM958154SB366271,B366271,COPILOTO,GV300W,54493,-33.538013,-70.692634,0,2026-05-05T10:26:43Z,DAT,54492,1921.560000,0.240000,0,2026-05-05T10:26:12Z,FB,true,true,2026-05-05T10:26:43Z
869671070589385,2025-04-24T17:52:36Z,,W1T964231S0810050,0810050,COPILOTO,GV300W,868,-33.296794,-70.752357,0,2026-04-07T13:44:46Z,DAT,868,38.250000,320.910000,0,2026-04-07T13:44:10Z,G5,true,true,2026-04-07T13:44:46Z
G9354A307M34,,,3AKJHPDV2RSUT8085,BZH-786,DIVEMOTOR,INTEGRATION,,-10.151181,-77.431580,27,2026-05-04T09:12:21Z,DAT,157739,0.000000,66827.000000,27,2026-05-04T09:12:21Z,DB,true,true,2026-05-04T09:12:21Z
866314060297676,2024-05-07T18:13:13Z,,LSFAM11AXRA060051,TJYH98,WICAR,GV58LAU,27686,-33.980303,-70.711512,0,2026-05-05T10:12:41Z,HBD,,,,,,,true,false,2026-05-05T10:22:40Z
863457051701926,2023-11-22T13:28:36Z,,W1K3F8HB6RN321403,TCZF61,WICAR,GV300W,14737,-33.581690,-70.515594,0,2026-05-05T09:42:41Z,HBD,,,,,,,true,false,2026-05-05T10:25:20Z
869671070578784,2024-12-13T13:55:44Z,,W1T964216S0771790,0771790,COPILOTO,GV300W,26160,-21.992046,-68.683341,0,2026-05-04T19:53:48Z,DAT,26160,1043.900000,12311.230000,0,2026-05-04T19:53:02Z,G9,true,true,2026-05-04T19:53:48Z
863457050282183,,,W1N0G8AB9MF997635,LYGT69,WICAR,GV300W,83179,-33.261235,-70.634480,0,2026-05-05T07:14:57Z,HBD,,,,,,,true,false,2026-05-05T10:26:27Z
863457051080222,2023-05-14T04:36:23Z,,LVCB4L4DXPM001251,SKDJ77,COPILOTO,GV300W,115586,-33.361930,-70.763935,6,2025-09-15T16:42:01Z,DAT,175266,,,0,2025-09-15T16:41:53Z,DE,true,true,2025-09-15T16:42:01Z
867162029134921,2023-02-06T02:26:57Z,,3AKJHPDV7NSNJ2885,NJ2885,COPILOTO,GV300W,405750,-23.801180,-70.316107,0,2026-05-05T10:13:08Z,INF,408780,7505.550000,167114.500000,0,2026-05-05T09:13:08Z,KA,true,true,2026-05-05T10:22:29Z
869671072166984,,,MEC2047R7TP188086,188086,COPILOTO,GV300W,7411,-23.082845,-69.593811,72,2026-05-05T10:26:13Z,DAT,7412,150.820000,9.200000,73,2026-05-05T10:26:08Z,DB,true,true,2026-05-05T10:26:13Z
863457051730438,2023-10-06T12:31:05Z,,9BM958434PB291310,TFFH52,COPILOTO,GV300W,269726,-36.920675,-73.148377,77,2026-05-05T10:26:16Z,DAT,274837,4260.910000,90348.310000,76,2026-05-05T10:26:05Z,DB,true,true,2026-05-05T10:26:16Z
869671072171455,,,W1T964016T0837694,VRXP48,COPILOTO,GV300W,455,-32.744766,-70.697929,0,2026-05-05T10:24:36Z,FRI,455,30.250000,207.090000,0,2026-05-03T21:17:04Z,G9,true,true,2026-05-05T10:24:36Z
