IMEI,installation_date,uninstallation_date,VIN,license_plate,source,device_model,gps_odometer,latitude,longitude,gps_speed,gps_timestamp,last_header_gps,can_odometer,can_horometer,can_odoliter,can_speed,can_timestamp,last_header_can,has_gps_data,has_can_data,last_update_utc
863457050250008,,,W1NFB1KB2NA686142,SKKR18,WICAR,GV300W,141547,-33.605192,-70.912410,0,2026-09-19T10:51:10Z,HBD,,,,,,,true,false,2026-09-19T12:42:03Z
866314061209951,2025-02-19T01:49:16Z,,9BM958164SB397009,B397009,COPILOTO,GV58LAU,57239,-38.689732,-72.535641,0,2026-09-18T20:18:30Z,HBD,,,,,,,true,false,2026-09-18T21:04:06Z
865413057011842,2024-10-15T11:22:46Z,,W1T964231S0779000,TYDV-55,COPILOTO,GV300W,37772,-23.739931,-70.300567,0,2026-08-29T21:40:07Z,DAT,37772,1931.900000,21427.160000,0,2026-08-29T21:39:52Z,DB,true,true,2026-08-29T21:40:07Z
GAZ2U7YVFVHD,,,W1FKHLAD8V0883653,W1FKHLAD8V0883653,DIVEMOTOR,INTEGRATION,,-12.285519,-76.826767,0,2026-08-18T15:59:58Z,DAT,1900,43.500000,337.000000,0,2026-08-18T15:59:58Z,DB,true,true,2026-08-18T15:59:58Z
866314061269641,2025-03-12T23:35:35Z,,9BM951104SB396860,B396860,COPILOTO,GV58LAU,73,-36.625923,-72.144493,0,2026-09-07T13:51:01Z,HBD,,,,,,,true,false,2026-09-07T13:55:17Z
863457050241817,,,LSFAM11A9PA044601,044601,WICAR,GV300W,110154,-23.137906,-70.323003,21,2026-09-19T02:45:47Z,GSM,,,,,,,true,false,2026-09-19T02:46:21Z
863457051086138,,,W1NFD6BB8NA785412,SLRC39,WICAR,GV300W,19936,-33.411821,-70.520170,0,2026-09-19T07:50:10Z,HBD,,,,,,,true,false,2026-09-19T12:43:01Z
863457051075529,,,LSFAM11A9NA093598,093598,WICAR,GV300W,70107,-33.583575,-70.572785,0,2026-09-19T11:29:24Z,HBD,,,,,,,true,false,2026-09-19T12:39:43Z
863457050122942,,,W1NFD8KB4PA840016,SYKJ53,COPILOTO,GV300W,31327,-35.429754,-71.599793,0,2026-09-19T12:41:28Z,HBD,,,,,,,true,false,2026-09-19T12:41:43Z
868589060164202,2024-08-30T14:40:54Z,,3AKJHPDV8PSUD5541,TSPD39,COPILOTO,GV300W,77541,-35.841298,-71.635902,2,2025-10-14T20:03:10Z,BPL,79526,2138.800000,37631.000000,0,,B-ELECTRONICS,true,true,2025-10-14T20:03:10Z
869671072167628,,,WDB963403J0156659,LBTH83,COPILOTO,GV300W,774451,-36.626243,-72.170753,0,2026-09-19T12:38:42Z,FRI,774451,13063.550000,270745.250000,0,2026-09-17T18:25:07Z,G9,true,true,2026-09-19T12:38:42Z
863457051086948,2025-08-06T15:46:15Z,,W1NKM0FB9PF010306,TVVJ67,WICAR,GV300W,5097,-33.385383,-70.532877,0,2026-09-15T16:21:56Z,HBD,,,,,,,true,false,2026-09-19T12:40:40Z
