IMEI,installation_date,uninstallation_date,VIN,license_plate,source,device_model,gps_odometer,latitude,longitude,gps_speed,gps_timestamp,last_header_gps,can_odometer,can_horometer,can_odoliter,can_speed,can_timestamp,last_header_can,has_gps_data,has_can_data,last_update_utc
G9J31RP13FT3,,,W1F9HPAD3R0695053,CEL-821,DIVEMOTOR,INTEGRATION,,-7.111730,-79.497192,45,2026-04-18T20:23:01Z,DAT,44881,0.000000,17163.000000,45,2026-04-18T20:23:01Z,DB,true,true,2026-04-18T20:23:01Z
G9TE7ZSMPS2B,,,3AKJHPDV6RSUT7960,BYN-906,DIVEMOTOR,INTEGRATION,,-13.550406,-71.891434,0,2026-04-09T00:19:31Z,DAT,131288,3245.700000,60867.000000,0,2026-04-09T00:19:31Z,DB,true,true,2026-04-09T00:19:31Z
866314060258926,2024-12-01T14:57:32Z,,W1K3F8HB8RN320978,TVKX30,COPILOTO,GV58LAU,19664,-33.279789,-70.632030,0,2026-04-19T09:22:53Z,HBD,,,,,,,true,false,2026-04-19T09:32:15Z
869671070587645,,,W1T964231S0766649,TVCH78,COPILOTO,GV300W,18263,-28.185533,-69.539299,5,2026-04-19T08:09:25Z,FRI,18263,1905.400000,15629.570000,10,2026-04-19T08:08:38Z,DB,true,true,2026-04-19T08:09:25Z
863457051691929,,,W1N4N8HB5PJ421992,421992,WICAR,GV300W,33715,-33.386899,-70.542243,31,2026-04-18T21:50:31Z,HBD,,,,,,,true,false,2026-04-19T09:34:58Z
866314060291414,2025-09-04T13:50:35Z,,HESCR1C46RS208785,VFYZ17,WICAR,GV58LAU,25407,-33.302159,-70.739741,0,2026-04-19T08:55:14Z,HBD,,,,,,,true,false,2026-04-19T09:33:18Z
866314061269229,2025-09-08T16:25:19Z,,W1NKJ0FB0SF276038,VHSF60,WICAR,GV58LAU,17606,-33.356364,-71.658170,33,2026-04-18T21:26:52Z,FRI,,,,,,,true,false,2026-04-18T21:26:52Z
DIMO996453345,,,LVUDB21B0PF003330,003330,,,,-32.937555,-71.545677,,,,25613,,,0,,,true,true,2026-04-17T07:51:03Z
868589060172395,2024-07-18T18:05:28Z,,JL5ASG6A9SRK30623,K30623,COPILOTO,GV300W,13737,-35.108647,-71.288229,0,2026-04-19T08:37:21Z,HBD,,,,,,,true,false,2026-04-19T09:34:27Z
G9J8ZSP8RVZ5,,,W1FNHLAD2R0707944,TER-873,DIVEMOTOR,INTEGRATION,,-14.015984,-72.365875,0,2026-03-29T18:16:08Z,DAT,32942,2082.100000,28330.000000,0,2026-03-29T18:16:08Z,DA,true,true,2026-03-29T18:16:08Z
866314061297170,,,9BM951511TB427203,TB427203,COPILOTO,GV58LAU,4161,-36.451204,-71.972611,0,2026-04-19T08:56:50Z,HBD,,,,,,,true,false,2026-04-19T09:34:14Z
866314060218227,2024-07-19T14:27:34Z,,LSKG4BC15RD040867,TLGG83,WICAR,GV58LAU,34933,-33.609732,-70.684457,0,2026-04-19T09:35:51Z,HBD,,,,,,,true,false,2026-04-19T09:36:24Z
869671070576077,2025-05-27T19:26:30Z,,W1T964231T0821543,VSFX34,COPILOTO,GV300W,4507,-22.001705,-68.694374,0,2026-04-19T09:36:21Z,FRI,4507,267.000000,2807.540000,0,2026-04-19T09:35:55Z,DB,true,true,2026-04-19T09:36:21Z
863238070320264,,,W1T964231T0836213,0836213,COPILOTO,GV300W,1734,-27.416608,-70.268623,0,2026-04-11T21:34:24Z,DAT,1734,65.000000,707.830000,0,2026-04-11T21:33:59Z,G9,true,true,2026-04-11T21:34:24Z
863457051700183,2023-06-16T19:56:27Z,,3AKJHPDV6PSUD5425,UD5425,COPILOTO,GV300W,121401,-21.632942,-69.548547,0,2026-04-19T09:02:33Z,HBD,121647,2374.200000,43368.500000,0,2026-04-19T07:02:30Z,KA,true,true,2026-04-19T09:35:36Z
G99A8HJK5KB9,,,W1F9HPAD2S0753269,CAX-933,DIVEMOTOR,INTEGRATION,,-12.004715,-76.832626,0,2026-04-18T00:54:47Z,DAT,84326,2707.500000,43181.000000,0,2026-04-18T00:54:47Z,DB,true,true,2026-04-18T00:54:47Z
863457050147014,,,W1NFB2DB2MA405622,PSKL69,WICAR,GV300W,26328,-36.800003,-73.058957,0,2025-08-20T17:37:20Z,FRI,,,,,,,true,false,2025-08-20T17:37:20Z
863457052205679,2024-03-21T20:19:21Z,,W1T964231R0719618,TVPG47,COPILOTO,GV300W,38413,-29.239636,-71.084478,0,2026-04-18T14:28:38Z,MPN,36065,2534.800000,30144.300000,28,2026-03-22T12:24:57Z,DA,true,true,2026-04-19T08:53:25Z
869671070582661,2024-12-02T17:48:03Z,,W1T964230R0738923,VPHY76,COPILOTO,GV300W,8648,-34.153274,-70.667633,0,2026-04-19T09:35:33Z,FRI,8648,333.500000,3671.870000,0,2026-04-16T19:17:52Z,G9,true,true,2026-04-19T09:35:33Z
863457051081683,2023-09-15T13:36:15Z,,9BM958154RB329516,329516,COPILOTO,GV300W,53098,-34.222791,-70.817385,0,2025-09-03T21:32:52Z,FRI,54471,2054.460000,10710.710000,16,2025-09-03T21:09:10Z,DA,true,true,2025-09-03T21:32:52Z
866314060273974,,,W1NFD2DB2MA328583,PLBX88,WICAR,GV58LAU,70279,-34.184513,-70.719818,0,2026-04-19T09:14:13Z,HBD,,,,,,,true,false,2026-04-19T09:32:30Z
GAZN1VW7143X,,,W1F9HPAD5T0858244,CKJ-825,DIVEMOTOR,INTEGRATION,,-12.038756,-76.955910,0,2026-04-19T08:26:29Z,DAT,10591,318.300000,3485.000000,0,2026-04-19T08:26:29Z,DB,true,true,2026-04-19T08:26:29Z
863238071574760,,,W1T963403T0854547,854547,COPILOTO,GV300W,2143,-23.596973,-70.387016,0,2026-04-19T09:34:02Z,FRI,2143,39.000000,399.900000,0,2026-04-15T21:42:14Z,G5,true,true,2026-04-19T09:34:02Z
G99UFNACRNRB,,,3AKJG3DV5SDWC5564,VDT-738,DIVEMOTOR,INTEGRATION,,-14.086301,-72.333229,0,2026-04-19T03:27:44Z,DAT,81591,0.000000,51096.000000,0,2026-04-19T03:27:44Z,DB,true,true,2026-04-19T03:27:44Z
869671070576705,2024-10-21T02:12:43Z,,W1T964231S0752515,752515,COPILOTO,GV300W,0,-21.011215,-68.854438,0,2026-04-19T09:35:59Z,FRI,25997,,20680.770000,0,2025-03-29T09:35:47Z,G9,true,true,2026-04-19T09:35:59Z
867162027847201,2021-08-17T04:00:00Z,,W1T964230M0434132,PPDV64,COPILOTO,GV300W,95581,-31.878044,-71.290356,34,2026-04-16T13:58:08Z,INF,105526,,50190.390000,0,2026-04-16T09:37:29Z,KA,true,true,2026-04-17T21:08:39Z
867162027844638,2022-05-23T22:08:59Z,,W1T964231N0558665,RRSD74,COPILOTO,GV300W,59383,-33.314077,-70.718643,0,2026-04-17T20:35:50Z,PFA,62344,3756.400000,46273.950000,0,2026-04-17T18:35:26Z,G9,true,true,2026-04-17T20:39:28Z
G9VMF338F0S7,,,9BM958166PB283875,BUT-839,DIVEMOTOR,INTEGRATION,,-14.824462,-74.959450,0,2026-04-19T08:23:17Z,DAT,461089,10759.100000,156627.000000,0,2026-04-19T08:23:17Z,DA,true,true,2026-04-19T08:23:17Z
863457052211743,2024-02-08T15:46:34Z,,9BM958154RB350899,350899,COPILOTO,GV300W,51189,-22.090198,-70.198214,0,2026-04-19T01:07:41Z,HBD,53045,1646.810000,9298.910000,0,2026-04-18T22:13:13Z,G9,true,true,2026-04-19T01:12:49Z
G9P0215YNE5B,,,LSH14JTC8KA043230,LJTT87,PESCO RENTAL,PESCO RENTAL,,-33.418308,-70.697372,66,2026-03-20T13:07:37Z,DAT,128099,0.000000,0.000000,66,2026-03-20T13:07:37Z,DA,true,true,2026-03-20T13:07:37Z
865413056251985,2024-10-17T18:14:38Z,,9BM958154SB366386,366386,COPILOTO,GV300W,55883,-33.538276,-70.692169,0,2026-04-19T09:33:25Z,FRI,55883,1895.160000,4.730000,0,2026-04-18T18:10:18Z,G9,true,true,2026-04-19T09:33:25Z
867162029099876,,,W1K3F8HB6LJ175714,PCXB12,COPILOTO,GV300W,59721,-33.538423,-70.799668,0,2026-04-17T15:15:28Z,PFA,,,,,,,true,false,2026-04-17T15:37:35Z
G9D13J2K2Y3H,,,3AKJHPDV8SSUT8114,CBR-811,DIVEMOTOR,INTEGRATION,,-11.919153,-77.116791,0,2026-04-18T16:13:30Z,DAT,113820,3133.200000,43293.000000,0,2026-04-18T16:13:30Z,DB,true,true,2026-04-18T16:13:30Z
