IMEI,VIN,license_plate,source,device_model,gps_odometer,latitude,longitude,gps_speed,gps_timestamp,last_header_gps,can_odometer,can_horometer,can_odoliter,can_speed,can_timestamp,last_header_can,has_gps_data,has_can_data,last_update_utc
863457050272119,,,,GV300W,,-33.373089,-70.519889,0,2026-02-10T09:41:26Z,GSS,,,,,,,true,true,2026-02-10T09:41:26Z
863457050301801,,,,GV300W,145624,-33.465788,-70.519269,0,2026-02-10T09:44:42Z,FRI,,,,,,,true,true,2026-02-10T09:44:42Z
863457051087300,W1NFB1KB4NA798389,SSTF67,COPILOTO,GV300W,42412,-33.376816,-70.527775,0,2026-02-10T09:27:38Z,FRI,,,,,0001-01-01T00:00:00Z,,true,true,2026-02-10T09:27:38Z
863457050263431,WDC0G0FB5HF247165,KBSD71,WICAR,GV300W,46290,-33.373953,-70.580034,0,2026-02-10T09:39:52Z,GSS,,,,,0001-01-01T00:00:00Z,,true,true,2026-02-10T09:39:52Z
G9VJ8ZHAYRZX,W1FKHLAD2T0822747,W1FKHLAD2T0822747,DIVEMOTOR,INTEGRATION,,-16.351423,-72.183975,0,2026-01-19T17:31:00Z,DAT,8078,267.000000,3352.000000,0,2026-01-19T17:31:00Z,DA,true,true,2026-01-19T17:31:00Z
866314061235642,W1V907657SP812151,VGCX26,COPILOTO,GV58LAU,14347,-32.921537,-70.335884,0,2026-02-10T08:46:45Z,FRI,,,,,0001-01-01T00:00:00Z,,true,true,2026-02-10T08:46:45Z
866314060267323,LSKG4GC16RA059197,TLXH22,COPILOTO,GV58LAU,31687,-33.463768,-70.716166,0,2026-02-10T09:00:30Z,FRI,,,,,0001-01-01T00:00:00Z,,true,true,2026-02-10T09:00:30Z
866314060317904,WDF447813G3092291,HTSR32,WICAR,GV58LAU,330025,-34.170407,-70.726163,0,2026-02-10T09:01:47Z,FRI,,,,,0001-01-01T00:00:00Z,,true,true,2026-02-10T09:01:47Z
868589060405993,9BM634074RB339784,339784,COPILOTO,GV300W,1,-33.299031,-70.753827,0,2025-12-27T11:58:57Z,EPS,617,109.590000,473.580000,0,2025-12-27T10:50:56Z,KA,true,true,2025-12-27T11:58:57Z
863457051712857,9BM958164RB315326,315326,COPILOTO,GV300W,70132,-33.348274,-70.709426,0,2026-02-10T09:04:00Z,FRI,71636,2341.000000,11543.640000,0,2026-02-10T07:04:00Z,KA,true,true,2026-02-10T09:04:00Z
863457050976248,W1V907633NP306307,306307,COPILOTO,GV300W,78797,-29.341725,-71.038807,0,2026-02-07T10:27:44Z,FRI,,,,,0001-01-01T00:00:00Z,,true,true,2026-02-07T10:27:44Z
869671070597420,3AKJHPDV9PSUD5466,UD5466,COPILOTO,GV300W,32776,-28.587112,-70.778060,90,2025-12-31T00:33:20Z,DAT,32778,529.350000,11733.000000,89,2025-12-31T00:33:16Z,DB,true,true,2025-12-31T00:33:20Z
868589060665075,9BM958154SB372080,B372080,COPILOTO,GV300W,25566,-33.394659,-70.760666,0,2026-02-10T09:38:45Z,DAT,26322,1394.800000,4775.200000,0,2026-02-10T09:38:27Z,G9,true,true,2026-02-10T09:38:45Z
867162029099181,WDC0J1KB5LF682676,PFVT81,WICAR,GV300W,75678,-40.581863,-73.129902,0,2026-02-10T08:25:17Z,FRI,,,,,0001-01-01T00:00:00Z,,true,true,2026-02-10T08:25:17Z
AC0900CF0023,,,MACHINELINK,Truck Crane New C Protocol,,-37.689243,-72.604220,,,,,,,,,,true,true,2026-02-09T21:36:40Z
BC5270CF0163,,,MACHINELINK,Pump Truck (0702) 4.0 Protocol,,-33.372203,-70.652842,,,,,,,,,,true,true,2026-02-04T21:28:59Z
866314061241186,9BM951104RB348551,B348551,COPILOTO,GV58LAU,28784,-33.121300,-71.559462,0,2026-02-09T20:27:36Z,FRI,,,,,0001-01-01T00:00:00Z,,true,true,2026-02-09T20:27:36Z
G912W1MPX55H,8AC907857RE232883,CJJ-558,DIVEMOTOR,INTEGRATION,,-13.527083,-71.969078,0,2026-02-09T16:32:45Z,DAT,58504,2118.000000,0.000000,0,2026-02-09T16:32:43Z,FI,true,true,2026-02-09T16:32:45Z
867162027843077,WDB964231L0389815,LRXT21,COPILOTO,GV300W,40309,-31.944294,-71.132476,0,2026-02-10T09:24:58Z,FRI,,,,,0001-01-01T00:00:00Z,,true,true,2026-02-10T09:24:58Z
863457050967494,,,,GV300W,47854,-32.865936,-71.480647,0,2026-02-10T09:34:09Z,FRI,,,,,,,true,true,2026-02-10T09:34:09Z
869671070590391,W1T964231R0742505,0742505,COPILOTO,GV300W,1793,-33.295589,-70.747978,0,2026-02-10T09:46:23Z,FRI,1793,49.350000,659.700000,0,2026-02-07T11:57:04Z,G9,true,true,2026-02-10T09:46:23Z
863457051663100,,,,GV300W,56147,-34.389938,-72.022246,0,2026-02-10T09:41:48Z,FRI,,,,,,,true,true,2026-02-10T09:41:48Z
863457050143278,,,,GV300W,19300,-33.227721,-70.679316,0,2026-02-10T09:37:59Z,FRI,,,,,,,true,true,2026-02-10T09:37:59Z
863457051075586,W1K3F8HB4PN306380,306380,COPILOTO,GV300W,11024,-33.372414,-70.519614,0,2026-02-10T07:20:32Z,FRI,,,,,0001-01-01T00:00:00Z,,true,true,2026-02-10T07:20:32Z
863457051685608,W1N4N1FB5PJ449950,TBWK41,COPILOTO,GV300W,34208,-33.783336,-70.720001,0,2026-02-10T09:31:08Z,FRI,41008,,,0,2026-02-07T17:37:32Z,DE,true,true,2026-02-10T09:31:08Z
863457050602984,W1T964231P0592884,SHVR87,COPILOTO,GV300W,172635,-22.441163,-68.899761,0,2026-01-06T11:54:51Z,FRI,186238,8605.050000,95339.920000,0,2026-01-06T09:54:51Z,KA,true,true,2026-01-06T11:54:51Z
863457051084562,W1T964231P0655155,655155,COPILOTO,GV300W,107411,-33.380885,-70.712280,0,2026-02-10T08:55:36Z,FRI,,,,,0001-01-01T00:00:00Z,,true,true,2026-02-10T08:55:36Z
867162029478724,W1T963403PB294172,SRRC56,COPILOTO,GV300W,311511,-33.367271,-70.701537,18,2026-02-10T02:52:22Z,FRI,,,,,0001-01-01T00:00:00Z,,true,true,2026-02-10T02:52:22Z
866314061265219,W1NKM0FB3RF223593,TTJF18,COPILOTO,GV58LAU,16829,-33.373232,-70.519919,0,2026-02-06T00:27:30Z,FRI,,,,,0001-01-01T00:00:00Z,,true,true,2026-02-06T00:27:30Z
867162029782232,WDCTG0FBXHJ283153,JCYX67,WICAR,GV300W,77279,-33.387569,-70.502117,0,2026-02-10T08:57:39Z,FRI,,,,,0001-01-01T00:00:00Z,,true,true,2026-02-10T08:57:39Z
