IMEI,installation_date,uninstallation_date,VIN,license_plate,source,device_model,gps_odometer,latitude,longitude,gps_speed,gps_timestamp,last_header_gps,can_odometer,can_horometer,can_odoliter,can_speed,can_timestamp,last_header_can,has_gps_data,has_can_data,last_update_utc
869671070577943,2024-12-02T17:56:54Z,,JL6AFC6A3SK000321,SZJD22,COPILOTO,GV300W,102990,-39.302513,-72.232154,0,2026-09-25T14:09:38Z,FRI,102990,2674.800000,14366.000000,0,2026-09-25T13:29:16Z,G9,true,true,2026-09-25T14:09:38Z
869671070595614,2025-04-13T21:47:44Z,,W1V907645SP778522,P778522,COPILOTO,GV300W,13143,-42.360240,-73.718437,0,2026-09-25T14:08:59Z,FRI,13143,501.600000,0.000000,0,2026-09-25T13:53:29Z,G9,true,true,2026-09-25T14:08:59Z
863238070324308,,,9BM958260SB380680,SB380680,COPILOTO,GV300W,23883,-39.107513,-72.675888,0,2026-09-25T14:09:54Z,FRI,23883,760.970000,10189.440000,0,2026-09-22T14:30:30Z,G9,true,true,2026-09-25T14:09:54Z
869671070577109,2024-09-30T21:20:48Z,,LVBJ6U4A8ST500554,TTBR86,COPILOTO,GV300W,0,-33.360233,-70.694160,0,2026-02-19T20:37:09Z,DAT,0,,,0,2020-02-19T20:36:32Z,DE,true,true,2026-02-19T20:37:09Z
G9KDFMTY1H0B,,,1FVHG3DVXRHUX3767,TFTC85,PESCO RENTAL,PESCO RENTAL,,-28.478493,-71.253593,2,2026-09-16T20:17:04Z,DAT,26080,5482.200000,101579.000000,2,2026-09-16T20:17:04Z,DB,true,true,2026-09-16T20:17:04Z
863457051070934,2023-04-19T05:09:22Z,,9BSK6X200L3972714,PGBF42,COPILOTO,GV300W,290867,-33.374487,-70.757538,0,2025-12-06T18:20:47Z,BPL,297201,4355.200000,40070.000000,0,2025-12-06T15:44:47Z,G9,true,true,2025-12-06T18:20:47Z
866314061296040,2025-03-12T23:42:35Z,,LSFAM11A1SA055519,VBCY64,COPILOTO,GV58LAU,13163,-20.290582,-70.126444,0,2026-09-25T12:49:29Z,HBD,,,,,,,true,false,2026-09-25T13:30:58Z
867162027843382,2021-07-09T04:00:00Z,,W1T964231N0513265,RBFJ90,COPILOTO,GV300W,140716,-39.727279,-72.656089,24,2026-09-25T14:13:43Z,FRI,,,,,,,true,false,2026-09-25T14:13:43Z
G935SVXV5Z8W,,,W1F9HPAD4S0757629,VDO-772,DIVEMOTOR,INTEGRATION,,-16.567028,-71.827896,0,2026-09-25T10:51:06Z,DAT,74228,2187.800000,1476.000000,0,2026-09-25T10:51:06Z,DB,true,true,2026-09-25T10:51:06Z
869671070582521,2025-01-17T14:08:30Z,,W1T964414P0647289,0647289,COPILOTO,GV300W,125365,-31.774557,-70.520782,10,2026-09-25T14:08:50Z,FRI,125365,2851.850000,58056.080000,26,2026-09-25T14:08:03Z,DB,true,true,2026-09-25T14:08:50Z
869671070586332,2025-04-08T14:05:15Z,,JL6BHG6A3SK007128,K007128,COPILOTO,GV300W,45178,-24.977437,-69.895889,12,2026-09-25T09:44:09Z,FRI,45178,1145.050000,6629.000000,12,2026-09-25T09:43:46Z,DB,true,true,2026-09-25T09:44:09Z
867162029808177,2025-05-14T20:25:20Z,,WDCDA5HB3DA111816,FJPV94,WICAR,GV300W,116007,-33.380811,-70.511825,19,2026-09-25T14:13:10Z,HBM,,,,,,,true,false,2026-09-25T14:13:10Z
867162029799103,,,WDDZF6EB8HA229279,JRWV79,WICAR,GV300W,102461,-33.421051,-70.618890,11,2026-09-25T10:57:44Z,FRI,,,,,,,true,false,2026-09-25T10:57:44Z
863457051081709,2024-06-06T18:17:20Z,,LVCB4L4D7LG001233,PFVD36,COPILOTO,GV300W,369103,-33.521968,-70.803762,0,2026-08-29T19:15:43Z,BPL,0,,,0,2026-08-29T10:11:42Z,B-ELECTRONICS,true,true,2026-08-29T19:15:43Z
868589060182386,2024-07-05T14:43:52Z,,9BM958264RB346784,346784,COPILOTO,GV300W,83210,-35.039997,-71.260745,21,2026-09-25T14:13:48Z,DAT,85572,2691.880000,33504.520000,20,2026-09-25T14:13:19Z,DB,true,true,2026-09-25T14:13:48Z
863238071556536,,,JL6CLH6A5PK005199,SLRW67,COPILOTO,GV300W,0,-33.568695,-70.791824,0,2026-07-30T14:54:42Z,FRI,49461,2267.500000,12047.500000,0,2026-07-30T12:41:04Z,G9,true,true,2026-07-30T14:54:42Z
869671072169004,2025-05-30T13:38:27Z,,JL6BGG6A2TK000093,K000093,COPILOTO,GV300W,0,-34.120113,-70.537826,0,2026-07-20T18:26:50Z,FRI,22460,1035.450000,3505.000000,0,2026-07-06T20:09:54Z,G9,true,true,2026-09-25T13:46:55Z
864002070979902,,,W1T964231T0863678,VSRS-12,COPILOTO,GV300W,1995,-33.563993,-70.713017,0,2026-09-25T14:13:27Z,FRI,,,,,,,true,false,2026-09-25T14:13:27Z
869671070595531,2024-11-14T13:22:32Z,,W1T964231S0789322,TYDV66,COPILOTO,GV300W,23685,-22.768211,-69.289337,0,2026-09-25T14:13:52Z,DAT,23685,1640.650000,16297.730000,0,2026-09-25T14:09:58Z,DB,true,true,2026-09-25T14:13:52Z
869671070580731,2025-06-09T13:05:00Z,,9BM634016TB404465,VPHT98,COPILOTO,GV300W,51431,-20.995687,-68.834197,48,2026-09-25T13:54:54Z,DAT,51432,804.050000,15689.840000,50,2026-09-25T13:54:51Z,DB,true,true,2026-09-25T13:54:54Z
DIMO999631414,,,8AC907643SE261232,261232,,,,-33.685983,-71.196548,,,,3161,,,0,,,true,true,2026-06-08T22:59:05Z
