IMEI,installation_date,uninstallation_date,VIN,license_plate,source,device_model,gps_odometer,latitude,longitude,gps_speed,gps_timestamp,last_header_gps,can_odometer,can_horometer,can_odoliter,can_speed,can_timestamp,last_header_can,has_gps_data,has_can_data,last_update_utc
863457050284080,,,WDDMH0AB7DJ122256,DXVR97,WICAR,GV300W,219829,-33.683125,-70.994784,0,2026-05-08T09:54:13Z,HBD,,,,,,,true,false,2026-05-08T10:12:00Z
869671070586894,2025-03-12T23:32:59Z,,W1T963403SB391360,B391360,COPILOTO,GV300W,201912,-29.371221,-71.073997,0,2026-05-08T10:11:06Z,FRI,201912,3081.650000,51757.500000,0,2026-05-08T03:24:29Z,G9,true,true,2026-05-08T10:11:06Z
863457051686762,2023-08-02T21:42:40Z,,LSFAM11AXPA083147,SXLL89,COPILOTO,GV300W,88423,-20.260672,-69.786027,0,2026-05-08T08:50:19Z,HBD,,,,,,,true,false,2026-05-08T10:09:55Z
863457050607603,2022-11-09T13:35:52Z,,9BM958154NB228083,228083,COPILOTO,GV300W,77596,-36.564366,-72.098814,0,2026-05-08T09:39:16Z,HBD,79985,2901.520000,12751.160000,0,2026-05-08T08:39:16Z,KA,true,true,2026-05-08T10:13:23Z
DIMO996453355,,,W1NFD0KB9SB437525,437525,,,,-33.388280,-70.546055,,,,10856,,,10,,,true,true,2026-03-27T21:12:44Z
866314061295703,2025-03-24T18:13:32Z,,W1T967607R0765155,0765155,COPILOTO,GV58LAU,2949,-33.042280,-71.623386,0,2026-05-07T17:37:19Z,IGF,,,,,,,true,false,2026-05-07T17:37:19Z
863457052212071,2024-01-03T13:09:23Z,,9BM634011PB282096,TCPZ75,COPILOTO,GV300W,94233,-22.487483,-68.930594,0,2026-05-08T09:11:17Z,INF,,,,,,,true,false,2026-05-08T09:55:56Z
869671070584980,2025-04-03T18:09:53Z,,JL6AFC6A5SK005729,K005729,COPILOTO,GV300W,0,-41.376327,-72.969345,0,2026-02-23T15:43:20Z,FRI,9821,302.950000,1339.500000,0,2026-02-16T19:49:18Z,G9,true,true,2026-02-23T15:43:20Z
869671072164732,,,W1T964231T0832442,0832442,COPILOTO,GV300W,5561,-24.198450,-69.063697,0,2026-05-07T22:11:48Z,DAT,5561,486.900000,3796.300000,0,2026-05-07T22:11:06Z,G9,true,true,2026-05-07T22:11:48Z
863457051705125,2023-11-29T13:11:38Z,,WDB906633HP244559,KKTS62,COPILOTO,GV300W,151116,-35.840994,-71.636357,0,2026-05-08T09:30:14Z,HBD,,,,,,,true,false,2026-05-08T10:10:44Z
DIMO996453474,,,LSFAM11A3SA051794,051794,,,,-29.991430,-71.260455,,,,3148,,,0,,,true,true,2026-04-17T12:37:05Z
866314061157762,,,9BM958196SB395791,B395791,COPILOTO,GV58LAU,3333,-33.296162,-70.736441,0,2026-04-21T23:05:22Z,INF,,,,,,,true,false,2026-04-22T00:49:19Z
G9VA64YEKF9H,,,8AC907857RE257112,VCH-257,DIVEMOTOR,INTEGRATION,,-16.351274,-71.562614,0,2026-05-07T10:49:15Z,DAT,49048,1219.800000,0.000000,0,2026-05-07T10:49:15Z,DB,true,true,2026-05-07T10:49:15Z
866314061231187,2024-07-02T15:57:48Z,,WDC0J0FB3KF548350,LPZH89,WICAR,GV58LAU,67493,-33.365105,-70.520604,12,2026-05-07T18:14:51Z,FRI,,,,,,,true,false,2026-05-07T18:14:51Z
867162029768736,,,WDCTG0FB6HJ283831,JGCK96,WICAR,GV300W,52917,-33.344516,-70.668290,0,2026-05-08T07:25:09Z,HBD,,,,,,,true,false,2026-05-08T10:11:25Z
869671070576739,2025-05-09T16:03:03Z,,9BM634016SB390210,B390210,COPILOTO,GV300W,3249,-29.876354,-71.254547,0,2026-05-07T20:26:08Z,FRI,3249,106.400000,817.540000,0,2026-05-07T18:30:38Z,G9,true,true,2026-05-07T20:26:08Z
863457050652229,2023-02-28T13:07:23Z,,W1T964231P0634057,634057,COPILOTO,GV300W,17950,-22.332292,-68.879466,0,2026-05-07T21:28:35Z,INF,25944,3899.350000,21154.790000,0,2026-05-07T21:26:44Z,G9,true,true,2026-05-08T09:30:16Z
863457051064176,2023-09-05T15:36:29Z,,LSFAM11A0KA041112,LBCY33,COPILOTO,GV300W,66767,-23.591924,-70.389589,26,2026-05-07T18:05:23Z,HBD,,,,,,,true,false,2026-05-08T10:12:38Z
867162029800422,,,W1NFD2DB1MA433163,PTRV30,WICAR,GV300W,63684,-33.463184,-70.716103,0,2026-05-08T10:10:07Z,HBD,48068,,,,,,true,true,2026-05-08T10:12:22Z
866314061197503,2025-04-07T16:27:51Z,,LSFAM11A8SA047076,TYHD19,COPILOTO,GV58LAU,42774,-33.427872,-70.620398,0,2026-05-07T22:24:10Z,FRI,,,,,,,true,false,2026-05-07T22:24:10Z
869671070583149,2025-03-03T20:54:01Z,,JL6CJH6A4SK006908,VSRZ56,COPILOTO,GV300W,0,-36.833721,-73.007034,0,2026-05-08T10:11:21Z,FRI,777,47.400000,146.000000,0,2026-05-06T18:41:56Z,G9,true,true,2026-05-08T10:11:21Z
863457050247624,,,LSFAM11A3PA044349,044349,WICAR,GV300W,28874,-20.262024,-70.131353,0,2026-05-07T23:46:38Z,HBD,,,,,,,true,false,2026-05-08T10:10:45Z
869671070591985,2024-12-13T13:45:03Z,,9BM958154SB367342,B367342,COPILOTO,GV300W,42778,-33.538192,-70.692565,0,2026-05-08T10:12:04Z,FRI,42778,1841.140000,1.040000,0,2026-05-07T22:29:38Z,G9,true,true,2026-05-08T10:12:04Z
866314062000003,,,W1NFD6BB9RB207190,TZFX26,WICAR,GV58LAU,12745,-36.741796,-73.100714,0,2026-05-08T09:52:14Z,HBD,,,,,,,true,false,2026-05-08T10:10:40Z
863457050249521,,,LSKG47C12ND040963,040963,WICAR,GV300W,34323,-33.365178,-71.681497,0,2026-05-07T17:38:09Z,HBD,,,,,,,true,false,2026-05-08T10:12:19Z
863238070319530,2025-06-09T01:19:58Z,,W1T964231T0823000,0823000,COPILOTO,GV300W,12059,-33.140304,-70.274513,0,2026-05-08T10:13:15Z,FRI,12059,2197.250000,16330.850000,0,2026-05-08T10:13:10Z,DB,true,true,2026-05-08T10:13:15Z
869671070577273,2024-11-18T15:47:02Z,,JL6CJH6A6SK002309,K002309,COPILOTO,GV300W,0,-27.475133,-70.265396,0,2026-05-07T23:34:37Z,FRI,16028,2307.400000,5166.500000,0,2026-04-28T21:28:06Z,**,true,true,2026-05-07T23:34:37Z
863457050243987,,,W1N0J8AB8NG014392,RPWW37,WICAR,GV300W,30765,-33.408004,-70.573030,8,2026-05-07T18:16:17Z,HBD,,,,,,,true,false,2026-05-08T10:09:23Z
869671070593023,2025-02-11T02:10:44Z,,W1T963403S0800672,0800672,COPILOTO,GV300W,98328,-23.638895,-70.263046,0,2026-05-08T10:08:58Z,FRI,,,,,,,true,false,2026-05-08T10:08:58Z
866314060872726,2025-05-29T19:13:57Z,,LSH14C4C0NA067049,TDTJ95,COPILOTO,GV58LAU,12886,-33.217164,-70.837981,0,2026-05-08T08:59:02Z,HBD,,,,,,,true,false,2026-05-08T09:49:18Z
863457050655792,2022-11-25T16:28:55Z,,9BM958166PB288073,288073,COPILOTO,GV300W,600904,-33.379801,-70.784153,56,2026-05-08T10:13:25Z,DAT,613846,8172.540000,58955.270000,57,2026-05-08T10:12:52Z,DB,true,true,2026-05-08T10:13:25Z
866314060217849,2024-01-04T12:47:42Z,,W1K3G8HB5PJ421624,TFTK36,WICAR,GV58LAU,32908,-33.534617,-70.558003,0,2026-05-07T16:39:51Z,HBD,,,,,,,true,false,2026-05-08T10:11:11Z
G9M44M1E6ETD,,,W1FKHLAD8P0628293,EAJ-392,DIVEMOTOR,INTEGRATION,,-3.680574,-80.677734,0,2026-03-26T18:53:26Z,DAT,32973,0.000000,15849.000000,0,2026-03-26T18:53:26Z,DA,true,true,2026-03-26T18:53:26Z
869671070596422,2024-10-17T18:13:55Z,,3ALHCYCY8SDVW7596,VW7596,COPILOTO,GV300W,19355,-31.870817,-70.626335,0,2026-05-08T10:09:49Z,FRI,19355,950.050000,8444.000000,0,2026-05-07T21:42:11Z,G9,true,true,2026-05-08T10:09:49Z
G9A52119F36E,,,3ALHG3DV2NDNN0292,RXVL97,PESCO RENTAL,PESCO RENTAL,,-22.506449,-68.933266,0,2026-04-08T22:43:36Z,DAT,21680,4762.100000,74594.000000,0,2026-04-08T22:43:36Z,DB,true,true,2026-04-08T22:43:36Z
