IMEI,installation_date,uninstallation_date,VIN,license_plate,source,device_model,gps_odometer,latitude,longitude,gps_speed,gps_timestamp,last_header_gps,can_odometer,can_horometer,can_odoliter,can_speed,can_timestamp,last_header_can,has_gps_data,has_can_data,last_update_utc
866314062244106,,,HESCR1C47SS182901,182901,COPILOTO,GV58LAU,5904,-33.353175,-70.545158,0,2026-06-26T11:28:26Z,HBD,,,,,,,true,false,2026-06-26T11:36:04Z
868589060171504,2024-08-16T21:17:01Z,,W1T964416R0668175,TSLP-84,COPILOTO,GV300W,27069,-33.402220,-70.732129,0,2026-06-26T11:17:05Z,HBD,28544,1401.000000,12814.480000,0,2026-06-26T09:30:06Z,KA,true,true,2026-06-26T11:32:23Z
863457050651312,,,W1V447603N3982604,982604,WICAR,GV300W,97978,-41.485347,-72.998865,58,2026-06-26T11:36:03Z,HBM,,,,,,,true,false,2026-06-26T11:36:03Z
869671072165622,2025-05-14T21:51:33Z,,W1T964231S0811206,VRYL28,COPILOTO,GV300W,2021,-27.532560,-70.292648,2,2026-06-25T08:46:45Z,DAT,1997,51.500000,715.060000,0,1980-01-06T01:05:27Z,DA,true,true,2026-06-25T08:46:45Z
DIMO977713016,,,W1NWH5AB1SX062560,VPHD15,,,,-33.413828,-70.592517,,,,3409,,,6,,,true,true,2026-06-03T16:51:12Z
G9U76KTS7PW7,,,W1F9HPAD7S0798966,CCR-762,DIVEMOTOR,INTEGRATION,,-12.048266,-76.952095,0,2026-06-26T11:06:11Z,DAT,22473,1118.300000,9524.000000,0,2026-06-26T11:06:11Z,DB,true,true,2026-06-26T11:06:11Z
867162029802998,,,W1NTG4DB9LJ698367,PBHW32,WICAR,GV300W,66081,-33.029358,-71.584648,0,2026-06-25T22:35:20Z,HBD,,,,,,,true,false,2026-06-26T11:31:57Z
863457051699138,2023-10-25T20:58:33Z,,W1V907645RP566980,TCBZ48,COPILOTO,GV300W,0,-27.140437,-109.359085,0,2026-06-25T23:06:46Z,HBD,50372,2831.950000,0.000000,0,2026-06-25T23:06:13Z,G6,true,true,2026-06-26T11:33:09Z
863457050641479,2023-02-28T13:06:59Z,,9BM958154PB296794,296794,COPILOTO,GV300W,90204,-35.384773,-71.610703,0,2026-06-26T10:45:07Z,INF,92997,4120.590000,18333.750000,0,2026-06-26T09:44:54Z,G9,true,true,2026-06-26T11:32:34Z
868018072375929,,,W1NFB0KB4TB513000,513000,,SMART 5,,-33.360302,-70.517318,,,,3064,,,0,,,true,true,2026-06-25T23:34:18Z
866314061272983,2025-06-09T12:55:43Z,,LSKG4BC17RD042278,VWRV26,COPILOTO,GV58LAU,13476,-33.405938,-70.595903,8,2026-06-25T23:34:34Z,HBD,11344,,,0,,,true,true,2026-06-26T11:35:07Z
869671070583883,2025-05-27T19:19:45Z,,JL6AFE6A8TK000120,K000120,COPILOTO,GV300W,155,-36.632575,-72.192428,0,2026-06-14T07:25:16Z,FRI,155,37.800000,43.500000,0,2026-06-01T19:19:51Z,G9,true,true,2026-06-14T07:25:16Z
863457051694287,2024-04-08T14:38:05Z,,W1T963424RB354698,TKLS99,COPILOTO,GV300W,157781,-23.593070,-70.386748,0,2026-06-25T22:14:18Z,HBD,159825,3547.900000,52775.200000,0,2026-06-25T20:29:03Z,G5,true,true,2026-06-26T00:13:37Z
863457051076691,,,WDF447603G3068289,GZST65,COPILOTO,GV300W,31158,-38.768655,-72.608855,32,2026-06-22T14:49:30Z,HBD,,,,,,,true,false,2026-06-26T11:35:21Z
863238071588349,,,9BM958154SB401854,VRYL26,COPILOTO,GV300W,1299,-39.842193,-73.229507,0,2026-06-26T11:36:02Z,DAT,1299,47.500000,1.320000,2,2026-06-26T11:35:59Z,DB,true,true,2026-06-26T11:36:02Z
867162029138021,2022-02-24T00:00:00Z,,W1T963425NB243223,C-1867,COPILOTO,GV300W,727311,-41.103292,-73.070401,0,2026-06-26T03:44:07Z,INF,,,,,,,true,false,2026-06-26T08:36:37Z
863457052209945,2024-05-14T19:08:38Z,,9BM958451PB311576,311576,COPILOTO,GV300W,150559,18.352100,-70.077154,9,2026-06-26T11:35:51Z,FRI,148491,4754.380000,80406.920000,24,2026-06-03T20:07:00Z,DB,true,true,2026-06-26T11:35:51Z
863457050626017,2023-02-06T02:23:54Z,,LSH14C4C0NA067181,067181,COPILOTO,GV300W,93261,-33.456146,-70.544266,0,2026-06-26T11:35:51Z,HBD,30504,,,5,2026-06-25T17:57:36Z,DE,true,true,2026-06-26T11:36:02Z
