IMEI,VIN,license_plate,source,device_model,gps_odometer,latitude,longitude,gps_speed,gps_timestamp,last_header_gps,can_odometer,can_horometer,can_odoliter,can_speed,can_timestamp,last_header_can,has_gps_data,has_can_data,last_update_utc
863457050567633,W1T964231P0598032,SHVT52,COPILOTO,GV300W,157991,-24.408194,-69.492433,0,2026-02-14T21:28:15Z,BPL,166801,10236.000000,107000.950000,0,2026-02-14T21:11:33Z,G9,true,true,2026-02-14T21:28:15Z
863457050137577,W1K4F8HBXNJ387362,LYGT80,WICAR,GV300W,25596,-35.424569,-71.604961,0,2026-02-15T09:13:30Z,FRI,,,,,0001-01-01T00:00:00Z,,true,true,2026-02-15T09:13:30Z
863457050154143,,,,GV300W,76969,-34.895955,-71.283024,4,2026-02-15T03:53:11Z,IGL,,,,,,,true,true,2026-02-15T03:53:11Z
863457051688073,LSFAL1106RA043855,043855,COPILOTO,GV300W,8315,-33.539888,-70.747038,0,2026-02-15T09:20:01Z,DAT,0,,,7,2026-02-15T09:14:23Z,DE,true,true,2026-02-15T09:20:01Z
866314061245542,9BM958154SB401327,B401327,COPILOTO,GV58LAU,3514,-33.456032,-70.898370,0,2026-01-22T13:25:09Z,FRI,,,,,0001-01-01T00:00:00Z,,true,true,2026-01-22T13:25:09Z
867162029099413,WDDWF4JB3HF534804,JRDZ55,WICAR,GV300W,56999,-35.839063,-71.596929,0,2026-02-15T09:05:17Z,FRI,,,,,0001-01-01T00:00:00Z,,true,true,2026-02-15T09:05:17Z
864802031021482,,,,GV75W,0,-33.337187,-70.562966,0,2026-02-15T09:09:57Z,FRI,,,,,,,true,true,2026-02-15T09:09:57Z
863457051085528,9BM958156PB291091,291091,COPILOTO,GV300W,0,-32.962075,-71.509943,0,2026-02-14T14:54:18Z,IGL,144389,2585.020000,16916.990000,10,2026-02-14T14:52:40Z,DA,true,true,2026-02-14T14:54:18Z
867162029067741,W1T963425PB265972,SCGJ93,COPILOTO,GV300W,309414,-33.606442,-70.724532,0,2026-02-14T17:11:41Z,DAT,309841,6066.650000,114670.110000,0,2026-02-14T17:11:32Z,DB,true,true,2026-02-14T17:11:41Z
869671070575681,,,,GV300W,7648,-20.994003,-68.842590,0,2026-02-15T09:05:28Z,DAT,7648,529.650000,5278.240000,0,2026-02-15T09:05:03Z,G9,true,true,2026-02-15T09:05:28Z
863457050257110,W1T964231P0626223,626223,COPILOTO,GV300W,53682,-19.814554,-69.404021,65,2026-01-07T09:58:43Z,DAT,55233,2142.250000,34475.580000,75,2026-01-07T09:53:07Z,DB,true,true,2026-01-07T09:58:43Z
867162029269578,WDB964231L0423158,PLZD75,COPILOTO,GV300W,83558,-33.368117,-70.663830,0,2026-02-15T08:42:24Z,DAT,88197,8076.800000,80523.210000,0,2026-02-15T07:42:24Z,KA,true,true,2026-02-15T08:42:24Z
863457052209002,W1T963424R0687699,687699,COPILOTO,GV300W,199895,-27.328053,-70.183916,87,2026-02-15T08:20:07Z,DAT,205320,4011.150000,83233.410000,90,2026-02-15T08:18:43Z,DB,true,true,2026-02-15T08:20:07Z
863457050151388,,,,GV300W,,-33.337530,-70.554332,0,2026-02-14T20:49:31Z,GSS,,,,,,,true,true,2026-02-14T20:49:31Z
867162027253962,WDD1J4CB9KF094634,LHFT55,WICAR,GV300W,10859,-33.490444,-70.542520,0,2026-02-15T08:27:11Z,FRI,,,,,0001-01-01T00:00:00Z,,true,true,2026-02-15T08:27:11Z
866314060291976,W1NKM0FB4RF225823,225823,WICAR,GV58LAU,3536,-33.639920,-71.634086,0,2026-02-15T07:34:37Z,FRI,,,,,0001-01-01T00:00:00Z,,true,true,2026-02-15T07:34:37Z
866314061954317,W1K3F8HBXTJ539987,VTCB61,WICAR,GV58LAU,311,-33.296341,-70.696511,0,2026-02-15T08:47:26Z,FRI,,,,,0001-01-01T00:00:00Z,,true,true,2026-02-15T08:47:26Z
867162029138666,W1T963425NB253389,C-1859,COPILOTO,GV300W,768228,-38.649822,-72.472777,0,2026-02-15T08:20:38Z,FRI,627932,,184842.600000,0,2026-02-15T02:08:00Z,KA,true,true,2026-02-15T08:20:38Z
867162029761558,,,,GV300W,97075,-22.458432,-68.948703,0,2026-02-15T08:39:03Z,FRI,,,,,,,true,true,2026-02-15T08:39:03Z
868589060677617,W1T964231S0785968,VDYY91,COPILOTO,GV310LAU,47799,-23.016977,-69.247995,37,2026-02-15T09:19:22Z,DAT,49019,3845.400000,32483.410000,38,2026-02-15T09:19:13Z,DB,true,true,2026-02-15T09:19:22Z
869671070575186,JL6JEB6A2PK005224,K005224,COPILOTO,GV300W,29609,-27.370496,-70.316329,0,2026-02-15T09:19:28Z,FRI,29608,1405.200000,5150.500000,0,2026-02-14T19:41:38Z,G9,true,true,2026-02-15T09:19:28Z
863457050132032,,,,GV300W,18782,-36.867223,-73.041056,0,2026-02-15T09:09:16Z,GSS,,,,,,,true,true,2026-02-15T09:09:16Z
869671072166232,,,,,3510,-27.252256,-70.773200,96,2026-02-15T09:20:07Z,DAT,3511,117.370000,948.940000,97,2026-02-15T09:20:04Z,DA,true,true,2026-02-15T09:20:07Z
866314061970966,,,,GV58LAU,4555,-33.544997,-70.717182,0,2026-02-15T09:12:53Z,FRI,,,,,,,true,true,2026-02-15T09:12:53Z
G911XTPH6BMN,3AKJHPDV5RSUT7917,VCP-897,DIVEMOTOR,INTEGRATION,,-16.573782,-71.833755,23,2026-02-14T18:26:31Z,DAT,61299,0.000000,34498.000000,23,2026-02-14T18:26:31Z,DA,true,true,2026-02-14T18:26:31Z
863457050299831,3AKJHPDV4PSNJ2989,SHJK65,COPILOTO,GV300W,215805,-23.739744,-70.300494,0,2026-02-15T09:02:38Z,FRI,221297,3909.200000,87672.500000,0,2026-02-15T07:02:35Z,KA,true,true,2026-02-15T09:02:38Z
863457050149812,,,,GV300W,138577,-33.334222,-70.764285,0,2026-02-15T09:19:56Z,GSS,,,,,,,true,true,2026-02-15T09:19:56Z
863457051713566,9BM958154PB297217,297217,COPILOTO,GV300W,6806,-33.396081,-70.762845,0,2026-02-15T08:58:05Z,FRI,41489,2113.120000,7306.210000,0,2026-02-15T07:57:58Z,KA,true,true,2026-02-15T08:58:05Z
869671070593148,9BM634016SB357248,357248,COPILOTO,GV300W,47715,-20.739114,-69.656791,0,2026-02-14T22:32:17Z,DAT,47715,1392.170000,14617.790000,0,2026-02-14T22:31:30Z,G9,true,true,2026-02-14T22:32:17Z
863457050638921,W1T963424P0596136,SWGY20,COPILOTO,GV300W,291273,-36.906071,-73.147405,0,2025-11-22T21:39:48Z,FRI,296254,7672.800000,131972.900000,0,2025-11-22T18:40:45Z,KA,true,true,2025-11-22T21:39:48Z
869671070579709,3ALHCYCY2SDWD2518,DWD2518,COPILOTO,GV300W,8429,-32.909740,-70.308158,0,2026-02-14T22:17:55Z,DAT,8429,423.650000,3676.500000,0,2026-02-14T22:17:31Z,G9,true,true,2026-02-14T22:17:55Z
863457050253507,9BM958154PB261473,261473,COPILOTO,GV300W,77049,-37.249515,-73.235790,0,2026-02-15T08:36:15Z,DAT,79497,5241.170000,19400.980000,8,2026-02-15T07:26:15Z,KA,true,true,2026-02-15T08:36:15Z
863457050658200,W1T964416P0601298,601298,COPILOTO,GV300W,262334,-36.436701,-72.683682,0,2026-02-12T21:28:16Z,FRI,274370,6897.500000,151867.290000,4,2026-02-12T21:25:16Z,DB,true,true,2026-02-12T21:28:16Z
867162027878826,9BM958078PB256656,256656,COPILOTO,GV300W,37725,-41.330431,-72.997789,0,2026-02-15T09:03:34Z,FRI,39047,3362.570000,15574.410000,0,2026-02-15T07:03:32Z,KA,true,true,2026-02-15T09:03:34Z
869671070598279,W1T963403SB391703,B391703,COPILOTO,GV300W,198,-33.134708,-70.810264,17990,2026-02-15T06:51:20Z,FRI,,,,,0001-01-01T00:00:00Z,,true,true,2026-02-15T06:51:20Z
863238070321254,9BM958441PB285625,SRPL-63,COPILOTO,GV300W,211828,-34.342323,-71.736389,0,2026-02-13T17:17:53Z,DAT,211828,4970.970000,99600.530000,0,2026-02-13T17:17:41Z,FD,true,true,2026-02-13T17:17:53Z
869671070590912,,,,GV300W,0,-30.002693,-71.325942,0,2026-02-15T09:19:20Z,FRI,81415,,,0,2026-02-14T20:43:58Z,DY,true,true,2026-02-15T09:19:20Z
863457051754875,W1T964231RB319600,319600,COPILOTO,GV300W,85971,-22.438632,-68.859276,0,2026-02-13T15:29:23Z,FRI,90098,5815.400000,51909.120000,0,0001-01-01T00:00:00Z,B-ELECTRONICS,true,true,2026-02-13T15:29:23Z
