IMEI,installation_date,uninstallation_date,VIN,license_plate,source,device_model,gps_odometer,latitude,longitude,gps_speed,gps_timestamp,last_header_gps,can_odometer,can_horometer,can_odoliter,can_speed,can_timestamp,last_header_can,has_gps_data,has_can_data,last_update_utc
G95SMFKHC2UH,,,W1FKHLADXR0719231,W1FKHLADXR0719231,DIVEMOTOR,INTEGRATION,,-6.762645,-79.834251,0,2026-03-04T19:29:44Z,DAT,,0.000000,47961.000000,,2026-03-04T19:29:36Z,FI,true,true,2026-03-04T19:29:44Z
866314060287966,2024-03-21T20:24:33Z,,W1V907657SP640977,640977,COPILOTO,GV58LAU,105527,-22.476215,-68.950783,0,2026-06-17T04:06:39Z,HBD,,,,,,,true,false,2026-06-17T12:41:15Z
866314061233605,2025-03-12T23:34:21Z,,MEC0444P0SP073682,P073682,COPILOTO,GV58LAU,5197,-53.139007,-70.888405,0,2026-06-16T20:07:56Z,HBD,,,,,,,true,false,2026-06-16T20:20:21Z
863457050656097,2023-02-06T02:25:36Z,,W1T963425P0603455,603455,COPILOTO,GV300W,263691,-39.622291,-72.348571,0,2026-06-17T11:48:55Z,INF,275626,4901.500000,88246.110000,0,2026-02-18T12:14:57Z,KA,true,true,2026-06-17T12:41:28Z
DIMO996453449,,,LSFAM11A7SA050471,050471,,,,-36.800575,-73.060402,,,,1508,,,0,,,true,true,2026-03-19T13:27:23Z
869671070585169,2024-10-29T11:27:26Z,,9BM634016SB366181,TTPB18,COPILOTO,GV300W,177715,-42.476455,-73.765205,0,2026-06-17T12:42:22Z,DAT,177715,2232.760000,55560.940000,0,2026-06-17T12:42:17Z,DB,true,true,2026-06-17T12:42:22Z
863457050290350,,,W1NFB5KB5NA698695,SJTB53,WICAR,GV300W,23036,-23.676805,-70.410325,0,2026-06-17T11:42:54Z,HBD,,,,,,,true,false,2026-06-17T12:42:13Z
863457050217189,2022-08-09T19:03:20Z,,DEMO ARTICULADO,VCQ911,COPILOTO,GV300W,231501,3.403766,-76.546733,48,2026-06-17T12:29:48Z,HBD,,,,,2026-06-03T16:50:56Z,KA,true,true,2026-06-17T12:40:02Z
863457050602984,2022-10-28T19:35:40Z,,W1T964231P0592884,SHVR87,COPILOTO,GV300W,177246,-23.785177,-70.317055,0,2026-03-10T16:16:30Z,HBD,189247,8664.400000,96861.490000,89,2026-03-05T17:05:06Z,E3,true,true,2026-06-10T11:09:09Z
863457050119393,,,W1NFD2BB0MA528963,RKWV13,WICAR,GV300W,3772,-34.661944,-71.424120,61,2026-05-18T02:21:53Z,TOW,,,,,,,true,false,2026-05-18T02:21:53Z
