IMEI,installation_date,uninstallation_date,VIN,license_plate,source,device_model,gps_odometer,latitude,longitude,gps_speed,gps_timestamp,last_header_gps,can_odometer,can_horometer,can_odoliter,can_speed,can_timestamp,last_header_can,has_gps_data,has_can_data,last_update_utc
863457051718011,2024-04-23T19:37:52Z,,8AC907643RE239793,TDBX68,COPILOTO,GV300W,133282,-35.597833,-71.732077,0,2026-04-08T09:16:13Z,HBD,,,,,,,true,false,2026-04-08T09:51:24Z
863238070327285,2025-06-16T14:53:49Z,,W1T964231R0745667,VCTK16,COPILOTO,GV300W,15793,-41.381557,-72.973213,0,2026-04-08T09:54:32Z,FRI,15793,723.650000,7996.510000,0,2026-04-07T15:40:49Z,G9,true,true,2026-04-08T09:54:32Z
867162025942970,2019-05-11T04:00:00Z,,WDB932315K0276863,KWKK62,COPILOTO,GV300W,74382,-47.037087,-72.821495,40,2026-01-28T21:00:13Z,FRI,,,,,,,true,false,2026-01-28T21:00:13Z
863457050622032,2023-01-16T16:30:51Z,,W1T964416P0601636,SJSZ24,COPILOTO,GV300W,123668,-20.827065,-68.640686,0,2026-04-08T09:26:20Z,INF,129591,4562.400000,87444.440000,0,2026-04-08T07:26:17Z,KA,true,true,2026-04-08T09:51:44Z
869671072167248,,,9BM951501TB432961,VLPH85,COPILOTO,GV300W,18945,-33.526710,-70.748367,0,2026-04-08T09:53:47Z,FRI,18945,864.350000,4758.310000,0,2026-04-08T04:02:34Z,G9,true,true,2026-04-08T09:53:47Z
866314061263172,2025-03-12T23:26:12Z,,9BM958174SB379105,B379105,COPILOTO,GV58LAU,48213,-40.299224,-73.071168,0,2026-04-07T16:57:18Z,HBD,,,,,,,true,false,2026-04-07T17:21:14Z
866314060278445,2024-08-30T15:10:05Z,,LSFAM11A0RA069440,069440,,GV58LAU,45288,-22.347620,-69.661620,0,2026-04-08T09:19:47Z,HBD,,,,,,,true,false,2026-04-08T09:52:31Z
G9MJ9BDBH882,,,W1V907657RP575196,CJF-039,DIVEMOTOR,INTEGRATION,,-15.372888,-75.155983,3,2026-04-05T10:24:53Z,DAT,64639,3631.400000,0.000000,3,2026-04-05T10:24:53Z,DB,true,true,2026-04-05T10:24:53Z
869671070584907,2025-04-03T18:24:56Z,,W1T963403SB391672,B391672,COPILOTO,GV300W,43363,-34.846630,-71.130691,0,2026-04-08T09:54:49Z,FRI,43362,968.800000,13842.300000,0,2026-04-08T05:33:44Z,G9,true,true,2026-04-08T09:54:49Z
863457051692323,2023-12-22T17:53:56Z,,W1T964231R0707546,TFKT63,COPILOTO,GV300W,31062,-33.258856,-70.752351,0,2026-04-08T09:45:22Z,HBD,32681,1796.400000,8320.000000,9,2025-12-18T17:40:54Z,DB,true,true,2026-04-08T09:55:33Z
869671072168907,,,W1T963424TB445197,C-2162,COPILOTO,GV300W,0,-23.820146,-70.317253,0,2026-04-08T09:54:46Z,FRI,3381,69.050000,688.800000,0,2025-12-26T16:34:03Z,G9,true,true,2026-04-08T09:54:46Z
863457050656816,2022-11-16T20:18:11Z,,W1T964231P0571299,SJRG86,COPILOTO,GV300W,34933,-47.238650,-72.604176,45,2025-12-23T10:25:50Z,DAT,37261,3084.800000,27800.910000,47,2025-12-23T10:25:20Z,DB,true,true,2025-12-23T10:25:50Z
866314060292784,2024-11-22T00:21:58Z,,W1N4N8HB5SJ639584,639584,WICAR,GV58LAU,13449,-33.438628,-70.547438,0,2026-04-07T22:34:21Z,HBD,,,,,,,true,false,2026-04-08T09:54:09Z
863457050213881,2022-08-19T17:11:39Z,,KPAXA1EESNP153147,RKWX46,COPILOTO,GV300W,210396,-33.375310,-70.526519,0,2026-04-08T09:07:58Z,INF,,,,,,,true,false,2026-04-08T09:51:24Z
867162026527887,2019-09-27T03:00:00Z,,3AKJHPDV4KSKP7194,LPDH96,COPILOTO,GV300W,660465,-22.028927,-70.189975,0,2026-04-08T09:18:51Z,INF,890251,14936.650000,313357.000000,86,2026-03-23T01:31:59Z,DB,true,true,2026-04-08T09:54:32Z
G9E89916WYP8,,,3AKJHPDV7TSWK2672,CDZ-881,DIVEMOTOR,INTEGRATION,,-13.196802,-74.203819,0,2026-04-07T14:13:43Z,DAT,85969,0.000000,0.000000,0,2026-04-07T14:13:43Z,DA,true,true,2026-04-07T14:13:43Z
863457051085254,2024-02-12T19:10:33Z,,LSKG57C15PA821087,821087,COPILOTO,GV300W,122364,-20.271860,-70.089720,0,2026-04-08T09:55:49Z,FRI,67072,,,0,2025-04-18T01:20:19Z,DE,true,true,2026-04-08T09:55:49Z
G9298S59A49N,,,W1FKHLAD0T0812556,W1FKHLAD0T0812556,DIVEMOTOR,,,-12.082734,-75.247376,46,2026-04-08T04:55:01Z,DAT,30154,0.000000,19599.000000,46,2026-04-08T04:55:01Z,DB,true,true,2026-04-08T04:55:01Z
863457050612041,2022-07-19T20:50:17Z,,JL6CJH6A1NK005574,RYXZ87,WICAR,GV300W,45190,-33.293698,-70.734981,0,2026-04-08T08:57:00Z,HBD,,,,,,,true,false,2026-04-08T09:52:26Z
867162029804374,,,WDDWF4HB8JF630097,KBYG42,WICAR,GV300W,74268,-36.637364,-72.034207,0,2026-04-08T01:07:48Z,PFA,,,,,,,true,false,2026-04-08T03:44:31Z
863457050224201,,,W1N0J8ABXPG121981,121981,WICAR,GV300W,58802,-33.292983,-70.672145,0,2026-04-08T09:13:44Z,HBD,,,,,,,true,false,2026-04-08T09:51:37Z
867162029478724,2023-10-02T16:34:51Z,,W1T963403PB294172,SRRC56,COPILOTO,GV300W,333171,-37.186647,-73.198337,0,2026-04-08T01:20:47Z,HBD,,,,,,,true,false,2026-04-08T09:55:59Z
863457050976248,2022-10-04T18:08:16Z,,W1V907633NP306307,306307,COPILOTO,GV300W,82478,-29.369988,-71.144483,0,2026-03-29T02:39:26Z,INF,,,,,,,true,false,2026-04-06T14:38:34Z
869671070597917,2025-02-28T16:30:25Z,,W1T964231S0793120,VLSY71,COPILOTO,GV300W,2677,-22.715911,-69.311096,32,2026-04-06T20:24:11Z,DAT,2677,80.750000,1019.460000,35,2026-04-06T20:24:03Z,DB,true,true,2026-04-06T20:24:11Z
G9JX45P8U4Y3,,,8AC907857TE271031,8AC907857TE271031,DIVEMOTOR,INTEGRATION,,-13.603110,-72.851189,0,2026-03-31T14:53:28Z,DAT,1007,0.000000,0.000000,0,2026-03-31T14:53:28Z,DB,true,true,2026-03-31T14:53:28Z
866314062188022,2026-01-13T00:00:00Z,,W1K3F8HB8TJ547165,547165,WICAR,GV58LAU,2379,-33.384083,-70.500665,0,2026-04-08T09:52:10Z,HBD,,,,,,,true,false,2026-04-08T09:56:12Z
869671070585888,2025-05-27T19:20:22Z,,JL6AFE6A6TK000102,K000102,COPILOTO,GV300W,161,-33.611446,-70.715393,0,2026-04-08T09:54:54Z,FRI,161,0.000000,38.000000,0,2026-04-07T14:55:50Z,G9,true,true,2026-04-08T09:54:54Z
867162029194222,2025-04-22T13:33:22Z,,WDC0J6EB8JF463698,LLWK59,WICAR,GV300W,73707,-33.342976,-70.558457,1,2026-04-07T20:53:23Z,HBD,,,,,,,true,false,2026-04-08T09:55:50Z
866314060315775,2024-01-17T17:58:27Z,,JL6CJH6A1PK010406,010406,WICAR,GV58LAU,142389,-36.802674,-73.078777,0,2026-04-08T09:25:34Z,HBD,,,,,,,true,false,2026-04-08T09:54:57Z
867162027938489,2023-02-06T02:28:30Z,,98M979078NB217095,217095,COPILOTO,GV300W,119601,-33.375046,-70.762872,0,2026-04-08T09:55:29Z,DAT,123271,4591.610000,20541.750000,0,2026-04-08T08:55:29Z,KA,true,true,2026-04-08T09:55:29Z
863457051079497,2023-08-25T13:43:29Z,,W1T964231R0670535,TBSV15,COPILOTO,GV300W,32799,-26.253195,-69.648036,0,2026-04-07T22:06:54Z,PFA,,,,,,,true,false,2026-04-07T23:40:19Z
863457050607603,2022-11-09T13:35:52Z,,9BM958154NB228083,228083,COPILOTO,GV300W,75759,-36.564305,-72.098832,0,2026-04-08T09:12:55Z,INF,78011,2820.200000,12386.250000,0,2026-04-08T08:12:55Z,KA,true,true,2026-04-08T09:55:30Z
863457050249737,2023-02-06T02:25:00Z,,LSKG5GC10NA078996,078996,COPILOTO,GV300W,50089,-36.456330,-71.708932,74,2026-04-07T21:26:29Z,INF,36099,,,,,,true,true,2026-04-07T22:51:09Z
863457050227857,2023-03-18T13:39:36Z,,LSH14C4C8NA066957,066957,COPILOTO,GV300W,57768,-36.625930,-72.145073,0,2026-04-08T09:55:55Z,HBD,60924,,,0,2026-04-08T03:15:22Z,DE,true,true,2026-04-08T09:56:07Z
G9MSKVCR7339,,,W1FKHLAD6P0599103,BSE-782,DIVEMOTOR,,,-13.091374,-75.993599,8,2026-04-08T01:23:03Z,DAT,44563,0.000000,75633.000000,8,2026-04-08T01:23:03Z,DB,true,true,2026-04-08T01:23:03Z
866314060284930,2024-02-07T18:30:25Z,,W1NKJ0FB4RF097060,TFTT44,WICAR,GV58LAU,29536,-32.943651,-71.540841,0,2026-04-08T09:43:15Z,HBD,,,,,,,true,false,2026-04-08T09:54:17Z
863457051086104,2024-06-10T16:53:33Z,,LVCB4L4D6LG001319,PFYS22,COPILOTO,GV300W,330791,-33.524639,-70.782432,0,2026-04-08T09:55:54Z,DAT,335847,,,0,2026-04-08T09:55:21Z,DY,true,true,2026-04-08T09:55:54Z
