IMEI,installation_date,uninstallation_date,VIN,license_plate,source,device_model,gps_odometer,latitude,longitude,gps_speed,gps_timestamp,last_header_gps,can_odometer,can_horometer,can_odoliter,can_speed,can_timestamp,last_header_can,has_gps_data,has_can_data,last_update_utc
G947EBPKRSPR,,,W1FNHLAD7T0815659,VEL-938,DIVEMOTOR,INTEGRATION,,-16.423101,-71.573052,0,2026-01-23T15:42:07Z,DAT,1750,0.000000,2.000000,0,2026-01-23T15:42:07Z,DA,true,true,2026-01-23T15:42:07Z
869671070579600,,,W1T964231T0818999,0818999,COPILOTO,GV300W,0,-21.001195,-68.840904,0,2026-06-08T12:52:51Z,FRI,25865,2409.750000,21698.250000,0,2026-05-28T15:12:55Z,G7,true,true,2026-06-08T12:52:51Z
863457051697181,2024-03-02T13:52:37Z,,W1N4M8HB9NW236752,SKLV82,WICAR,GV300W,39912,-23.559871,-70.399179,0,2026-03-05T12:29:30Z,FRI,,,,,,,true,false,2026-03-05T12:29:30Z
863457051716320,2023-08-10T21:13:17Z,,LSFAM11A2PA069601,SWWP66,COPILOTO,GV300W,13062,-33.034809,-71.541545,0,2026-06-08T12:39:46Z,HBD,,,,,,,true,false,2026-06-08T12:53:39Z
866314061756282,2025-09-26T14:53:16Z,,W1N4N1FBXSJ622354,VJWG62,WICAR,GV58LAU,2793,-33.401609,-70.533888,0,2026-06-08T12:41:41Z,HBD,,,,,,,true,false,2026-06-08T12:50:38Z
867162027904606,2022-04-07T15:40:02Z,,9BM958441NB248263,248263,COPILOTO,GV300W,238891,-33.321459,-71.398428,31,2026-06-08T12:54:14Z,FRI,166763,,,,,,true,true,2026-06-08T12:54:14Z
863457050267663,,,W1K6G6BBXNA161339,SJLY97,WICAR,GV300W,15058,-33.335115,-70.541862,0,2026-06-07T09:34:50Z,PFA,,,,,,,true,false,2026-06-07T10:20:15Z
863457051060893,,,LSFAM11A3PA048448,SPCG22,COPILOTO,GV300W,35516,-33.295443,-70.734088,0,2026-06-08T10:05:14Z,HBD,,,,,,,true,false,2026-06-08T12:51:39Z
867162027951540,2021-07-08T04:00:00Z,,3ALHCYCY9LDKZ2094,RBSP51,COPILOTO,GV300W,185590,-36.666627,-72.243487,0,2026-06-02T19:41:47Z,PFA,,,,,2026-05-27T18:55:41Z,KA,true,true,2026-06-02T19:44:34Z
869671070589351,2025-04-14T17:20:41Z,,1FVHG3DV7RHVJ8387,HVJ8387,COPILOTO,GV300W,0,-26.019426,-68.899658,0,2026-06-08T12:54:02Z,FRI,10788,1076.300000,11019.000000,0,2026-06-08T12:19:09Z,G9,true,true,2026-06-08T12:54:02Z
866314061237887,2025-02-25T18:36:44Z,,8AC907645SE253586,253586,COPILOTO,GV58LAU,41896,-36.946214,-73.021609,0,2026-06-07T18:35:20Z,HBD,,,,,,,true,false,2026-06-07T18:37:45Z
867162026370478,2023-10-06T17:40:15Z,,W1NFD3DB4PA995469,03-38229,COPILOTO,GV300W,28757,-53.078822,-70.876326,0,2026-06-08T12:09:19Z,HBD,,,,,,,true,false,2026-06-08T12:53:00Z
863457051063673,,,WDDGF7HB2EG218215,GDTK91,COPILOTO,GV300W,50537,-33.363171,-70.521022,0,2026-04-17T22:33:44Z,FRI,,,,,,,true,false,2026-06-08T10:32:31Z
G9HUXCF0K558,,,W1FNHLAD9R0715992,CAO-787,DIVEMOTOR,INTEGRATION,,-10.769605,-76.274155,0,2026-06-08T10:53:07Z,DAT,70467,7337.600000,95859.000000,0,2026-06-08T10:53:07Z,DB,true,true,2026-06-08T10:53:07Z
869671070591647,2025-02-27T15:22:01Z,,W1T964416S0805886,0805886,COPILOTO,GV300W,92737,-27.455331,-70.265892,17,2026-06-08T12:54:42Z,FRI,8502,,7350.210000,2,2025-05-17T08:32:24Z,DB,true,true,2026-06-08T12:54:42Z
864002070929170,2026-05-08T00:00:00Z,,W1K3F5BB7TJ563543,563543,WICAR,GV310LAU,796,-33.332507,-70.541370,0,2026-06-08T12:26:20Z,HBD,,,,,,,true,false,2026-06-08T12:50:33Z
867162029794559,2021-12-29T03:00:00Z,,W1T964231N0539182,RJYS59,COPILOTO,GV300W,80845,-23.087424,-70.406016,0,2026-06-08T12:33:48Z,HBD,91455,6004.350000,54471.090000,0,,G9,true,true,2026-06-08T12:51:44Z
869671070597925,2024-11-27T18:42:31Z,,9BM634074RB343629,VDCF30,COPILOTO,GV300W,0,,,0,,FRI,,,,,,,true,false,2026-06-08T12:54:17Z
863457051665717,2023-11-14T16:52:34Z,,9BM634074RB328986,TCSG78,COPILOTO,GV300W,459806,-38.715081,-72.565290,0,2026-06-08T00:14:29Z,PFA,473529,0.000000,50523.940000,0,2026-06-07T23:45:37Z,G9,true,true,2026-06-08T00:26:14Z
GAF72N8NRY73,,,W1FNHLAD2T0842686,CKA-865,DIVEMOTOR,INTEGRATION,,-10.759235,-76.286484,0,2026-06-07T22:15:33Z,DAT,11215,900.000000,8064.000000,0,2026-06-07T22:15:33Z,DB,true,true,2026-06-07T22:15:33Z
869671070586860,2025-03-12T23:43:45Z,,JL6CJH6A1SK006896,K006896,COPILOTO,GV300W,16811,-35.522907,-71.678672,86,2025-11-17T18:53:29Z,DAT,16812,920.850000,3476.000000,86,2025-11-17T18:53:24Z,DB,true,true,2025-11-17T18:53:29Z
863457051692281,2023-11-15T14:18:32Z,,W1T964230P0643129,643129,COPILOTO,GV300W,37529,-20.249465,-70.088019,0,2026-06-08T12:54:36Z,FRI,39436,4347.150000,31296.460000,0,2026-05-29T16:04:53Z,G9,true,true,2026-06-08T12:54:36Z
863457050118403,,,WDDMH4DB2KJ523746,PDFX43,WICAR,GV300W,75578,-32.766407,-71.193292,119,2026-06-08T12:54:40Z,FRI,,,,,,,true,false,2026-06-08T12:54:40Z
869671070587553,2025-01-23T18:31:45Z,,W1T963425SB383167,B383167,COPILOTO,GV300W,51618,-33.348808,-70.709877,0,2026-06-08T12:51:47Z,DAT,51618,921.250000,12074.600000,0,2026-06-08T12:51:02Z,G9,true,true,2026-06-08T12:51:47Z
863457050148814,,,WDCED5GB5JA090945,JXXT81,WICAR,GV300W,52285,-33.393734,-70.561258,15,2026-05-11T21:27:36Z,HBD,,,,,,,true,false,2026-06-08T12:52:25Z
869671070574775,2024-11-22T16:01:51Z,,JL6AFC6A7RK003927,K003927,COPILOTO,GV300W,45385,-33.473419,-70.650749,0,2026-06-08T12:51:38Z,FRI,45385,1956.750000,7633.000000,0,2026-06-08T11:11:04Z,G9,true,true,2026-06-08T12:51:38Z
866314060260377,2024-12-13T13:46:11Z,,JL6CJH6A3SK002624,K002624,COPILOTO,GV58LAU,62631,-33.045444,-71.417612,0,2026-06-08T12:38:26Z,HBD,,,,,,,true,false,2026-06-08T12:50:29Z
866314060278684,2024-02-09T18:27:21Z,,W1K3G8HB6RJ427953,TGSP15,WICAR,GV58LAU,6785,-34.173098,-70.653530,0,2026-06-08T12:00:45Z,HBD,,,,,,,true,false,2026-06-08T12:50:31Z
DIMO999631412,,,LSFAM11A0TA043394,043394,,SMART 5,,-33.449393,-70.692615,,,,1507,,,23,,,true,true,2026-06-08T12:52:02Z
863238075101453,,,W1K3G8HB6PJ423818,TVKW14,,,,-33.462370,-70.713078,,,,13905,,,1,,,true,true,2026-06-08T06:43:13Z
863457052210257,2024-01-16T16:12:18Z,,9BM634011RB335222,335222,COPILOTO,GV300W,89165,-31.823110,-70.577510,0,2026-06-08T12:44:46Z,HBD,,,,,2026-06-08T00:47:39Z,KA,true,true,2026-06-08T12:53:00Z
868018072415303,,,MPBUR2366LX275194,275194,,,,-33.738347,-70.717903,,,,133955,,,0,,,true,true,2026-06-08T04:59:44Z
863457050146685,,,WDDWF7HB4KR443134,LDVF21,WICAR,GV300W,19900,-23.561372,-70.397877,0,2026-06-08T12:53:51Z,FRI,,,,,,,true,false,2026-06-08T12:53:51Z
869671070577554,2024-11-22T12:20:22Z,,9BM958154RB351288,B351288,COPILOTO,GV300W,11740,-52.934490,-70.813934,0,2026-06-08T12:54:23Z,FRI,11740,607.810000,1.540000,0,2026-06-05T15:40:20Z,G9,true,true,2026-06-08T12:54:23Z
