IMEI,installation_date,uninstallation_date,VIN,license_plate,source,device_model,gps_odometer,latitude,longitude,gps_speed,gps_timestamp,last_header_gps,can_odometer,can_horometer,can_odoliter,can_speed,can_timestamp,last_header_can,has_gps_data,has_can_data,last_update_utc
G99WJ1BERSJ8,,,W1FKHLAD2T0821565,CFV-788,DIVEMOTOR,INTEGRATION,,-10.732175,-76.332459,0,2026-05-19T22:44:46Z,DAT,21521,3417.600000,21034.000000,0,2026-05-19T22:44:46Z,DB,true,true,2026-05-19T22:44:46Z
869671072170481,,,JL6AKE6AXTK000339,VRFL82,COPILOTO,GV300W,4020,-31.962005,-71.088951,0,2026-05-19T16:00:56Z,FRI,4020,222.200000,770.000000,0,2026-05-19T15:55:49Z,G9,true,true,2026-05-19T16:00:56Z
864002070891305,2026-01-28T00:00:00Z,,W1K3F8HB9TJ558773,558773,WICAR,GV58LAU,1777,-33.433278,-70.612329,0,2026-05-20T11:12:12Z,HBD,,,,,,,true,false,2026-05-20T11:36:56Z
863457051731147,2023-12-04T14:06:23Z,,9BM958154PB299462,299462,COPILOTO,GV300W,90949,-35.445765,-71.643200,0,2026-05-20T11:20:25Z,INF,92448,3131.270000,14113.190000,0,2026-05-20T11:19:22Z,G9,true,true,2026-05-20T11:39:00Z
863457050612512,2022-10-12T16:39:32Z,,W1T964231P0593631,593631,COPILOTO,GV300W,90811,-20.871167,-69.691272,48,2026-05-08T02:46:41Z,DAT,93799,5850.650000,58866.680000,86,2026-05-08T02:46:14Z,DB,true,true,2026-05-08T02:46:41Z
G971VK66V569,,,WJMJ4CTD7PC485591,BXA-725,DIVEMOTOR,INTEGRATION,,-4.445684,-79.939514,0,2026-05-07T13:49:50Z,DAT,65119,4202.000000,39587.000000,0,2026-05-07T13:49:50Z,DB,true,true,2026-05-07T13:49:50Z
866314062190960,,,W1NKJ0FB6TF475046,VSCW32,WICAR,GV58LAU,3407,-33.371600,-70.519742,5,2026-05-19T21:58:00Z,HBD,,,,,,,true,false,2026-05-20T11:37:26Z
G9W0KJ0CAR6A,,,W1F9HPAD2T0836444,W1F9HPAD2T0836444,DIVEMOTOR,INTEGRATION,,-15.511480,-70.125023,7,2026-05-20T04:36:54Z,DAT,30097,0.000000,12692.000000,7,2026-05-20T04:36:54Z,DB,true,true,2026-05-20T04:36:54Z
867162029803038,,,WDCED2EB7KA141042,PTRW71,WICAR,GV300W,31384,-33.410808,-70.511694,0,2026-05-20T11:33:02Z,HBD,,,,,,,true,false,2026-05-20T11:37:04Z
867162027892165,2022-08-26T17:49:25Z,,3ALHG3DV8PDNT9784,NT9784,COPILOTO,GV300W,6139,-22.370428,-68.919356,0,2026-04-08T16:59:37Z,INF,,,,,,,true,false,2026-04-08T17:36:30Z
869671072165499,,,W1T963425SB398962,B398962,COPILOTO,GV300W,27223,-35.395256,-72.367713,0,2026-05-20T11:37:32Z,FRI,27223,502.050000,7226.000000,0,2026-05-20T11:07:21Z,G9,true,true,2026-05-20T11:37:32Z
869671070574700,2024-11-11T19:48:53Z,,9BM958260SB364861,B364861,COPILOTO,GV300W,14440,-33.266365,-70.728813,0,2026-05-20T11:35:18Z,FRI,14440,457.940000,5505.630000,0,2026-05-19T16:16:09Z,G9,true,true,2026-05-20T11:35:18Z
868589060169896,2024-07-29T20:47:47Z,,9BM958174SB370458,370458,COPILOTO,GV300W,30822,-22.363860,-68.907640,0,2026-05-20T10:49:05Z,HBD,31926,1792.950000,9356.080000,0,2026-05-20T09:49:04Z,KA,true,true,2026-05-20T11:39:04Z
863457051710760,2023-12-06T19:01:18Z,,W1NFD0KB0RB066829,03-38416,COPILOTO,GV300W,12684,-33.372917,-70.519895,0,2026-05-20T11:32:23Z,HBD,,,,,,,true,false,2026-05-20T11:39:04Z
869671070583818,2025-06-03T19:44:47Z,,JL6BGG6A5TK000122,K000122,COPILOTO,GV300W,3066,-22.324443,-68.879241,0,2026-05-19T18:50:35Z,FRI,3066,155.250000,611.500000,3,2026-05-19T18:50:13Z,DB,true,true,2026-05-19T18:50:35Z
863457050138609,,,W1K3F4GB7NN287413,287413,WICAR,GV300W,22533,-33.375425,-70.525993,20,2026-05-19T14:24:20Z,HBD,,,,,,,true,false,2026-05-20T11:36:41Z
863457051083770,2023-04-25T21:34:45Z,,9BM958154PB314970,314970,COPILOTO,GV300W,19536,-23.104279,-70.431963,0,2026-05-20T10:45:59Z,HBD,20713,2107.230000,6396.360000,0,2026-05-20T08:45:58Z,KA,true,true,2026-05-20T11:38:47Z
863457050653706,2022-11-25T16:25:07Z,,W1T964231P0602247,SJFD81,COPILOTO,GV300W,47981,-33.442259,-70.692346,0,2026-05-18T20:10:00Z,PFA,,,,,,,true,false,2026-05-18T21:41:11Z
G984X39W2AHV,,,W1F9HPAD7S0758354,CBU-755,DIVEMOTOR,INTEGRATION,,-8.386401,-74.553162,0,2026-05-19T23:27:40Z,DAT,74351,2495.500000,32518.000000,0,2026-05-19T23:27:40Z,DB,true,true,2026-05-19T23:27:40Z
863457051085320,2023-04-20T13:21:27Z,,W1T963425PB293503,THSY89,COPILOTO,GV300W,215566,-35.092177,-71.321741,0,2026-05-20T11:18:11Z,INF,220475,4248.800000,61560.200000,0,2026-05-20T10:11:14Z,G9,true,true,2026-05-20T11:38:02Z
866314060327390,2025-01-09T17:28:50Z,,LSFAM11A3SA047020,A047020,COPILOTO,GV58LAU,28295,-35.966510,-72.317090,0,2026-05-20T11:27:40Z,HBD,,,,,,,true,false,2026-05-20T11:38:01Z
867162029360070,2020-10-27T03:00:00Z,,3AKJC5CV5DDFF9581,FRCP65,COPILOTO,GV300W,265394,-36.743089,-73.118305,0,2026-05-20T11:39:33Z,DAT,1010890,17089.450000,415085.000000,0,2026-05-20T11:38:57Z,DB,true,true,2026-05-20T11:39:33Z
DIMO996453349,,,LSFAM11A1PA087684,TBLG71,,,,-23.592762,-70.386660,,,,52313,,,0,,,true,true,2026-04-17T12:25:14Z
863457051068375,2023-08-25T19:00:15Z,,LSFAM11A4NA071752,SFRD47,COPILOTO,GV300W,15186,-22.441840,-68.901050,0,2026-05-16T15:42:30Z,HBD,,,,,,,true,false,2026-05-20T11:34:47Z
869671070597792,2024-11-27T18:46:08Z,,JL6AFE6A4RK003914,K003914,COPILOTO,GV300W,121,-33.437545,-70.787109,0,2026-03-31T17:31:34Z,FRI,,,,,,,true,false,2026-03-31T17:31:34Z
863457051085791,,,W1NKM0FB7PF004486,004486,WICAR,GV300W,25071,-34.987268,-71.233498,0,2026-01-05T21:48:12Z,DOG,,,,,,,true,false,2026-01-05T21:48:12Z
867162027949585,2022-05-30T21:39:54Z,,3AKJHPDV2NSNJ2941,SNJ2941,COPILOTO,GV300W,166847,-32.877368,-70.648755,0,2026-05-20T10:53:55Z,INF,132692,3125.950000,48042.500000,80,2025-07-23T14:43:10Z,DB,true,true,2026-05-20T11:37:55Z
863457050628237,2023-01-26T22:09:28Z,,3ALHCYCY7PDUD6288,UD6288,COPILOTO,GV300W,28345,-32.656503,-71.146739,0,2026-05-19T21:58:19Z,PFA,28859,4211.850000,23793.000000,0,2026-05-19T21:26:46Z,G9,true,true,2026-05-19T22:11:19Z
866314060278411,2024-10-25T11:55:03Z,,LSFAM11A4RA082224,LSFAM11A4RA082224,WICAR,GV58LAU,18202,-34.860864,-71.269747,0,2026-05-20T11:18:23Z,HBD,,,,,,,true,false,2026-05-20T11:36:56Z
865413056167165,2024-11-08T16:38:54Z,,W1T964231S0780035,TVFJ95,COPILOTO,GV300W,27883,-33.377170,-70.711868,0,2026-05-20T11:39:45Z,DAT,27883,2366.750000,5207.990000,0,2026-05-20T11:39:41Z,PA,true,true,2026-05-20T11:39:45Z
866314061962807,,,9BM951501TB438732,438732,COPILOTO,GV58LAU,9201,-33.402970,-70.681490,6,2026-05-20T11:39:42Z,FRI,,,,,,,true,false,2026-05-20T11:39:42Z
868589060671438,,,W1T964231PB299486,TCSB22,COPILOTO,GV310LAU,6028,-20.251115,-70.101583,0,2026-05-15T21:13:52Z,FRI,,,,,,,true,false,2026-05-15T21:13:52Z
866314060312244,2024-11-20T15:29:30Z,,W1NFD3DB0RB247833,247833,WICAR,GV58LAU,19630,-33.269709,-70.698181,0,2026-05-20T10:41:53Z,HBD,,,,,,,true,false,2026-05-20T11:35:47Z
DIMO996453535,,,LSFAM11A2SA056212,056212,,,,-33.296060,-70.750707,,,,28,,,0,,,true,true,2025-12-17T13:41:53Z
863457051085288,2023-09-04T18:20:12Z,,LSFAM11AXMA043551,LSDY20,COPILOTO,GV300W,34936,-41.466304,-72.974453,0,2026-05-20T11:20:25Z,HBD,,,,,,,true,false,2026-05-20T11:35:27Z
863457051696902,,,JL5ASJ6A5MRK30392,JL5ASJ6A5MRK30392,,GV300W,6784,-33.789951,-71.401435,0,2025-08-26T16:12:35Z,BPL,,,,,,,true,false,2025-08-26T16:12:35Z
866314061144703,,,W1NKJ0FB0SF323343,323343,WICAR,GV58LAU,12645,-33.337203,-70.502259,0,2026-05-20T11:04:36Z,HBD,,,,,,,true,false,2026-05-20T11:36:43Z
867162029133352,2021-04-28T04:00:00Z,,W1T963403N0508653,PSXX91,COPILOTO,GV300W,525856,-33.187725,-70.780302,85,2026-05-20T11:39:22Z,FRI,,,,,,,true,false,2026-05-20T11:39:22Z
